TraesCS1A03G0300900LC.1	1
TraesCS1A03G0301200.1	8
TraesCS1A03G0302700.1	18
TraesCS1A03G0302900LC.1	5
TraesCS1A03G0303000LC.1	1
TraesCS1A03G0303800.1	83
TraesCS1A03G0304300LC.1	119
TraesCS1A03G0304900.1	12
TraesCS1A03G0305200LC.1	4
TraesCS1A03G0305800LC.1	8
TraesCS1A03G0306700.1	6
TraesCS1A03G0307200.1	1
TraesCS1A03G0308000LC.1	22
TraesCS1A03G0309900.1	14
TraesCS1A03G0310300LC.1	1
TraesCS1A03G0310800.1	29
TraesCS1A03G0311400.1	14
TraesCS1A03G0311500LC.1	16
TraesCS1A03G0312000.1	5
TraesCS1A03G0313300.1	10
TraesCS1A03G0315800.1	1
TraesCS1A03G0316300.1	138
TraesCS1A03G0317900LC.1	6
TraesCS1A03G0318000LC.1	2
TraesCS1A03G0318100LC.1	6
TraesCS1A03G0318200LC.1	44
TraesCS1A03G0319000.1	59
TraesCS1A03G0319700.1	7
TraesCS1A03G0320300.1	3
TraesCS1A03G0320700LC.1	3
TraesCS1A03G0321300.1	4
TraesCS1A03G0322200.1	24
TraesCS1A03G0322400LC.1	4
TraesCS1A03G0324000.3	3
TraesCS1A03G0329000.1	2
TraesCS1A03G0329200LC.1	2
TraesCS1A03G0329300LC.1	6
TraesCS1A03G0329700.1	26
TraesCS1A03G0330800.4	47
TraesCS1A03G0331400LC.1	12
TraesCS1A03G0331500LC.1	9
TraesCS1A03G0331800LC.1	3
TraesCS1A03G0332500.1	1
TraesCS1A03G0333400.1	9
TraesCS1A03G0333700LC.1	3
TraesCS1A03G0334100.1	278
TraesCS1A03G0334200LC.1	243
TraesCS1A03G0334400LC.1	5
TraesCS1A03G0334500.1	1
TraesCS1A03G0336100LC.1	5
TraesCS1A03G0336400LC.1	31
TraesCS1A03G0337200.3	18
TraesCS1A03G0339400.2	149
TraesCS1A03G0340200.2	1
TraesCS1A03G0340700LC.1	7
TraesCS1A03G0341000.2	47
TraesCS1A03G0341400LC.1	95
TraesCS1A03G0342100.4	17
TraesCS1A03G0342300.2	81
TraesCS1A03G0342500.1	5
TraesCS1A03G0343000.1	2
TraesCS1A03G0344500LC.1	10
TraesCS1A03G0346700.1	16
TraesCS1A03G0347000.2	5
TraesCS1A03G0347400.2	40
TraesCS1A03G0347600LC.1	1
TraesCS1A03G0347900LC.1	42
TraesCS1A03G0348000LC.1	7
TraesCS1A03G0348100LC.1	4
TraesCS1A03G0348900LC.1	1
TraesCS1A03G0349000LC.1	1
TraesCS1A03G0350800.1	7
TraesCS1A03G0351400LC.1	2
TraesCS1A03G0351500LC.1	5
TraesCS1A03G0351600LC.1	2
TraesCS1A03G0351800LC.1	20
TraesCS1A03G0351900LC.1	8
TraesCS1A03G0352100.1	6
TraesCS1A03G0352200LC.1	17
TraesCS1A03G0352600.2	127
TraesCS1A03G0355000.1	6
TraesCS1A03G0356200LC.1	7
TraesCS1A03G0356400LC.1	5
TraesCS1A03G0356600LC.2	4
TraesCS1A03G0359000.1	2
TraesCS1A03G0360000LC.1	2
TraesCS1A03G0360100LC.1	1
TraesCS1A03G0360600.2	1
TraesCS1A03G0361500.1	67
TraesCS1A03G0361800LC.1	20
TraesCS1A03G0362200.1	21
TraesCS1A03G0362300LC.1	9
TraesCS1A03G0362600LC.1	20
TraesCS1A03G0362800LC.2	11
TraesCS1A03G0364000LC.1	1
