"gene","sample","pval","adjpval","MAF","delta","rref","ralt"
"TraesCS1A03G0039500","CSxP1",0.2706,0.538275542363735,0.622011778577281,-0.459431616178158,16,22
"TraesCS1A03G0272200","CSxP1",1,1,0.545682286327475,0,5,5
"TraesCS1A03G0273000","CSxP1",0.862291,0.970867984107579,0.508204059641283,0.195550808822844,71,62
"TraesCS1A03G0004900","CSxP1",0.361184,0.641037284545017,0.656847803504079,1.22239239385654,7,3
"TraesCS1A03G0005200","CSxP1",0.563686,0.815975661176471,0.623273249286525,0.999999981966312,8,4
"TraesCS1A03G0056400","CSxP1",0.121949,0.323367441525729,0.625731608585517,0.999999994847518,28,14
"TraesCS1A03G0056500","CSxP1",0.056547,0.18755903870387,0.739521039179938,1.80735489629519,14,4
"TraesCS1A03G0056600","CSxP1",3e-06,2.95903614457831e-05,0.652417474338663,-0.648351206622253,141,221
"TraesCS1A03G0057600","CSxP1",0.588383,0.834840405763689,0.566678363637895,0,25,25
"TraesCS1A03G0059700","CSxP1",0.239539,0.500589359047079,0.669518785787774,-0.736965589357223,12,20
"TraesCS1A03G0066600","CSxP1",0.000231,0.00169017676266137,0.623591638224926,-0.258490480599541,265,317
"TraesCS1A03G0067500","CSxP1",0.216598,0.469616247131509,0.554975242046119,-0.0438876439843101,259,267
"TraesCS1A03G0068100","CSxP1",0,0,0.706889412838471,1.53912682544715,5638,1940
"TraesCS1A03G0068200","CSxP1",0.258161,0.522176964647849,0.569526357035588,0,132,132
"TraesCS1A03G0068800","CSxP1",0.056365,0.18732400541272,0.564171050857299,0.0181473467045525,320,316
"TraesCS1A03G0069100","CSxP1",0.56962,0.819679568834212,0.589530275925569,0.774933443032867,77,45
"TraesCS1A03G0069300","CSxP1",0.000412,0.00286649291784703,0.682305978245757,-0.835369296983766,51,91
"TraesCS1A03G0070800","CSxP1",0.302704,0.575877781564679,0.594957538211792,0.614709843593826,147,96
"TraesCS1A03G0070900","CSxP1",0,0,0.692691524301423,1.41503749863935,376,141
"TraesCS1A03G0329700","CSxP1",0.000144,0.00110175700934579,0.923509281172073,4.16992486518779,18,1
"TraesCS1A03G0073700","CSxP1",0.694344,0.899424506329114,0.583095027378193,0.601450621813767,44,29
"TraesCS1A03G0074000","CSxP1",0.996464,1,0.523037220760344,0.199308807533947,31,27
"TraesCS1A03G0076000","CSxP1",0,0,0.71517678858855,1.59928928202733,1518,501
"TraesCS1A03G0082100","CSxP1",0.897581,0.991065009441031,0.536751456042235,0.082462159720504,18,17
"TraesCS1A03G0352100","CSxP1",1,1,0.518358998238646,0.362570074804724,9,7
"TraesCS1A03G0084400","CSxP1",0.453297,0.722663257624919,0.560569781177604,0.418829078058572,127,95
"TraesCS1A03G0084800","CSxP1",0.108562,0.300692482525366,0.546705851007946,-0.0281968918122816,152,155
"TraesCS1A03G0364800","CSxP1",0.584837,0.833842646546721,0.55739760907718,0.58496249671367,18,12
"TraesCS1A03G0090000","CSxP1",0,0,0.715799290946782,1.55179563462547,129,44
"TraesCS1A03G0093500","CSxP1",0.230144,0.488505615207373,0.661765741511611,1.24792750300303,19,8
"TraesCS1A03G0094000","CSxP1",0.019303,0.0806261360544218,0.732501100910774,1.63742990973783,28,9
"TraesCS1A03G0096600","CSxP1",0.564084,0.815975661176471,0.592025261787059,0.807354906600158,7,4
"TraesCS1A03G0096700","CSxP1",0,0,0.668493974029114,-0.758182079347859,81,137
"TraesCS1A03G0403100","CSxP1",1,1,0.513333793347541,0.273018493369997,29,24
"TraesCS1A03G0404300","CSxP1",0.457989,0.726021387825339,0.606200755923677,-0.362570074804724,7,9
"TraesCS1A03G0103400","CSxP1",0.001642,0.00988419607843137,0.618550646955965,0.444302093470595,166,122
"TraesCS1A03G0407200","CSxP1",0.257969,0.522031198022521,0.613930918039448,-0.415037496273229,12,16
"TraesCS1A03G0408100","CSxP1",1,1,0.508643253549148,0.299560279778098,16,13
"TraesCS1A03G0104200","CSxP1",0.821642,0.95368015964802,0.54315986378122,0,26,26
"TraesCS1A03G0409400","CSxP1",0.178209,0.415783379354022,0.626461180096659,-0.485426825521447,25,35
"TraesCS1A03G0410200","CSxP1",1e-06,1.02618384401114e-05,0.976300943064169,-4.5235618180601,1,23
"TraesCS1A03G0413200","CSxP1",0.764497,0.936420057797708,0.590465671439147,-0.26303440102481,5,6
"TraesCS1A03G0413800","CSxP1",0.326754,0.603584934570068,0.629196977968426,-0.497499656995605,17,24
"TraesCS1A03G0413900","CSxP1",0.815124,0.951947001426533,0.543958655947205,0,9,9
"TraesCS1A03G0414800","CSxP1",0.633254,0.861646439889197,0.593293090529184,0,19,19
"TraesCS1A03G0419500","CSxP1",0.155378,0.381100234354194,0.617010014383238,-0.436099112592819,17,23
"TraesCS1A03G0420300","CSxP1",1,1,0.501745071594566,0.24100809748604,13,11
"TraesCS1A03G0420500","CSxP1",0.03175,0.120151001540832,0.696660833114833,-0.93288579789603,11,21
"TraesCS1A03G0425300","CSxP1",1,1,0.507296788161468,0.289506615737717,22,18
"TraesCS1A03G0426600","CSxP1",0.031747,0.120151001540832,0.761254022037868,-1.37851160549748,5,13
"TraesCS1A03G0427800","CSxP1",0.861988,0.970823537756038,0.507691140410985,0.198545679077999,70,61
"TraesCS1A03G0428400","CSxP1",0.855679,0.967979480662983,0.532733070940827,0.22239242064945,35,30
"TraesCS1A03G0428600","CSxP1",0.749808,0.936420057797708,0.529969945549882,0.0740005810641203,20,19
"TraesCS1A03G0429000","CSxP1",0.034035,0.126141790744467,0.644615950431199,-0.605721058737352,23,35
"TraesCS1A03G0433600","CSxP1",0.782643,0.9399756,0.571243334285834,0.678071894292425,8,5
"TraesCS1A03G0434100","CSxP1",0.050375,0.172153525046382,0.558810560816108,0.055709432564773,264,254
"TraesCS1A03G0435700","CSxP1",0.279141,0.547871840170485,0.658708108953072,-0.678071894292425,5,8
"TraesCS1A03G0439700","CSxP1",0.213929,0.466798943262411,0.550896265424822,-0.0518389314575222,82,85
"TraesCS1A03G0111400","CSxP1",0.850042,0.966183510480888,0.523132603852272,0.109624491081899,123,114
"TraesCS1A03G0111500","CSxP1",0.001117,0.00705836706689537,0.700559886891727,0.765534744382807,51,30
"TraesCS1A03G0112500","CSxP1",1,1,0.506353429091873,0.22239241790146,7,6
"TraesCS1A03G0114700","CSxP1",0.810184,0.949862396181384,0.544461700038937,0.51457316664678,10,7
"TraesCS1A03G0119600","CSxP1",0.001273,0.0079621935483871,0.663368865239236,1.23946593238519,85,36
"TraesCS1A03G0120100","CSxP1",0.020782,0.0856865002797985,0.66129433414315,1.23132554250553,54,23
"TraesCS1A03G0127500","CSxP1",0,0,0.932208214243256,4.392317354079,42,2
"TraesCS1A03G0127800","CSxP1",0.863181,0.971276360415394,0.52176282174647,0.119298928174931,63,58
"TraesCS1A03G0141400","CSxP1",0.112165,0.307337939754556,0.550227777400038,-0.0480942881743211,177,183
"TraesCS1A03G0142800","CSxP1",0,0,0.625640030928888,-0.491966377564466,283,398
"TraesCS1A03G0016000","CSxP1",0.873066,0.975250195269861,0.560211003218697,-0.0931094040909199,30,32
"TraesCS1A03G0016300","CSxP1",0.045176,0.157901692599621,0.617216018040904,-0.418829078058572,95,127
"TraesCS1A03G0148800","CSxP1",0.001101,0.00696323433476395,0.547802890434056,0.447614473280086,1687,1237
"TraesCS1A03G0150700","CSxP1",0.058409,0.191952503122212,0.683840319450878,-0.847996900142972,10,18
"TraesCS1A03G0154200","CSxP1",1,1,0.506353429091873,0.22239241790146,7,6
"TraesCS1A03G0155800","CSxP1",0.004028,0.0216946666666667,0.791547846658596,2.26303438299112,24,5
"TraesCS1A03G0156300","CSxP1",0.25883,0.522338931799507,0.627924714946242,-0.332575337986777,27,34
"TraesCS1A03G0020900","CSxP1",0,0,0.982208442839919,-4.89885325330416,6,179
"TraesCS1A03G0021200","CSxP1",1e-06,1.02618384401114e-05,0.668094120605916,-0.755581271569689,77,130
"TraesCS1A03G0163300","CSxP1",0,0,0.653413992183663,-0.664074229623731,958,1518
"TraesCS1A03G0166300","CSxP1",0.051656,0.175003544117647,0.836821018673197,-1.99999994589894,2,8
"TraesCS1A03G0166400","CSxP1",0.244439,0.505512622594142,0.685387071578263,1.4150374692227,8,3
"TraesCS1A03G0166600","CSxP1",0.84685,0.964239035697728,0.521874906858953,0.370368449785775,265,205
"TraesCS1A03G0167300","CSxP1",0.625008,0.857393212437163,0.562000872452647,0.354108500400423,170,133
"TraesCS1A03G0170700","CSxP1",0.267578,0.534062319436925,0.559214208501114,0.590609063292115,128,85
"TraesCS1A03G0172300","CSxP1",0.76115,0.936420057797708,0.554748032839679,0.584962488698698,6,4
"TraesCS1A03G0174900","CSxP1",0.10306,0.289054465169395,0.604309585916071,-0.362570078239712,28,36
"TraesCS1A03G0197600","CSxP1",0.933771,1,0.505981104175683,0.277533975146376,80,66
"TraesCS1A03G0207500","CSxP1",0.273207,0.542000316639741,0.560723779301931,0.599462068929858,50,33
"TraesCS1A03G0213700","CSxP1",0.253557,0.516933014925373,0.642524758209083,1.11547720447267,13,6
"TraesCS1A03G0217000","CSxP1",2.4e-05,0.000210765196662694,0.930624037259989,-3.24792744890197,2,19
"TraesCS1A03G0233900","CSxP1",0.715514,0.915579567905523,0.524086584990541,0.383328639185605,120,92
"TraesCS1A03G0037900","CSxP1",0.620162,0.854294195477481,0.581587276305898,0.736965584548239,10,6
"TraesCS1A03G0591800","CSxP1",0.672503,0.885839778409091,0.545698479439349,0.079727192382593,93,88
"TraesCS1A03G0592800","CSxP1",0.005942,0.03029803183391,0.665072651021742,0.674599712169606,83,52
"TraesCS1A03G0450000","CSxP1",0,0,0.915078887013269,2.89308477824797,52,7
"TraesCS1A03G0593600","CSxP1",0.154833,0.380490006002001,0.673562958313404,-0.758991895956256,13,22
"TraesCS1A03G0597200","CSxP1",0.61946,0.854294195477481,0.534669591218515,0.0443941192218345,33,32
"TraesCS1A03G0465100","CSxP1",0.001703,0.010218,0.567545520116164,-0.0819111977592535,291,308
"TraesCS1A03G0605200","CSxP1",0.373948,0.65099839546421,0.621179444944882,-0.447458973473779,11,15
"TraesCS1A03G0605700","CSxP1",0.366603,0.643739490943756,0.592621987335951,-0.251538765896768,21,25
"TraesCS1A03G0608100","CSxP1",0.767436,0.937824047729533,0.542106103984601,0.494764689845728,31,22
"TraesCS1A03G0608300","CSxP1",0.084617,0.252105322554568,0.518805866064223,0.132550730766314,1105,1008
"TraesCS1A03G0610200","CSxP1",0.110501,0.304218307060142,0.635011705717359,-0.428093651430796,55,74
"TraesCS1A03G0466600","CSxP1",0.075022,0.232546106857383,0.562115958851394,0.606463569486019,169,111
"TraesCS1A03G0610900","CSxP1",1,1,0.538543308293923,0.48542681892627,7,5
"TraesCS1A03G0612400","CSxP1",0.86057,0.970333369226063,0.519613168932401,0.362570077094716,18,14
"TraesCS1A03G0615800","CSxP1",0.070704,0.222850512820513,0.639791435872918,-0.56828375795482,29,43
"TraesCS1A03G0617500","CSxP1",0.797909,0.94545783103116,0.556051600290241,0.584962492706184,9,6
"TraesCS1A03G0622000","CSxP1",0.132784,0.341420835716777,0.631101667646749,-0.485426825109249,20,28
"TraesCS1A03G0622500","CSxP1",0.015824,0.0688303423848878,0.599636601944449,-0.279459953552967,131,159
"TraesCS1A03G0623200","CSxP1",0.344221,0.623716508482911,0.598366727754443,0.500428989478125,58,41
"TraesCS1A03G0623400","CSxP1",0.687444,0.894450553521127,0.543405873545426,0,12,12
"TraesCS1A03G0623600","CSxP1",0.361108,0.641037284545017,0.656847803504079,1.22239239385654,7,3
"TraesCS1A03G0623900","CSxP1",0.238477,0.499459504263786,0.616580645483213,-0.428843297377033,26,35
"TraesCS1A03G0625600","CSxP1",0.154597,0.380070302302302,0.557415314316635,-0.0896372123732543,78,83
"TraesCS1A03G0626000","CSxP1",0.319538,0.594940869125821,0.597365473806368,-0.0951572328310517,44,47
"TraesCS1A03G0627000","CSxP1",0.766466,0.937314769792531,0.516795275503738,0.341036917160122,57,45
"TraesCS1A03G0632600","CSxP1",0.417626,0.692565466576637,0.619376928828536,0.494764689845728,31,22
"TraesCS1A03G0634200","CSxP1",0.050885,0.173093573407202,0.745721349927454,-1.26303438900235,5,12
"TraesCS1A03G0634400","CSxP1",0.2084,0.459040717488789,0.650832082649901,-0.637429914890312,9,14
"TraesCS1A03G0637200","CSxP1",1,1,0.538543308293923,0.48542681892627,7,5
"TraesCS1A03G0637300","CSxP1",0.478793,0.745036288067582,0.574048080112057,-0.180572244510296,15,17
"TraesCS1A03G0637500","CSxP1",0.294465,0.56603655622228,0.559818090160252,0.559427407800469,84,57
"TraesCS1A03G0638500","CSxP1",0.000137,0.00105477115987461,0.759200930980623,1.96962634200359,47,12
"TraesCS1A03G0471200","CSxP1",0.364991,0.643304318930532,0.596314381568251,-0.304854579911956,17,21
"TraesCS1A03G0642300","CSxP1",0.032831,0.122809973604061,0.691515097906409,1.4474589686648,30,11
"TraesCS1A03G0642700","CSxP1",0.430786,0.704641614159292,0.615352756109186,-0.415037493267614,6,8
"TraesCS1A03G0642800","CSxP1",0.552666,0.808966067433558,0.517748503026774,0.139074421639349,827,751
"TraesCS1A03G0643000","CSxP1",0.227309,0.484049916763006,0.625884439598813,-0.485426823048256,10,14
"TraesCS1A03G0644400","CSxP1",0.162454,0.390221352405722,0.709302514292243,1.58496246866127,9,3
"TraesCS1A03G0644900","CSxP1",3.6e-05,0.000307712296983759,0.789568386430475,2.22239240874149,42,9
"TraesCS1A03G0645000","CSxP1",0.600763,0.842013919391635,0.585082031239193,0.0418201755733923,35,34
"TraesCS1A03G0645500","CSxP1",0.652426,0.875286738528769,0.569847089934356,-0.152003092643553,18,20
"TraesCS1A03G0645900","CSxP1",0.664675,0.880022533692722,0.515912652585633,0.15041684239613,101,91
"TraesCS1A03G0646500","CSxP1",0.037147,0.134893590931493,0.56813445525409,0.179706022148692,222,196
"TraesCS1A03G0646900","CSxP1",0.240945,0.502912963172804,0.554144791766117,0.302847353122261,169,137
"TraesCS1A03G0471300","CSxP1",0.008588,0.0416711573403555,0.532065744516496,0.0560213829635797,1129,1086
"TraesCS1A03G0647900","CSxP1",0.761891,0.936420057797708,0.554748032839679,0.584962488698698,6,4
"TraesCS1A03G0648300","CSxP1",0.763296,0.936420057797708,0.590465671439147,-0.26303440102481,5,6
"TraesCS1A03G0648400","CSxP1",0.009285,0.0441082398452611,0.528135142289398,0.116813664975239,1620,1494
"TraesCS1A03G0649100","CSxP1",0.662515,0.879261254182407,0.567324196894996,-0.137503522438394,10,11
"TraesCS1A03G0650800","CSxP1",0.059164,0.193956293463762,0.581878929820517,-0.232173441788629,63,74
"TraesCS1A03G0651100","CSxP1",0.106214,0.295649698526634,0.669905454668417,-0.736965589357223,12,20
"TraesCS1A03G0652400","CSxP1",0.575957,0.825885557501459,0.517023053158851,0.14349159350026,169,153
"TraesCS1A03G0653600","CSxP1",0.021567,0.08828092,0.624469779293079,0.999999998397005,90,45
"TraesCS1A03G0657000","CSxP1",0.084755,0.252132484261501,0.558606280437357,0.584962500198441,138,92
"TraesCS1A03G0660000","CSxP1",0.28425,0.553031695961995,0.633478714295913,-0.530514711766489,9,13
"TraesCS1A03G0472600","CSxP1",0.88627,0.983753962946227,0.508770257493982,0.191298652168029,306,268
"TraesCS1A03G0664300","CSxP1",0.923861,1,0.503346683247167,0.222392421235419,238,204
"TraesCS1A03G0669400","CSxP1",0.012347,0.0559831975384615,0.627759674949349,0.299560281338705,64,52
"TraesCS1A03G0473800","CSxP1",0.048807,0.167667513286713,0.723251787540445,1.67807188527558,16,5
"TraesCS1A03G0672400","CSxP1",0.763168,0.936420057797708,0.554748032839679,0.584962488698698,6,4
"TraesCS1A03G0672500","CSxP1",0.085386,0.253576802902056,0.662523058390923,-0.706268794004013,19,31
"TraesCS1A03G0672800","CSxP1",0.810094,0.949862396181384,0.544461700038937,0.51457316664678,10,7
"TraesCS1A03G0673200","CSxP1",0.051834,0.175084461538462,0.836821018673197,-1.99999994589894,2,8
"TraesCS1A03G0673800","CSxP1",0.810516,0.949877825353905,0.544461700038937,0.51457316664678,10,7
"TraesCS1A03G0674000","CSxP1",0.08731,0.25742300120048,0.645803705176279,-0.599462068929858,33,50
"TraesCS1A03G0674400","CSxP1",0.003673,0.0200464177777778,0.623876868389623,-0.481869007050752,58,81
"TraesCS1A03G0674500","CSxP1",0.260182,0.524492743091655,0.644421928329704,-0.584962495912173,10,15
"TraesCS1A03G0676100","CSxP1",0.000308,0.00221399414634146,0.639619638215105,-0.577976069714862,69,103
"TraesCS1A03G0676300","CSxP1",0.023148,0.0936597825370675,0.686968268671326,-0.866733465303949,17,31
"TraesCS1A03G0676500","CSxP1",0.003158,0.0174423868065967,0.659674722498384,1.11547721483048,65,30
"TraesCS1A03G0677300","CSxP1",0.03179,0.12022806772704,0.570259034582546,0.0852023225054268,279,263
"TraesCS1A03G0680800","CSxP1",3e-06,2.95903614457831e-05,0.618548446548117,-0.433701343413816,288,389
"TraesCS1A03G0681600","CSxP1",0.039994,0.143255124939232,0.764091144640079,0.893084786571213,13,7
"TraesCS1A03G0682400","CSxP1",0.308564,0.581457685933504,0.571596710432863,-0.0853914911295306,82,87
"TraesCS1A03G0682500","CSxP1",0.02536,0.101329978308026,0.617945878194533,0.951090397971335,87,45
"TraesCS1A03G0685100","CSxP1",0.55379,0.809106627007734,0.563236801797398,-0.115477216495132,12,13
"TraesCS1A03G0692100","CSxP1",0.123865,0.326291498033607,0.708210603763053,-0.99999998557305,5,10
"TraesCS1A03G0697900","CSxP1",0.688359,0.894450553521127,0.543405873545426,0,12,12
"TraesCS1A03G0699400","CSxP1",0.077565,0.237926278101582,0.788904250921199,-1.58496246866127,3,9
"TraesCS1A03G0699700","CSxP1",0.070775,0.222850512820513,0.59668918691139,-0.31647366425909,53,66
"TraesCS1A03G0701000","CSxP1",0.040599,0.145210403883495,0.589409405487871,0.770518152706689,87,51
"TraesCS1A03G0701700","CSxP1",0.761983,0.936420057797708,0.554748032839679,0.584962488698698,6,4
"TraesCS1A03G0702200","CSxP1",0.963038,1,0.519702263058127,0.341036915810232,19,15
"TraesCS1A03G0703100","CSxP1",0.008765,0.0423756692913386,0.571063000330224,-0.169925001342125,160,180
"TraesCS1A03G0703600","CSxP1",0.957059,1,0.521649447776815,0.299560280818503,32,26
"TraesCS1A03G0475600","CSxP1",0.399169,0.678614396728016,0.564708859459068,0.625604483768174,54,35
"TraesCS1A03G0716700","CSxP1",0.860935,0.970333369226063,0.519613168932401,0.362570077094716,18,14
"TraesCS1A03G0718400","CSxP1",0.731889,0.925526761626909,0.542912165842936,0,17,17
"TraesCS1A03G0728000","CSxP1",0.126747,0.33104285572492,0.767525204184696,-1.4150374692227,3,8
"TraesCS1A03G0730300","CSxP1",0.23124,0.489318148190695,0.597728529482347,-0.321928093444667,20,25
"TraesCS1A03G0731000","CSxP1",0.005367,0.027769702247191,0.642735711619914,-0.59367971693737,55,83
"TraesCS1A03G0731300","CSxP1",0.386801,0.66339612849162,0.553307799244796,-0.064851144277077,87,91
"TraesCS1A03G0740800","CSxP1",0.542303,0.800739179158317,0.597900574420732,-0.192645077083649,21,24
"TraesCS1A03G0741900","CSxP1",0.252133,0.514745343308396,0.614674810277211,0.395928674508787,25,19
"TraesCS1A03G0742500","CSxP1",0.162836,0.390221352405722,0.709302514292243,1.58496246866127,9,3
"TraesCS1A03G0742600","CSxP1",0.781783,0.9399756,0.571243334285834,0.678071894292425,8,5
"TraesCS1A03G0744600","CSxP1",0.037936,0.137235782032401,0.551062830117261,-0.0536878708690114,211,219
"TraesCS1A03G0744900","CSxP1",0.779604,0.9399756,0.549432659700261,0.275634441953155,46,38
"TraesCS1A03G0745300","CSxP1",0.189829,0.433021694117647,0.572974739350583,-0.177787118941071,61,69
"TraesCS1A03G0747100","CSxP1",0.814877,0.951898177552315,0.543958655947205,0,9,9
"TraesCS1A03G0747900","CSxP1",0.796403,0.94545783103116,0.56341781253529,0.118644496173199,38,35
"TraesCS1A03G0748300","CSxP1",0.225814,0.483152862608696,0.527874415330903,0.0804899178282837,258,244
"TraesCS1A03G0748400","CSxP1",0.823631,0.95368015964802,0.543738387795589,0,10,10
"TraesCS1A03G0753500","CSxP1",0.709412,0.910665545644599,0.520361839894905,0.125530881865269,60,55
"TraesCS1A03G0754600","CSxP1",0.630479,0.859585921597633,0.573327080040265,-0.169924999438569,8,9
"TraesCS1A03G0756400","CSxP1",0.903731,0.994626074383869,0.565696410308561,-0.0430687217633035,33,34
"TraesCS1A03G0756800","CSxP1",0.401021,0.678614396728016,0.593848666300697,0.807354914328881,14,8
"TraesCS1A03G0765900","CSxP1",0.005295,0.0274356962025316,0.739701138311843,-1.22239241446647,12,28
"TraesCS1A03G0770600","CSxP1",0.838542,0.959806401490452,0.521853990564605,0.378511619924434,13,10
"TraesCS1A03G0451800","CSxP1",0.401875,0.678614396728016,0.594154383768173,-0.245112497001638,27,32
"TraesCS1A03G0771900","CSxP1",0.368581,0.644754227920228,0.627531668592351,-0.485426824422251,15,21
"TraesCS1A03G0772000","CSxP1",0.348023,0.628034972827417,0.579056532500888,-0.211504104158285,19,22
"TraesCS1A03G0773400","CSxP1",0.99033,1,0.519806983088577,0.260389684316424,109,91
"TraesCS1A03G0774200","CSxP1",0.319052,0.594826673412598,0.565728177043696,0.0629312556872349,164,157
"TraesCS1A03G0775900","CSxP1",0.403777,0.678614396728016,0.60812384255135,-0.378511619924434,10,13
"TraesCS1A03G0776200","CSxP1",0.000106,0.000825589852008457,0.72813493810549,1.68589140524894,74,23
"TraesCS1A03G0782200","CSxP1",0.901563,0.993507642889188,0.552473977593339,0.187932950439852,131,115
"TraesCS1A03G0782700","CSxP1",0.673447,0.885839778409091,0.575842066092681,-0.187627002687054,36,41
"TraesCS1A03G0782800","CSxP1",0.295438,0.567019323782235,0.602389446704787,-0.311944005347416,29,36
"TraesCS1A03G0787500","CSxP1",2.6e-05,0.000225905660377358,0.560188905544819,-0.106627728551841,717,772
"TraesCS1A03G0790900","CSxP1",1,1,0.518358998238646,0.362570074804724,9,7
"TraesCS1A03G0791600","CSxP1",0.000954,0.00608577662337662,0.699451684778612,-0.949373924531463,29,56
"TraesCS1A03G0791800","CSxP1",0.604508,0.845184104723961,0.557651827152443,0.58496249957616,63,42
"TraesCS1A03G0793500","CSxP1",0.915619,1,0.508427833182637,0.292781748565384,49,40
"TraesCS1A03G0477800","CSxP1",0.45797,0.726021387825339,0.606200755923677,-0.362570074804724,7,9
"TraesCS1A03G0796400","CSxP1",0.010731,0.0498839167192429,0.775161633748743,-1.44057257836918,7,19
"TraesCS1A03G0796800","CSxP1",0.119522,0.320348525281921,0.583241742050874,0,79,79
"TraesCS1A03G0797000","CSxP1",0.550582,0.807101595384921,0.553682091308012,-0.064130337134598,22,23
"TraesCS1A03G0797200","CSxP1",0.001852,0.0109955970991136,0.646881709498913,1.10433665788555,86,40
"TraesCS1A03G0799600","CSxP1",0,0,1,-27.7129282894065,0,22
"TraesCS1A03G0803600","CSxP1",0.620911,0.854781596861573,0.542845905094675,0,18,18
"TraesCS1A03G0805700","CSxP1",0.936244,1,0.541975105881325,0.167109985558425,64,57
"TraesCS1A03G0808300","CSxP1",0.61127,0.84955706143988,0.577523508137108,-0.192645075366155,7,8
"TraesCS1A03G0809200","CSxP1",0.424879,0.698596164139161,0.560924154625738,0.176030363965,148,131
"TraesCS1A03G0809600","CSxP1",0.782624,0.9399756,0.571243334285834,0.678071894292425,8,5
"TraesCS1A03G0810700","CSxP1",0.055839,0.185659635379061,0.606395057301082,-0.376148485180759,47,61
"TraesCS1A03G0811000","CSxP1",0.00033,0.00235604651162791,0.692457780329072,1.42146376520939,75,28
"TraesCS1A03G0811600","CSxP1",0.69974,0.9035549106204,0.549746993464002,0.540568377264138,16,11
"TraesCS1A03G0812400","CSxP1",0.012719,0.0573171816513761,0.643550821155703,1.11103130928962,54,25
"TraesCS1A03G0813100","CSxP1",0,0,0.69625690246475,1.23505883283113,572,243
"TraesCS1A03G0815300","CSxP1",1,1,0.545682286327475,0,5,5
"TraesCS1A03G0818800","CSxP1",0.311721,0.585895993879113,0.613205219458287,-0.222392420477701,24,28
"TraesCS1A03G0819300","CSxP1",0.216307,0.469616247131509,0.618699077680368,-0.436099112592819,17,23
"TraesCS1A03G0478900","CSxP1",0.541088,0.799529204732304,0.554238276819612,-0.0671141955462654,21,22
"TraesCS1A03G0821600","CSxP1",2e-06,2.00489795918367e-05,0.742666571541296,1.80735491809416,91,26
"TraesCS1A03G0823300","CSxP1",0.329106,0.606061736565859,0.589767415102308,0.777607574369817,24,14
"TraesCS1A03G0823600","CSxP1",0.00014,0.0010756204379562,0.664175630864437,-0.717066035954453,73,120
"TraesCS1A03G0824000","CSxP1",0.045636,0.159433877667141,0.57701553579057,-0.204013891780776,79,91
"TraesCS1A03G0824700","CSxP1",0.814719,0.951898177552315,0.543958655947205,0,9,9
"TraesCS1A03G0825100","CSxP1",1,1,0.522295403415521,0.387023120498035,17,13
"TraesCS1A03G0830000","CSxP1",0.797508,0.94545783103116,0.556051600290241,0.584962492706184,9,6
"TraesCS1A03G0479200","CSxP1",0.580608,0.829634228770841,0.601675336706666,-0.334419037772783,23,29
"TraesCS1A03G0830600","CSxP1",0.774684,0.9399756,0.577125195344816,0.485426823048256,14,10
"TraesCS1A03G0479800","CSxP1",0.629288,0.859585921597633,0.573327080040265,-0.169924999438569,8,9
"TraesCS1A03G0836000","CSxP1",0.701104,0.904206944162437,0.542568750441081,0.282399730007538,45,37
"TraesCS1A03G0836200","CSxP1",0.33933,0.617899742031134,0.566169105477802,-0.137503523487627,50,55
"TraesCS1A03G0836300","CSxP1",0,0,0.768027098976747,2.02236780623114,65,16
"TraesCS1A03G0837200","CSxP1",1,1,0.506353429091873,0.22239241790146,7,6
"TraesCS1A03G0837600","CSxP1",0.051881,0.175084461538462,0.721993715657665,-1.09953566255895,7,15
"TraesCS1A03G0480300","CSxP1",0.629967,0.859585921597633,0.573327080040265,-0.169924999438569,8,9
"TraesCS1A03G0838800","CSxP1",0.009051,0.043247579766537,0.664425155467358,-0.717600268042874,45,74
"TraesCS1A03G0839100","CSxP1",0.619843,0.854294195477481,0.567206354064377,-0.137503523094165,20,22
"TraesCS1A03G0839500","CSxP1",0.049923,0.170856836042731,0.69462952813092,-0.917537832264524,9,17
"TraesCS1A03G0840000","CSxP1",0.666739,0.881804514808831,0.572790725519047,-0.0962153149383475,29,31
"TraesCS1A03G0480800","CSxP1",0.144467,0.362792384458078,0.571791108388887,0.664815807111133,65,41
"TraesCS1A03G0847500","CSxP1",0.420588,0.695598739393939,0.582635655433568,0.163498731664582,28,25
"TraesCS1A03G0852200","CSxP1",0.781882,0.9399756,0.571243334285834,0.678071894292425,8,5
"TraesCS1A03G0853300","CSxP1",0.936114,1,0.546690249012034,0.149747119282436,71,64
"TraesCS1A03G0854400","CSxP1",0.798852,0.94545783103116,0.543600041861433,0.353636952872315,23,18
"TraesCS1A03G0855100","CSxP1",0.000499,0.00337925735294118,0.916101767073803,3.99999986474735,16,1
"TraesCS1A03G0855800","CSxP1",0.766736,0.937361923344948,0.53232883529459,0.0588936889333439,50,48
"TraesCS1A03G0855900","CSxP1",0.120425,0.321948984034833,0.685164781524124,0.115477216495132,13,12
"TraesCS1A03G0858300","CSxP1",0.226232,0.483152862608696,0.580173627208395,-0.217591434602912,43,50
"TraesCS1A03G0858500","CSxP1",0.000119,0.000922938947368421,0.567883900268317,-0.150886456333043,517,574
"TraesCS1A03G0860400","CSxP1",0.161368,0.390221352405722,0.729641878060999,1.73696556050332,10,3
"TraesCS1A03G0862200","CSxP1",0.712763,0.913487177596104,0.55354351156337,-0.0614005444027854,23,24
