"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TraesCS1A03G0179100",0.50406151542594,1.60793990419542,2.17780355929754,0.0576750155856941,0.118091732816876,-4.66438234252427
"TraesCS1A03G0180300",-0.0447169198805586,3.47180262187899,-0.198498308407326,0.847110183389547,0.89028070416421,-7.18234167271533
"TraesCS1A03G0181200",0.776602550333268,3.24522822998185,1.70663344530632,0.122412945886626,0.20756649617933,-5.73470689995989
"TraesCS1A03G0181600",-0.00124162619054857,1.86786647908095,-0.00204346527978414,0.998414569136307,0.999226684452019,-6.87464657936584
"TraesCS1A03G0182400",1.46231295072081,1.41070471168821,5.93849498451046,0.000227222210674151,0.00254273949989519,1.00831028531165
"TraesCS1A03G0185500",0.888862833702788,4.83414802952699,5.41832382077671,0.000437534781608884,0.00383708335917015,-0.132796135015632
"TraesCS1A03G0185800",0.533234484371248,2.07149730305291,2.72217984013254,0.0237322814570561,0.0608527646238655,-3.92771031165967
"TraesCS1A03G0186000",0.178556546464026,2.19546848548858,0.686501108032024,0.509865290926452,0.613084049798101,-6.69582562054221
"TraesCS1A03G0188200",-0.463810061746405,4.89271864921624,-2.23784090159515,0.052313193508267,0.109629932736121,-5.08442883721911
"TraesCS1A03G0189700",0.192356322728598,3.47261553155584,0.670356770115611,0.519624448509351,0.62181085532572,-6.95216039835248
"TraesCS1A03G0189800",0.00491261720345859,2.64855106850916,0.0210019054941903,0.983706905606141,0.988810078557082,-7.0596544546024
"TraesCS1A03G0190000",1.65470610184487,5.01058046447192,3.82861635342598,0.0041116691232202,0.0173372093530162,-2.47423793906011
"TraesCS1A03G0192800",-0.294924502489124,2.85799972942695,-1.30150565184624,0.225727060498215,0.331208127406838,-6.2548081737495
"TraesCS1A03G0193600",3.38717807064896,2.08876111306723,2.46324081545843,0.0362179811462505,0.0831702202358094,-3.92757222846555
"TraesCS1A03G0193900",-2.41187938429495,5.51515002480506,-11.1236529879335,1.5922435557779e-06,0.000218214941951368,5.83337468144167
"TraesCS1A03G0194000",-0.675243188685391,1.3310176712954,-2.77316135321169,0.0218417578323611,0.0571850172080798,-3.71639403571542
"TraesCS1A03G0194600",0.320826174953328,0.899485546868159,0.812934449727806,0.437436421697286,0.545310813836211,-6.16974050284822
"TraesCS1A03G0195000",0.766532764251274,2.60994856767793,2.08408901253431,0.0671289556109318,0.13275812422035,-5.0513332999146
"TraesCS1A03G0195200",-0.896430603015266,3.68854059149463,-3.04111080805278,0.0141528241890849,0.0418345582756759,-3.73901291564984
"TraesCS1A03G0195700",-0.0105649408323858,5.33264845226065,-0.0517423300199234,0.959875383922979,0.972133557034,-7.26558443081496
"TraesCS1A03G0197100",0.988921370043871,2.05869214128036,4.14447881649947,0.00255952440771956,0.0123475351156955,-1.61101783519623
"TraesCS1A03G0197600",0.589440907441862,7.13122917969333,2.17206788931976,0.058214458773878,0.118933974488937,-4.99190455454927
"TraesCS1A03G0200400",-1.97133355222537,3.29168809112058,-8.69489733153115,1.20664686330684e-05,0.000518205340528007,3.73381880670146
"TraesCS1A03G0200900",0.155006529215574,2.79598614713836,0.76109034338951,0.466266491824634,0.572720666408135,-6.7702975158251
"TraesCS1A03G0201000",0.869529600823699,3.383774335317,5.7082918288375,0.000302284807936376,0.0030336968000401,0.370114684487188
"TraesCS1A03G0202600",-0.0503753863622345,2.308115831564,-0.182057905156761,0.859611653914129,0.899646138499443,-6.97255958864866
"TraesCS1A03G0202700",-0.728837190264898,3.47505913312014,-3.58033924979986,0.00602418418775588,0.0226187251285164,-2.8380167181904
"TraesCS1A03G0202800",-0.47534677713535,3.07603096520749,-3.33954328044519,0.00878832576767014,0.0297186063258016,-3.17016401662408
"TraesCS1A03G0204800",0.387713033132493,1.67984450788939,1.37330490690986,0.203220734150781,0.305750539617413,-5.84224479690587
"TraesCS1A03G0204900",0.327879819510866,4.40118126411788,1.68524492243521,0.126562090265119,0.212880377118528,-5.91685432437994
"TraesCS1A03G0205200",3.96809889573021,4.32960105850403,6.69670842853754,9.31318678397709e-05,0.00150264923605675,1.72147587007003
"TraesCS1A03G0205300",-1.0144746255863,3.30247209198975,-4.27567766336067,0.00211075996295585,0.0107561775043316,-1.72395561462431
"TraesCS1A03G0207500",0.0352668987204008,1.88511938887742,0.0966193123521606,0.925166934629745,0.948367405122418,-6.87172875176293
"TraesCS1A03G0207600",-1.70264679746457,4.81707458246867,-3.32575364100319,0.00898222770607235,0.0301547966427051,-3.27092988285686
"TraesCS1A03G0209800",1.28824219495187,4.5754166269328,4.16227265326598,0.00249311467374117,0.0121264155108207,-1.9517596286337
