label	gene
seedling_specific	TraesCS5B03G0700500
seedling_specific	TraesCS5B03G0708300
seedling_specific	TraesCS5B03G0726700
seedling_specific	TraesCS5B03G0785200
seedling_specific	TraesCS5B03G0801700
seedling_specific	TraesCS5B03G0802300
seedling_specific	TraesCS5B03G0813800
seedling_specific	TraesCS5B03G0839600
seedling_specific	TraesCS5B03G0870300
seedling_specific	TraesCS5B03G0870600
seedling_specific	TraesCS5B03G0870700
seedling_specific	TraesCS5B03G0873800
seedling_specific	TraesCS5B03G0897100
seedling_specific	TraesCS5B03G0934300
seedling_specific	TraesCS5B03G0938600
seedling_specific	TraesCS5B03G0953600
seedling_specific	TraesCS5B03G0956000
seedling_specific	TraesCS5B03G0960600
seedling_specific	TraesCS5B03G0977100
seedling_specific	TraesCS5B03G0995400
seedling_specific	TraesCS5B03G1010400
seedling_specific	TraesCS5B03G1010800
seedling_specific	TraesCS5B03G1018200
seedling_specific	TraesCS5B03G1033900
seedling_specific	TraesCS5B03G1039800
seedling_specific	TraesCS5B03G1053100
seedling_specific	TraesCS5B03G1105700
seedling_specific	TraesCS5B03G1135600
seedling_specific	TraesCS5B03G1135900
seedling_specific	TraesCS5B03G1153500
seedling_specific	TraesCS5B03G1166800
seedling_specific	TraesCS5B03G1172900
seedling_specific	TraesCS5B03G1205000
seedling_specific	TraesCS5B03G1213000
seedling_specific	TraesCS5B03G1215400
seedling_specific	TraesCS5B03G1221400
seedling_specific	TraesCS5B03G1222800
seedling_specific	TraesCS5B03G1224700
seedling_specific	TraesCS5B03G1240100
seedling_specific	TraesCS5B03G1255000
seedling_specific	TraesCS5B03G1291400
seedling_specific	TraesCS5B03G1292100
seedling_specific	TraesCS5B03G1304500
seedling_specific	TraesCS5B03G1315000
seedling_specific	TraesCS5B03G1315100
seedling_specific	TraesCS5B03G1354300
seedling_specific	TraesCS5B03G1361300
seedling_specific	TraesCS5B03G1373000
seedling_specific	TraesCS5B03G1373100
seedling_specific	TraesCS5B03G1380000
seedling_specific	TraesCS5D03G0025400
seedling_specific	TraesCS5D03G0016000
seedling_specific	TraesCS5D03G0010400
seedling_specific	TraesCS5D03G0028900
seedling_specific	TraesCS5D03G0038400
seedling_specific	TraesCS5D03G0038600
seedling_specific	TraesCS5D03G0096000
seedling_specific	TraesCS5D03G0113000
seedling_specific	TraesCS5D03G0116600
seedling_specific	TraesCS5D03G0132500
seedling_specific	TraesCS5D03G0135700
seedling_specific	TraesCS5D03G0137500
seedling_specific	TraesCS5D03G0161000
seedling_specific	TraesCS5D03G0172700
seedling_specific	TraesCS5D03G0185200
seedling_specific	TraesCS5D03G0234500
seedling_specific	TraesCS5D03G0236100
seedling_specific	TraesCS5D03G0247100
seedling_specific	TraesCS5D03G0248900
seedling_specific	TraesCS5D03G0255000
seedling_specific	TraesCS5D03G0272200
seedling_specific	TraesCS5D03G0276100
seedling_specific	TraesCS5D03G0303900
seedling_specific	TraesCS5D03G0306400
seedling_specific	TraesCS5D03G0359800
seedling_specific	TraesCS5D03G0411800
seedling_specific	TraesCS5D03G0415100
seedling_specific	TraesCS5D03G0421900
seedling_specific	TraesCS5D03G0429700
seedling_specific	TraesCS5D03G0429800
seedling_specific	TraesCS5D03G0431100
seedling_specific	TraesCS5D03G0431200
seedling_specific	TraesCS5D03G0431900
seedling_specific	TraesCS5D03G0463800
seedling_specific	TraesCS5D03G0483800
seedling_specific	TraesCS5D03G0486400
seedling_specific	TraesCS5D03G0512000
seedling_specific	TraesCS5D03G0513300
seedling_specific	TraesCS5D03G0532300
seedling_specific	TraesCS5D03G0551300
seedling_specific	TraesCS5D03G0554200
seedling_specific	TraesCS5D03G0584900
seedling_specific	TraesCS5D03G0595900
seedling_specific	TraesCS5D03G0598400
seedling_specific	TraesCS5D03G0598800
seedling_specific	TraesCS5D03G0599400
seedling_specific	TraesCS5D03G0599600
seedling_specific	TraesCS5D03G0610600
seedling_specific	TraesCS5D03G0614900
seedling_specific	TraesCS5D03G0624700
seedling_specific	TraesCS5D03G0627300
seedling_specific	TraesCS5D03G0632600
seedling_specific	TraesCS5D03G0638600
seedling_specific	TraesCS5D03G0653600
seedling_specific	TraesCS5D03G0653700
seedling_specific	TraesCS5D03G0658300
seedling_specific	TraesCS5D03G0658800
seedling_specific	TraesCS5D03G0702900
seedling_specific	TraesCS5D03G0727400
seedling_specific	TraesCS5D03G0764500
seedling_specific	TraesCS5D03G0794600
seedling_specific	TraesCS5D03G0795700
seedling_specific	TraesCS5D03G0795800
seedling_specific	TraesCS5D03G0796100
seedling_specific	TraesCS5D03G0796300
seedling_specific	TraesCS5D03G0798800
seedling_specific	TraesCS5D03G0799100
seedling_specific	TraesCS5D03G0820300
seedling_specific	TraesCS5D03G0821100
seedling_specific	TraesCS5D03G0823700
seedling_specific	TraesCS5D03G0832700
seedling_specific	TraesCS5D03G0832800
seedling_specific	TraesCS5D03G0834700
seedling_specific	TraesCS5D03G0849500
seedling_specific	TraesCS5D03G0853500
seedling_specific	TraesCS5D03G0866300
seedling_specific	TraesCS5D03G0866900
seedling_specific	TraesCS5D03G0867100
seedling_specific	TraesCS5D03G0871300
seedling_specific	TraesCS5D03G0885500
seedling_specific	TraesCS5D03G0886200
seedling_specific	TraesCS5D03G0890100
seedling_specific	TraesCS5D03G0898900
seedling_specific	TraesCS5D03G0903300
seedling_specific	TraesCS5D03G0915300
seedling_specific	TraesCS5D03G0915800
seedling_specific	TraesCS5D03G0922200
seedling_specific	TraesCS5D03G0935400
seedling_specific	TraesCS5D03G0936800
seedling_specific	TraesCS5D03G0942400
seedling_specific	TraesCS5D03G0994200
seedling_specific	TraesCS5D03G1001900
seedling_specific	TraesCS5D03G1025300
seedling_specific	TraesCS5D03G1027500
seedling_specific	TraesCS5D03G1027800
seedling_specific	TraesCS5D03G1027900
seedling_specific	TraesCS5D03G1028000
seedling_specific	TraesCS5D03G1048100
seedling_specific	TraesCS5D03G1056600
seedling_specific	TraesCS5D03G1060600
seedling_specific	TraesCS5D03G1094800
seedling_specific	TraesCS5D03G1095200
seedling_specific	TraesCS5D03G1096600
seedling_specific	TraesCS5D03G1103800
seedling_specific	TraesCS5D03G1117600
seedling_specific	TraesCS5D03G1127400
seedling_specific	TraesCS5D03G1144400
seedling_specific	TraesCS5D03G1158300
seedling_specific	TraesCS5D03G1159500
seedling_specific	TraesCS5D03G1169400
seedling_specific	TraesCS5D03G1197200
seedling_specific	TraesCS5D03G1224000
seedling_specific	TraesCS5D03G1211000
seedling_specific	TraesCS5D03G1204000
seedling_specific	TraesCS5D03G1204300
seedling_specific	TraesCS6A03G0003500
seedling_specific	TraesCS6A03G0001500
seedling_specific	TraesCS6A03G0012200
seedling_specific	TraesCS6A03G0029900
seedling_specific	TraesCS6A03G0088700
seedling_specific	TraesCS6A03G0092600
seedling_specific	TraesCS6A03G0111400
seedling_specific	TraesCS6A03G0114700
seedling_specific	TraesCS6A03G0156800
seedling_specific	TraesCS6A03G0160200
seedling_specific	TraesCS6A03G0190500
seedling_specific	TraesCS6A03G0192800
seedling_specific	TraesCS6A03G0215300
seedling_specific	TraesCS6A03G0216400
seedling_specific	TraesCS6A03G0216700
seedling_specific	TraesCS6A03G0216800
seedling_specific	TraesCS6A03G0217100
seedling_specific	TraesCS6A03G0245900
seedling_specific	TraesCS6A03G0252200
seedling_specific	TraesCS6A03G0293300
seedling_specific	TraesCS6A03G0311400
seedling_specific	TraesCS6A03G0319900
seedling_specific	TraesCS6A03G0324700
seedling_specific	TraesCS6A03G0341300
seedling_specific	TraesCS6A03G0343400
seedling_specific	TraesCS6A03G0381700
seedling_specific	TraesCS6A03G0397500
seedling_specific	TraesCS6A03G0407500
seedling_specific	TraesCS6A03G0412800
seedling_specific	TraesCS6A03G0416600
seedling_specific	TraesCS6A03G0427400
seedling_specific	TraesCS6A03G0489800
seedling_specific	TraesCS6A03G0494500
seedling_specific	TraesCS6A03G0500300
seedling_specific	TraesCS6A03G0504400
seedling_specific	TraesCS6A03G0541100
seedling_specific	TraesCS6A03G0569400
seedling_specific	TraesCS6A03G0578100
seedling_specific	TraesCS6A03G0601100
seedling_specific	TraesCS6A03G0629400
seedling_specific	TraesCS6A03G0634900
seedling_specific	TraesCS6A03G0638700
seedling_specific	TraesCS6A03G0642800
seedling_specific	TraesCS6A03G0660500
seedling_specific	TraesCS6A03G0662000
seedling_specific	TraesCS6A03G0664800
seedling_specific	TraesCS6A03G0705800
seedling_specific	TraesCS6A03G0710600
seedling_specific	TraesCS6A03G0713400
seedling_specific	TraesCS6A03G0722600
seedling_specific	TraesCS6A03G0737100
seedling_specific	TraesCS6A03G0745700
seedling_specific	TraesCS6A03G0750900
seedling_specific	TraesCS6A03G0760900
seedling_specific	TraesCS6A03G0794700
seedling_specific	TraesCS6A03G0796500
seedling_specific	TraesCS6A03G0799300
seedling_specific	TraesCS6A03G0813200
seedling_specific	TraesCS6A03G0827600
seedling_specific	TraesCS6A03G0828700
seedling_specific	TraesCS6A03G0856000
seedling_specific	TraesCS6A03G0859200
seedling_specific	TraesCS6A03G0862100
seedling_specific	TraesCS6A03G0877100
seedling_specific	TraesCS6A03G0887900
seedling_specific	TraesCS6A03G0895500
seedling_specific	TraesCS6A03G0907900
seedling_specific	TraesCS6A03G0910700
seedling_specific	TraesCS6A03G0912400
seedling_specific	TraesCS6A03G0946200
seedling_specific	TraesCS6A03G0957500
seedling_specific	TraesCS6A03G0972000
seedling_specific	TraesCS6A03G0973100
seedling_specific	TraesCS6A03G0976800
seedling_specific	TraesCS6A03G0977000
seedling_specific	TraesCS6A03G1011400
seedling_specific	TraesCS6A03G1016700
seedling_specific	TraesCS6A03G1051600
seedling_specific	TraesCS6B03G0014300
seedling_specific	TraesCS6B03G0011400
seedling_specific	TraesCS6B03G0025700
seedling_specific	TraesCS6B03G0026800
seedling_specific	TraesCS6B03G0048100
seedling_specific	TraesCS6B03G0068100
seedling_specific	TraesCS6B03G0069200
seedling_specific	TraesCS6B03G0084200
seedling_specific	TraesCS6B03G0092600
seedling_specific	TraesCS6B03G0104200
seedling_specific	TraesCS6B03G0127100
seedling_specific	TraesCS6B03G0132000
seedling_specific	TraesCS6B03G0155100
seedling_specific	TraesCS6B03G0168400
seedling_specific	TraesCS6B03G0194400
seedling_specific	TraesCS6B03G0195200
seedling_specific	TraesCS6B03G0227400
seedling_specific	TraesCS6B03G0274600
seedling_specific	TraesCS6B03G0305700
seedling_specific	TraesCS6B03G0305800
seedling_specific	TraesCS6B03G0339700
seedling_specific	TraesCS6B03G0342200
seedling_specific	TraesCS6B03G0344800
seedling_specific	TraesCS6B03G0359500
seedling_specific	TraesCS6B03G0383400
seedling_specific	TraesCS6B03G0413500
seedling_specific	TraesCS6B03G0438600
seedling_specific	TraesCS6B03G0440300
seedling_specific	TraesCS6B03G0448000
seedling_specific	TraesCS6B03G0463400
seedling_specific	TraesCS6B03G0474800
seedling_specific	TraesCS6B03G0515700
seedling_specific	TraesCS6B03G0592300
seedling_specific	TraesCS6B03G0592400
seedling_specific	TraesCS6B03G0593900
seedling_specific	TraesCS6B03G0628000
seedling_specific	TraesCS6B03G0658400
seedling_specific	TraesCS6B03G0671800
seedling_specific	TraesCS6B03G0694200
seedling_specific	TraesCS6B03G0694900
seedling_specific	TraesCS6B03G0731600
seedling_specific	TraesCS6B03G0733600
seedling_specific	TraesCS6B03G0738800
seedling_specific	TraesCS6B03G0743300
seedling_specific	TraesCS6B03G0769800
seedling_specific	TraesCS6B03G0811700
seedling_specific	TraesCS6B03G0815800
seedling_specific	TraesCS6B03G0816600
seedling_specific	TraesCS6B03G0837600
seedling_specific	TraesCS6B03G0856000
seedling_specific	TraesCS6B03G0873500
seedling_specific	TraesCS6B03G0905000
seedling_specific	TraesCS6B03G0929100
seedling_specific	TraesCS6B03G0943600
seedling_specific	TraesCS6B03G0944500
seedling_specific	TraesCS6B03G0985100
seedling_specific	TraesCS6B03G0988300
seedling_specific	TraesCS6B03G0997900
seedling_specific	TraesCS6B03G1009700
seedling_specific	TraesCS6B03G1024500
seedling_specific	TraesCS6B03G1033500
seedling_specific	TraesCS6B03G1038900
seedling_specific	TraesCS6B03G1050700
seedling_specific	TraesCS6B03G1067700
seedling_specific	TraesCS6B03G1078000
seedling_specific	TraesCS6B03G1095300
seedling_specific	TraesCS6B03G1096600
seedling_specific	TraesCS6B03G1142000
seedling_specific	TraesCS6B03G1147200
seedling_specific	TraesCS6B03G1151300
seedling_specific	TraesCS6B03G1164000
seedling_specific	TraesCS6B03G1168600
seedling_specific	TraesCS6B03G1188700
seedling_specific	TraesCS6B03G1190500
seedling_specific	TraesCS6B03G1195200
seedling_specific	TraesCS6B03G1249900
seedling_specific	TraesCS6B03G1250700
seedling_specific	TraesCS6B03G1305700
seedling_specific	TraesCS6B03G1306000
seedling_specific	TraesCS6D03G0001900
seedling_specific	TraesCS6D03G0008300
seedling_specific	TraesCS6D03G0011000
seedling_specific	TraesCS6D03G0036500
seedling_specific	TraesCS6D03G0058800
seedling_specific	TraesCS6D03G0063100
seedling_specific	TraesCS6D03G0093700
seedling_specific	TraesCS6D03G0099100
seedling_specific	TraesCS6D03G0113300
seedling_specific	TraesCS6D03G0119600
seedling_specific	TraesCS6D03G0146000
seedling_specific	TraesCS6D03G0162200
seedling_specific	TraesCS6D03G0175500
seedling_specific	TraesCS6D03G0175200
seedling_specific	TraesCS6D03G0203600
seedling_specific	TraesCS6D03G0207700
seedling_specific	TraesCS6D03G0223600
seedling_specific	TraesCS6D03G0232800
seedling_specific	TraesCS6D03G0250300
seedling_specific	TraesCS6D03G0275000
seedling_specific	TraesCS6D03G0295400
seedling_specific	TraesCS6D03G0298000
seedling_specific	TraesCS6D03G0302600
seedling_specific	TraesCS6D03G0324800
seedling_specific	TraesCS6D03G0353400
seedling_specific	TraesCS6D03G0361900
seedling_specific	TraesCS6D03G0376300
seedling_specific	TraesCS6D03G0393400
seedling_specific	TraesCS6D03G0443400
seedling_specific	TraesCS6D03G0444200
seedling_specific	TraesCS6D03G0469700
seedling_specific	TraesCS6D03G0480200
seedling_specific	TraesCS6D03G0480700
seedling_specific	TraesCS6D03G0484500
seedling_specific	TraesCS6D03G0504900
seedling_specific	TraesCS6D03G0506800
seedling_specific	TraesCS6D03G0508900
seedling_specific	TraesCS6D03G0512800
seedling_specific	TraesCS6D03G0531300
seedling_specific	TraesCS6D03G0533800
seedling_specific	TraesCS6D03G0540400
seedling_specific	TraesCS6D03G0544300
seedling_specific	TraesCS6D03G0549200
seedling_specific	TraesCS6D03G0550300
seedling_specific	TraesCS6D03G0584300
seedling_specific	TraesCS6D03G0593300
seedling_specific	TraesCS6D03G0605300
seedling_specific	TraesCS6D03G0598800
seedling_specific	TraesCS6D03G0619900
seedling_specific	TraesCS6D03G0627400
seedling_specific	TraesCS6D03G0634900
seedling_specific	TraesCS6D03G0643800
seedling_specific	TraesCS6D03G0658100
seedling_specific	TraesCS6D03G0662400
seedling_specific	TraesCS6D03G0670700
seedling_specific	TraesCS6D03G0671800
seedling_specific	TraesCS6D03G0674800
seedling_specific	TraesCS6D03G0693900
seedling_specific	TraesCS6D03G0697100
seedling_specific	TraesCS6D03G0701100
seedling_specific	TraesCS6D03G0702400
seedling_specific	TraesCS6D03G0705600
seedling_specific	TraesCS6D03G0729600
seedling_specific	TraesCS6D03G0748600
seedling_specific	TraesCS6D03G0760800
seedling_specific	TraesCS6D03G0770300
seedling_specific	TraesCS6D03G0778400
seedling_specific	TraesCS6D03G0782100
seedling_specific	TraesCS6D03G0783200
seedling_specific	TraesCS6D03G0824500
seedling_specific	TraesCS6D03G0835400
seedling_specific	TraesCS6D03G0852800
seedling_specific	TraesCS6D03G0854200
seedling_specific	TraesCS6D03G0854300
seedling_specific	TraesCS6D03G0857000
seedling_specific	TraesCS6D03G0889800
seedling_specific	TraesCS6D03G0895200
seedling_specific	TraesCS7A03G0005000
seedling_specific	TraesCS7A03G0006900
seedling_specific	TraesCS7A03G0008800
seedling_specific	TraesCS7A03G0045300
seedling_specific	TraesCS7A03G0066100
seedling_specific	TraesCS7A03G0078100
seedling_specific	TraesCS7A03G0108400
seedling_specific	TraesCS7A03G0109800
seedling_specific	TraesCS7A03G0122200
seedling_specific	TraesCS7A03G0127000
seedling_specific	TraesCS7A03G0130800
seedling_specific	TraesCS7A03G0154300
seedling_specific	TraesCS7A03G0177700
seedling_specific	TraesCS7A03G0180500
seedling_specific	TraesCS7A03G0183300
seedling_specific	TraesCS7A03G0202000
seedling_specific	TraesCS7A03G0208600
seedling_specific	TraesCS7A03G0214000
seedling_specific	TraesCS7A03G0215700
seedling_specific	TraesCS7A03G0222300
seedling_specific	TraesCS7A03G0222400
seedling_specific	TraesCS7A03G0222500
seedling_specific	TraesCS7A03G0222800
seedling_specific	TraesCS7A03G0224800
seedling_specific	TraesCS7A03G0227000
seedling_specific	TraesCS7A03G0269600
seedling_specific	TraesCS7A03G0299700
seedling_specific	TraesCS7A03G0299800
seedling_specific	TraesCS7A03G0304000
seedling_specific	TraesCS7A03G0380500
seedling_specific	TraesCS7A03G0392800
seedling_specific	TraesCS7A03G0401500
seedling_specific	TraesCS7A03G0405700
seedling_specific	TraesCS7A03G0416600
seedling_specific	TraesCS7A03G0416700
seedling_specific	TraesCS7A03G0449800
seedling_specific	TraesCS7A03G0481300
seedling_specific	TraesCS7A03G0482500
seedling_specific	TraesCS7A03G0502700
seedling_specific	TraesCS7A03G0517900
seedling_specific	TraesCS7A03G0518900
seedling_specific	TraesCS7A03G0519000
seedling_specific	TraesCS7A03G0525900
seedling_specific	TraesCS7A03G0460800
seedling_specific	TraesCS7A03G0464000
seedling_specific	TraesCS7A03G0554100
seedling_specific	TraesCS7A03G0564000
seedling_specific	TraesCS7A03G0564300
seedling_specific	TraesCS7A03G0566800
seedling_specific	TraesCS7A03G0575000
seedling_specific	TraesCS7A03G0575500
seedling_specific	TraesCS7A03G0579600
seedling_specific	TraesCS7A03G0603900
seedling_specific	TraesCS7A03G0606100
seedling_specific	TraesCS7A03G0607800
seedling_specific	TraesCS7A03G0618500
seedling_specific	TraesCS7A03G0622400
seedling_specific	TraesCS7A03G0628000
seedling_specific	TraesCS7A03G0642100
seedling_specific	TraesCS7A03G0647100
seedling_specific	TraesCS7A03G0661900
seedling_specific	TraesCS7A03G0679300
seedling_specific	TraesCS7A03G0685300
seedling_specific	TraesCS7A03G0724400
seedling_specific	TraesCS7A03G0756700
seedling_specific	TraesCS7A03G0762800
seedling_specific	TraesCS7A03G0765100
seedling_specific	TraesCS7A03G0775800
seedling_specific	TraesCS7A03G0780500
seedling_specific	TraesCS7A03G0804600
seedling_specific	TraesCS7A03G0819700
seedling_specific	TraesCS7A03G0826800
seedling_specific	TraesCS7A03G0828400
seedling_specific	TraesCS7A03G0839800
seedling_specific	TraesCS7A03G0842800
seedling_specific	TraesCS7A03G0857100
seedling_specific	TraesCS7A03G0858000
seedling_specific	TraesCS7A03G0868000
seedling_specific	TraesCS7A03G0874000
seedling_specific	TraesCS7A03G0886800
seedling_specific	TraesCS7A03G0909500
seedling_specific	TraesCS7A03G0931900
seedling_specific	TraesCS7A03G0936500
seedling_specific	TraesCS7A03G0940900
seedling_specific	TraesCS7A03G0971600
seedling_specific	TraesCS7A03G0986200
seedling_specific	TraesCS7A03G0986300
seedling_specific	TraesCS7A03G1022400
seedling_specific	TraesCS7A03G1036000
seedling_specific	TraesCS7A03G1037300
seedling_specific	TraesCS7A03G1091400
seedling_specific	TraesCS7A03G1163900
seedling_specific	TraesCS7A03G1183400
seedling_specific	TraesCS7A03G1201300
seedling_specific	TraesCS7A03G1211600
seedling_specific	TraesCS7A03G1225100
seedling_specific	TraesCS7A03G1256100
seedling_specific	TraesCS7A03G1294000
seedling_specific	TraesCS7A03G1296500
seedling_specific	TraesCS7A03G1299900
seedling_specific	TraesCS7A03G1316700
seedling_specific	TraesCS7A03G1340200
seedling_specific	TraesCS7A03G1366100
seedling_specific	TraesCS7A03G1366200
seedling_specific	TraesCS7A03G1368700
seedling_specific	TraesCS7B03G0008100
seedling_specific	TraesCS7B03G0044700
seedling_specific	TraesCS7B03G0071600
seedling_specific	TraesCS7B03G0137000
seedling_specific	TraesCS7B03G0137100
seedling_specific	TraesCS7B03G0170600
seedling_specific	TraesCS7B03G0179500
seedling_specific	TraesCS7B03G0201800
seedling_specific	TraesCS7B03G0224300
seedling_specific	TraesCS7B03G0224400
seedling_specific	TraesCS7B03G0254600
seedling_specific	TraesCS7B03G0258700
seedling_specific	TraesCS7B03G0270400
seedling_specific	TraesCS7B03G0270500
seedling_specific	TraesCS7B03G0270600
seedling_specific	TraesCS7B03G0296600
seedling_specific	TraesCS7B03G0297700
seedling_specific	TraesCS7B03G0320000
seedling_specific	TraesCS7B03G0336200
seedling_specific	TraesCS7B03G0380600
seedling_specific	TraesCS7B03G0382400
seedling_specific	TraesCS7B03G0393800
seedling_specific	TraesCS7B03G0395700
seedling_specific	TraesCS7B03G0396300
seedling_specific	TraesCS7B03G0434200
seedling_specific	TraesCS7B03G0445000
seedling_specific	TraesCS7B03G0444900
seedling_specific	TraesCS7B03G0465800
seedling_specific	TraesCS7B03G0472800
seedling_specific	TraesCS7B03G0337000
seedling_specific	TraesCS7B03G0346000
seedling_specific	TraesCS7B03G0346300
seedling_specific	TraesCS7B03G0560800
seedling_specific	TraesCS7B03G0586900
seedling_specific	TraesCS7B03G0593600
seedling_specific	TraesCS7B03G0614500
seedling_specific	TraesCS7B03G0641600
seedling_specific	TraesCS7B03G0643000
seedling_specific	TraesCS7B03G0645900
seedling_specific	TraesCS7B03G0652900
seedling_specific	TraesCS7B03G0673600
seedling_specific	TraesCS7B03G0681500
seedling_specific	TraesCS7B03G0684800
seedling_specific	TraesCS7B03G0698500
seedling_specific	TraesCS7B03G0726700
seedling_specific	TraesCS7B03G0745300
seedling_specific	TraesCS7B03G0783400
seedling_specific	TraesCS7B03G0785700
seedling_specific	TraesCS7B03G0858900
seedling_specific	TraesCS7B03G0939600
seedling_specific	TraesCS7B03G0970300
seedling_specific	TraesCS7B03G0982400
seedling_specific	TraesCS7B03G1030900
seedling_specific	TraesCS7B03G1034400
seedling_specific	TraesCS7B03G1055800
seedling_specific	TraesCS7B03G1080900
seedling_specific	TraesCS7B03G1083800
seedling_specific	TraesCS7B03G1098900
seedling_specific	TraesCS7B03G1109100
seedling_specific	TraesCS7B03G1109200
seedling_specific	TraesCS7B03G1134600
seedling_specific	TraesCS7B03G1187500
seedling_specific	TraesCS7B03G1210700
seedling_specific	TraesCS7B03G1211000
seedling_specific	TraesCS7B03G1214600
seedling_specific	TraesCS7B03G1217900
seedling_specific	TraesCS7B03G1229600
seedling_specific	TraesCS7B03G1231300
seedling_specific	TraesCS7B03G1237100
seedling_specific	TraesCS7B03G1237800
seedling_specific	TraesCS7B03G1248600
seedling_specific	TraesCS7B03G1258000
seedling_specific	TraesCS7B03G1272600
seedling_specific	TraesCS7B03G1274600
seedling_specific	TraesCS7B03G1279100
seedling_specific	TraesCS7B03G1278900
seedling_specific	TraesCS7B03G1307200
seedling_specific	TraesCS7B03G1306800
seedling_specific	TraesCS7B03G1338000
seedling_specific	TraesCS7B03G1321800
seedling_specific	TraesCS7B03G1319200
seedling_specific	TraesCS7B03G1311200
seedling_specific	TraesCS7D03G0004500
seedling_specific	TraesCS7D03G0010000
seedling_specific	TraesCS7D03G0019200
seedling_specific	TraesCS7D03G0022300
seedling_specific	TraesCS7D03G0053500
seedling_specific	TraesCS7D03G0062200
seedling_specific	TraesCS7D03G0066300
seedling_specific	TraesCS7D03G0074700
seedling_specific	TraesCS7D03G0098400
seedling_specific	TraesCS7D03G0100800
seedling_specific	TraesCS7D03G0114500
seedling_specific	TraesCS7D03G0117000
seedling_specific	TraesCS7D03G0141800
seedling_specific	TraesCS7D03G0166600
seedling_specific	TraesCS7D03G0167900
seedling_specific	TraesCS7D03G0169400
seedling_specific	TraesCS7D03G0182400
seedling_specific	TraesCS7D03G0184600
seedling_specific	TraesCS7D03G0187500
seedling_specific	TraesCS7D03G0199700
seedling_specific	TraesCS7D03G0203800
seedling_specific	TraesCS7D03G0204000
seedling_specific	TraesCS7D03G0204100
seedling_specific	TraesCS7D03G0205100
seedling_specific	TraesCS7D03G0208800
seedling_specific	TraesCS7D03G0238000
seedling_specific	TraesCS7D03G0280000
seedling_specific	TraesCS7D03G0280100
seedling_specific	TraesCS7D03G0281300
seedling_specific	TraesCS7D03G0325900
seedling_specific	TraesCS7D03G0326700
seedling_specific	TraesCS7D03G0334500
seedling_specific	TraesCS7D03G0349700
seedling_specific	TraesCS7D03G0365500
seedling_specific	TraesCS7D03G0366000
seedling_specific	TraesCS7D03G0387000
seedling_specific	TraesCS7D03G0405400
seedling_specific	TraesCS7D03G0414000
seedling_specific	TraesCS7D03G0415700
seedling_specific	TraesCS7D03G0445500
seedling_specific	TraesCS7D03G0465800
seedling_specific	TraesCS7D03G0466700
seedling_specific	TraesCS7D03G0479400
seedling_specific	TraesCS7D03G0480400
seedling_specific	TraesCS7D03G0485200
seedling_specific	TraesCS7D03G0500900
seedling_specific	TraesCS7D03G0501500
seedling_specific	TraesCS7D03G0505500
seedling_specific	TraesCS7D03G0516500
seedling_specific	TraesCS7D03G0536500
seedling_specific	TraesCS7D03G0536900
seedling_specific	TraesCS7D03G0546500
seedling_specific	TraesCS7D03G0548400
seedling_specific	TraesCS7D03G0551900
seedling_specific	TraesCS7D03G0557600
seedling_specific	TraesCS7D03G0559200
seedling_specific	TraesCS7D03G0590800
seedling_specific	TraesCS7D03G0593900
seedling_specific	TraesCS7D03G0598800
seedling_specific	TraesCS7D03G0604200
seedling_specific	TraesCS7D03G0606900
seedling_specific	TraesCS7D03G0622600
seedling_specific	TraesCS7D03G0626900
seedling_specific	TraesCS7D03G0627700
seedling_specific	TraesCS7D03G0650200
seedling_specific	TraesCS7D03G0727900
seedling_specific	TraesCS7D03G0732500
seedling_specific	TraesCS7D03G0746200
seedling_specific	TraesCS7D03G0765300
seedling_specific	TraesCS7D03G0779600
seedling_specific	TraesCS7D03G0799700
seedling_specific	TraesCS7D03G0809100
seedling_specific	TraesCS7D03G0811600
seedling_specific	TraesCS7D03G0813300
seedling_specific	TraesCS7D03G0819000
seedling_specific	TraesCS7D03G0824300
seedling_specific	TraesCS7D03G0849000
seedling_specific	TraesCS7D03G0860800
seedling_specific	TraesCS7D03G0866800
seedling_specific	TraesCS7D03G0878300
seedling_specific	TraesCS7D03G0902000
seedling_specific	TraesCS7D03G0905900
seedling_specific	TraesCS7D03G0977300
seedling_specific	TraesCS7D03G0992200
seedling_specific	TraesCS7D03G1016800
seedling_specific	TraesCS7D03G1043200
seedling_specific	TraesCS7D03G1065700
seedling_specific	TraesCS7D03G1082700
seedling_specific	TraesCS7D03G1109500
seedling_specific	TraesCS7D03G1123700
seedling_specific	TraesCS7D03G1128900
seedling_specific	TraesCS7D03G1146900
seedling_specific	TraesCS7D03G1163800
seedling_specific	TraesCS7D03G1163900
seedling_specific	TraesCS7D03G1164500
seedling_specific	TraesCS7D03G1182200
seedling_specific	TraesCS7D03G1226100
seedling_specific	TraesCS7D03G1229500
seedling_specific	TraesCS7D03G1231700
seedling_specific	TraesCS7D03G1233400
seedling_specific	TraesCS7D03G1238200
seedling_specific	TraesCS7D03G1244100
seedling_specific	TraesCS7D03G1247000
seedling_specific	TraesCS7D03G1247100
seedling_specific	TraesCS7D03G1249500
seedling_specific	TraesCS7D03G1252900
seedling_specific	TraesCS7D03G1294800
seedling_specific	TraesCS7D03G1293700
seedling_specific	TraesCSU03G0013100
seedling_specific	TraesCSU03G0017700
seedling_specific	TraesCSU03G0017800
seedling_specific	TraesCSU03G0020900
seedling_specific	TraesCSU03G0021500
seedling_specific	TraesCSU03G0049600
