gene_id	n_TEs	n_sites	pct_CS	cov_CS	pct_CSxP	cov_CSxP	pct_P	cov_P
TraesCS1B03G0812300	2	17	96.7900896296296	405	92.1135665615142	317	92.6253911504425	339
TraesCS1B03G0812400	2	11	94.9073861111111	216	90.1785714285714	224	88.3391992932862	283
TraesCS1B03G0812500	3	26	80.6629994475138	362	74.7023821428572	336	77.44183	430
TraesCS1B03G0812800	1	2	86.7925	53	43.5897	39	39.4737	38
TraesCS1B03G0813500	3	20	94.6721340163934	244	86.6906399280576	278	85.8433515060241	332
TraesCS1B03G0813700	2	43	96.6049370370371	324	96.470590882353	340	96.5789221052632	380
TraesCS1B03G0814000	1	41	95.2479	484	93.0599	317	83.2335	167
TraesCS1B03G0814700	2	14	90.7894506578947	152	92.15685	204	87.5486031128405	257
TraesCS1B03G0815400	1	19	87.2024	336	87.3638	459	87.3737	396
TraesCS1B03G0815900	1	29	94.9721	358	95.8175	263	96.3077	650
TraesCS1B03G0816000	2	19	94.2909651933702	543	93.999992	400	93.8405923913044	552
TraesCS1B03G0816700	2	6	67.8321944055944	143	80.3738644859813	107	72.3270150943396	159
TraesCS1B03G0816800	1	2	98.3333	60	97.619	42	96.1538	52
TraesCS1B03G0816900	4	12	68.924306374502	251	73.913038339921	253	76.2345783950617	324
TraesCS1B03G0817000	1	4	94.9153	59	92.6471	68	98.5294	68
TraesCS1B03G0817400	1	1	100	20	91.3043	23	95	20
TraesCS1B03G0817800	2	8	29.8245814035088	171	15.5843981818182	154	6.4676776119403	201
TraesCS1B03G0818200	3	34	91.0852939922481	516	93.3179735023042	434	87.9098450819672	488
TraesCS1B03G0818300	1	5	3.57143	112	13.7931	58	6.66667	45
TraesCS1B03G0818700	1	41	94.6429	224	96.25	240	96.2085	422
TraesCS1B03G0818800	1	138	94.2822	822	95.7468	1011	94.5226	1351
TraesCS1B03G0819100	2	142	85.1812242004265	1876	92.4158390256153	1991	87.7909755344418	2105
TraesCS1B03G0819300	2	11	69.6628962546816	267	72.82054	390	65.4135310776942	399
TraesCS1B03G0820400	1	3	87.5	16	85.4545	55	52.5	40
TraesCS1B03G0820800	2	14	84.8580457413249	317	77.8425629737609	343	73.3870903225806	496
TraesCS1B03G0820900	6	100	88.7387703453454	1332	91.8660657894737	1254	83.2149205328597	1126
TraesCS1B03G0821300	4	13	44.7457545084746	295	39.5280204719764	339	37.0546466793349	421
TraesCS1B03G0821500	7	88	84.256924559194	794	87.1468964689266	708	83.5245085505735	959
TraesCS1B03G0821700	8	41	86.7124581901489	873	80.4985375366569	682	70.6563596525097	518
TraesCS1B03G0821800	1	1	22.7273	22	3.7037	27	2.22222	45
TraesCS1B03G0821900	3	123	92.8730255382331	1347	92.3599151103565	1178	91.9591956604978	1567
TraesCS1B03G0822100	1	4	87.2727	55	88	50	84.466	103
TraesCS1B03G0822200	3	129	90.1211358807083	1073	93.3728727002967	1011	91.7368315225708	1307
TraesCS1B03G0823400	1	2	38.7097	31	30.5556	36	44.4444	45
TraesCS1B03G0823600	1	30	95.9223	515	97.2509	582	97.7974	908
TraesCS1B03G0824000	2	5	59.3407	91	71.1864372881356	59	71.2643816091954	87
TraesCS1B03G0824100	1	2	86.9565	23	47.619	21	82.8571	35
TraesCS1B03G0824400	4	10	96.2264386792453	212	96.9465484732824	262	95.1673152416357	269
TraesCS1B03G0825500	4	15	46.9177989726027	292	60.0682498976109	293	64.0102568123393	389
TraesCS1B03G0825800	2	31	92.1721753424658	511	89.2727421818182	550	89.4736972431078	798
TraesCS1B03G0826000	2	158	95.1829485331402	2761	96.0123185966258	2608	94.9922269051322	3215
TraesCS1B03G0826600	2	7	73.8561705882353	153	81.5125983193277	119	75.8293654028436	211
TraesCS1B03G0826700	2	9	87.1795128205128	195	93.4425942622951	122	93.8405884057971	276
TraesCS1B03G0826800	1	2	1.96078	51	6	50	30.2632	76
TraesCS1B03G0827100	1	1	0	22	0	27	0	17
TraesCS1B03G0827400	4	35	72.1014855072464	552	88.8364885220126	636	84.9655328275862	725
TraesCS1B03G0827900	1	10	100	156	97.541	122	97.7011	174
TraesCS1B03G0828300	2	5	93.1818375	88	93.258402247191	89	95.1923201923077	104
TraesCS1B03G0828400	4	9	94.1441545045045	222	95.5128352564103	156	92.6829312195122	205
TraesCS1B03G0829600	2	9	89.130425	184	93.6000112	125	96.4285607142857	112
TraesCS1B03G0829800	1	1	100	21	73.6842	19	80	20
TraesCS1B03G0830200	2	8	93.4959024390244	123	91.7646929411765	85	83.3333142857143	84
TraesCS1B03G0830300	1	73	96.3211	1196	94.8823	977	92.8433	1034
TraesCS1B03G0830600	1	12	98.7952	83	96.2264	53	98.1481	54
TraesCS1B03G0830700	1	55	92.8437	1062	92.33	691	89.375	640
TraesCS1B03G0830800	1	8	86.3636	66	92.2222	90	95.6522	46
TraesCS1B03G0831000	3	7	75.0000135135135	148	72.6190553571429	168	64.2105052631579	190
TraesCS1B03G0831200	3	84	96.8864605311355	1092	94.5549785340314	955	95.732812987013	1078
TraesCS1B03G0831300	7	28	44.0414447668394	579	51.5711994639556	541	64.6396304054054	444
TraesCS1B03G0831500	1	5	49.0196	51	68.6869	99	75	80
TraesCS1B03G0831600	1	13	95.6311	206	96.9697	132	91.7647	85
TraesCS1B03G0832200	2	30	96.9924401002506	399	94.5533586056645	459	96.950221187801	623
TraesCS1B03G0832600	1	1	95.8333	24	90	20	96.6667	30
TraesCS1B03G0833000	2	279	94.4023958144226	3966	94.0248080186239	3866	95.4205973969631	4149
TraesCS1B03G0833300	2	81	94.7219181903864	1061	95.9141861082738	979	95.4585137117904	1145
TraesCS1B03G0833400	2	26	90.7142528571428	420	92.8571670918368	392	91.8719275862069	406
TraesCS1B03G0833700	2	14	72.6351567567568	296	64.9446494464945	271	81.2500470588235	272
TraesCS1B03G0834200	1	2	81.5789	38	82.8571	35	77.9661	59
TraesCS1B03G0834400	2	171	61.0963274457556	2627	79.7350544160942	2038	96.6127427220018	3277
TraesCS1B03G0834600	3	27	88.2608786086957	230	89.8876187265918	267	93.8628072202166	277
TraesCS1B03G0834800	1	59	95.7041	838	96.1859	839	96.4222	1118
TraesCS1B03G0835000	2	6	70.7692	130	77.5000225	80	89.7196093457944	107
TraesCS1B03G0835100	2	13	92.8933741116751	197	89.7958897959184	245	91.5032558823529	306
TraesCS1B03G0835400	2	8	80.7407303703704	135	79.687496875	64	85.2459131147541	61
TraesCS1B03G0835700	2	8	90.1785357142857	112	91.3461576923077	104	90.5472606965174	201
TraesCS1B03G0836400	1	306	60.7499	3307	69.5622	2878	67.0674	3993
TraesCS1B03G0836500	1	30	95.3804	368	96.0526	456	97.1175	451
TraesCS1B03G0836800	3	271	94.4198649171271	3620	93.5085027069645	3805	95.1321109874826	4314
TraesCS1B03G0836900	2	2	40.0000142857143	35	34.6938693877551	49	50.7692292307692	65
TraesCS1B03G0837600	5	30	75.9082242829828	523	76.218587592319	677	75.3943356466877	634
TraesCS1B03G0838000	2	26	51.5679142857143	287	63.0872536912752	149	83.7944636363636	253
TraesCS1B03G0838400	2	395	94.6865089983713	4912	94.8279441376468	4853	95.1653358344614	5171
TraesCS1B03G0839300	1	131	92.54	1689	93.348	1819	93.1903	2144
TraesCS1B03G0839400	3	52	96.2903090322581	620	95.4220283261803	699	94.6866438692098	734
TraesCS1B03G0839600	2	3	82.7586327586207	58	58.0645403225806	62	82.2784987341772	79
TraesCS1B03G0840000	1	22	94.6721	244	93.75	224	94.1581	291
TraesCS1B03G0840300	1	3	95.3125	64	91.6667	60	97.8723	47
TraesCS1B03G0840400	2	7	65.1316065789474	152	61.8181454545455	110	69.1919444444445	198
TraesCS1B03G0840600	4	80	95.5083036643026	846	94.6850068897638	1016	96.3109515151515	1518
TraesCS1B03G0840700	2	71	93.9215505882353	510	94.2976225312935	719	93.9240298734177	790
TraesCS1B03G0841400	2	3	96.8254	63	92.7536217391304	69	97.0148880597015	67
TraesCS1B03G0842600	4	39	98.3552835526316	304	95.7230057026477	491	95.8419962577963	481
TraesCS1B03G0842800	1	2	94.4444	36	96.2963	27	94.3396	53
TraesCS1B03G0842900	1	5	97.2973	74	95.3488	43	90.5405	74
TraesCS1B03G0843200	2	5	96.9230523076923	65	92.1347865168539	89	96.1038571428572	77
TraesCS1B03G0844100	1	6	68.1818	154	74.1722	151	75.2896	259
TraesCS1B03G0844300	1	2	84.4444	45	85.2941	34	83.3333	60
TraesCS1B03G0844500	3	34	89.1089163366337	404	88.4615423076923	416	89.7260066780822	584
TraesCS1B03G0844900	4	276	70.0972174768793	4217	72.1257944659996	4897	68.0067551795064	5348
TraesCS1B03G0845200	1	2	90.9091	44	81.1321	53	87.8788	33
TraesCS1B03G0846000	3	236	94.2079811933008	2866	94.7149933182333	2649	94.4187702718334	3458
TraesCS1B03G0846100	1	3	94.0299	67	98.913	92	95.082	61
TraesCS1B03G0846300	1	7	94.2029	69	90.1235	81	92.381	105
TraesCS1B03G0846400	2	69	95.6375617449664	596	95.3282933080808	792	94.827574535809	754
TraesCS1B03G0846600	1	3	69.3548	62	91.3793	58	95.7143	70
TraesCS1B03G0847600	1	2	91.6667	36	86.6667	15	90.9091	22
TraesCS1B03G0847700	1	77	96.6334	802	96.2422	479	97.1383	629
TraesCS1B03G0847900	1	24	74.8322	596	69.0442	701	71.4286	924
TraesCS1B03G0848000	2	3	94.64285	56	100	54	92.7710879518072	83
TraesCS1B03G0848100	2	7	72.7941014705882	136	82.3128816326531	147	78.9808993630573	157
TraesCS1B03G0848200	1	96	96.6616	659	95.7123	723	95.2749	1164
TraesCS1B03G0848300	1	23	95.5414	157	92.7928	222	97.2222	252
TraesCS1B03G0848700	1	74	95.7537	471	96.1468	545	94.1839	533
TraesCS1B03G0848900	1	115	96.2387	771	97.2718	953	95.5032	934
TraesCS1B03G0849200	2	21	93.4853068403909	307	97.0873524271845	309	93.647068	425
TraesCS1B03G0849500	1	3	70.1493	67	39.4366	71	10.8911	101
TraesCS1B03G0849600	1	4	81.25	80	89.3805	113	81.7391	115
TraesCS1B03G0849700	1	8	79.7468	158	59.0909	198	71.1207	232
TraesCS1B03G0849800	1	6	67.8832	137	60.8392	143	58.5859	198
TraesCS1B03G0850100	2	207	95.555512	1800	93.5207008575512	2099	94.9978191822531	2299
TraesCS1B03G0850800	1	4	96.0784	51	79.1667	24	90	20
TraesCS1B03G0851000	2	7	58.8957067484663	163	44.8863822727273	176	50.7246439613527	207
TraesCS1B03G0851200	1	1	0	17	0	25	10	20
TraesCS1B03G0851600	3	36	88.6420024691358	405	91.0958856164384	292	87.9032536290323	248
TraesCS1B03G0851900	1	1	40	15	68.4211	19	68	25
TraesCS1B03G0853300	1	113	94.7619	840	95.5176	937	95.2118	1086
TraesCS1B03G0853600	2	6	61.8420618421053	76	60.416675	96	69.7841697841727	139
TraesCS1B03G0854100	2	86	96.4573115942029	1242	96.6760606789251	1414	96.0339542209632	1765
TraesCS1B03G0854200	1	2	95.6522	23	92	50	97.7273	44
TraesCS1B03G0854300	1	5	95.098	102	91.5493	71	89.6296	135
TraesCS1B03G0854400	4	42	53.5331883297645	934	42.0697328683915	889	38.1378951656222	1117
TraesCS1B03G0855000	2	11	82.2857394285714	175	90.8571771428572	175	89.8477096446701	197
TraesCS1B03G0856500	4	14	67.2199177178423	241	66.7869981949459	277	62.3239479577465	284
TraesCS1B03G0856900	1	39	93.0283	459	94.8468	718	94.0633	758
TraesCS1B03G0857300	1	9	44.335	203	38.5246	244	18.4906	265
TraesCS1B03G0858000	2	143	92.4038444650301	2159	93.5176364460562	2206	93.1368289866774	2477
TraesCS1B03G0858300	2	7	74.8768477832512	203	74.8633967213115	183	63.3663128712871	202
TraesCS1B03G0858500	2	26	75.7425849009901	404	83.2951972540046	437	83.264444214876	484
TraesCS1B03G0858700	4	80	94.7328341610233	1329	94.2039498899486	1363	91.6464531476998	1652
TraesCS1B03G0858800	1	60	96.222	847	95.8922	779	95.1533	1011
TraesCS1B03G0859000	2	47	96.3436877513711	547	96.9696678787879	495	96.3158080701754	570
TraesCS1B03G0859300	5	13	86.2222333333333	225	82.666672	225	74.0890562753036	247
TraesCS1B03G0859500	6	109	94.4696367180417	1103	95.2202656982193	1067	94.1220450892857	1344
TraesCS1B03G0859600	1	49	95.057	789	95.7125	793	96.0947	845
TraesCS1B03G0860700	4	51	93.6345287474333	487	93.4426055327869	488	94.2942866366366	666
TraesCS1B03G0860900	2	81	94.1414	495	94.9764318681319	637	95.8083935329342	835
TraesCS1B03G0861600	1	1	5.88235	17	0	13	2.5	40
TraesCS1B03G0861700	2	15	94.2675414012739	314	96.7164429850746	335	97.6253688654354	379
TraesCS1B03G0861800	4	77	94.5423720403023	1191	93.6661717585693	1342	93.4993230982019	1446
TraesCS1B03G0863500	1	1	94.7368	19	84	25	79.1667	24
TraesCS1B03G0863900	1	14	91.8367	98	96.9388	196	92.0635	189
TraesCS1B03G0864200	2	4	88.3720918604651	86	72.4770834862385	109	77.5000133333333	120
TraesCS1B03G0864600	2	3	85.7142942857143	35	95.9183714285714	49	95.3124625	64
TraesCS1B03G0864700	1	3	88.1356	59	98.1481	54	97	100
TraesCS1B03G0864800	3	11	56.4593703349282	209	55.0847326271187	236	45.9915594936709	237
TraesCS1B03G0865000	2	7	72.4771036697248	109	78.8819776397516	161	71.3286595104895	143
TraesCS1B03G0865300	2	16	58.6466609022557	266	59.2857182142857	280	62.9267975609756	410
TraesCS1B03G0865600	1	8	91.4894	94	88.6364	88	85.2174	115
TraesCS1B03G0865900	1	1	76.9231	26	95.6522	23	93.3333	30
TraesCS1B03G0866400	2	6	95.9459135135135	74	95.5882147058824	68	94.5205698630137	73
TraesCS1B03G0866800	2	126	82.3414688780488	1025	85.028745681382	1042	86.1607182142857	1120
TraesCS1B03G0867000	1	6	85.0467	107	88.6792	106	84.9057	159
TraesCS1B03G0867700	1	3	100	42	94	50	89.5522	67
TraesCS1B03G0868000	2	3	85.7143	28	85.2940941176471	34	85.1851666666667	54
TraesCS1B03G0868100	2	4	42.6666736	75	60.9755780487805	82	41.999999	100
TraesCS1B03G0868300	1	101	97.9675	492	96.0219	729	96.3855	498
TraesCS1B03G0869000	3	57	97.1807749585406	603	96.4834993406593	455	96.4221822898032	559
TraesCS1B03G0869100	5	35	96.0395937293729	303	94.3396101415094	424	94.0528640969163	454
TraesCS1B03G0869200	2	3	47.058805882353	34	44.4444611111111	54	67.8571375	56
TraesCS1B03G0869300	1	1	7.69231	13	18.75	16	65.2174	23
TraesCS1B03G0869400	3	133	90.8227993670886	2212	92.3626074695762	2383	91.1716678372169	3047
TraesCS1B03G0869800	3	4	89.1566481927711	83	76.0416729166667	96	80	90
TraesCS1B03G0870100	3	14	87.8504485981308	214	82.5641169230769	195	84.1897411067194	253
TraesCS1B03G0870200	1	5	83.3333	54	83.1169	77	85.9155	71
TraesCS1B03G0870600	2	3	84.3137039215686	51	91.9355	62	77.9411941176471	68
TraesCS1B03G0871100	2	13	95.0549747252747	182	93.0379335443038	158	94.4751243093923	181
TraesCS1B03G0871400	2	16	12.1107337024221	289	10.1045317073171	287	10.50000015	400
TraesCS1B03G0871500	3	160	94.926948424289	1301	95.2450400877835	1367	96.2016397099447	1448
TraesCS1B03G0873000	1	140	95.3875	2103	95.3591	2047	95.3377	1673
TraesCS1B03G0873100	1	8	53.0435	115	25.1852	135	0.50505	198
TraesCS1B03G0873300	1	26	96.8023	344	94.3798	516	90.625	544
TraesCS1B03G0873400	4	7	94.9152593220339	118	83.4710851239669	121	64.5161290322581	93
TraesCS1B03G0873500	2	13	90.6541757009346	107	91.5888074766355	107	88.3928142857143	112
TraesCS1B03G0873800	1	57	95.0575	870	94.7311	911	94.5697	976
TraesCS1B03G0873900	3	31	92.702715945946	370	95.2777527777778	360	93.6118147420147	407
TraesCS1B03G0874000	2	11	82.5471518867925	212	82.0610778625954	262	75.5639296992481	266
TraesCS1B03G0874300	2	16	67.6229721311475	244	68.852468852459	183	74.5032781456954	302
TraesCS1B03G0874800	2	4	100	43	97.4358974358974	78	97.5609731707317	82
TraesCS1B03G0875500	1	2	73.3333	45	23.0769	52	67.7419	62
TraesCS1B03G0875700	1	10	98.9583	192	98.995	199	97.4468	235
TraesCS1B03G0875800	3	97	94.3526736814065	1877	93.4951310679612	2060	93.5094778859527	2157
TraesCS1B03G0876000	1	3	100	33	96.1538	26	100	32
TraesCS1B03G0876100	2	10	70.9677508064516	124	65.2481964539007	141	65.9420217391304	138
TraesCS1B03G0878300	1	12	86.1486	296	88.2353	221	95.389	347
TraesCS1B03G0879400	1	98	96.1331	1112	96.6429	983	95.8814	1214
TraesCS1B03G0879500	2	73	92.0130784841076	1227	91.2536189504373	1372	87.2304252247446	1762
TraesCS1B03G0879700	1	8	53.1429	175	64	125	57.4713	261
TraesCS1B03G0879800	1	1	94.1176	17	71.4286	14	53.5714	28
TraesCS1B03G0879900	3	8	96.4285846938776	196	94.303785443038	158	93.8775637755102	196
TraesCS1B03G0880300	2	6	74.9999844827586	116	71.5328810218978	137	76.0869695652174	138
TraesCS1B03G0880500	1	7	98.6301	73	98.2759	58	94.958	119
TraesCS1B03G0880700	1	3	61.9048	42	60.7143	56	51.0204	49
TraesCS1B03G0881300	1	2	86.0465	43	72.973	37	93.2203	59
TraesCS1B03G0881400	1	11	98.7805	82	93.4783	46	89.7959	49
TraesCS1B03G0882200	3	80	95.2538411699779	906	91.999971	700	88.3978062615102	543
TraesCS1B03G0882300	1	9	86.8966	145	91.1765	68	92.2481	129
TraesCS1B03G0882400	1	137	95.4216	1791	95.8365	1321	96.737	1563
TraesCS1B03G0882600	3	40	25.3521104049296	568	33.6092791390728	604	22.0159190981432	754
TraesCS1B03G0883000	3	7	83.0769076923077	130	85.365837398374	123	83.1858238938053	113
TraesCS1B03G0884100	1	6	80.1653	121	88.0952	168	93.1429	175
TraesCS1B03G0884800	1	5	94.2308	104	95.6522	92	98.4615	65
TraesCS1B03G0885100	2	11	96.2263849056604	53	93.750021875	64	98.43749375	64
TraesCS1B03G0885900	3	8	90.196068627451	153	76.8292585365854	164	77.7142691428571	175
TraesCS1B03G0886100	3	7	92.0529682119205	151	92.2330155339806	103	88.8888691358025	81
TraesCS1B03G0886300	2	3	77.966079661017	59	77.999972	50	56.3635963636364	55
TraesCS1B03G0886500	2	34	92.1052782296651	418	95.1841634560907	353	96.0992776595745	282
TraesCS1B03G0886600	5	11	73.1250025	160	69.5454463636364	220	71.8487457983193	238
TraesCS1B03G0886700	1	2	28.5714	42	2.04082	49	16.2162	37
TraesCS1B03G0887600	1	5	7.33333	150	8.57143	105	3.1746	126
TraesCS1B03G0888100	1	2	90	20	95.4545	22	85.7143	14
TraesCS1B03G0888400	7	97	90.9387643265306	1225	90.8073404476419	1251	89.4944736966825	1266
TraesCS1B03G0889100	1	276	93.1836	2494	93.905	2904	94.6106	3377
TraesCS1B03G0889200	1	2	70	40	87.8788	33	88.4615	52
TraesCS1B03G0889300	2	9	89.1304217391305	138	90.3225838709677	62	98.2143125	56
TraesCS1B03G0889400	1	3	93.8776	49	100	35	88.2353	17
TraesCS1B03G0889500	1	35	93.7173	382	92.0266	301	90.7975	326
TraesCS1B03G0890100	2	2	89.1891891891892	37	90.2438634146342	41	84.8484818181818	33
TraesCS1B03G0891300	2	37	95.4717181132076	530	95.6063012302285	569	91.8698769647696	369
TraesCS1B03G0892300	3	28	77.3195920103093	388	76.5713912	350	72.4431931818182	352
TraesCS1B03G0892400	2	110	93.6072623287671	876	93.8321848331648	989	92.2027306042885	1026
TraesCS1B03G0892500	4	19	94.0298381663113	469	92.4493622467772	543	91.1045992179863	1023
TraesCS1B03G0892600	1	5	89.1892	111	87.8788	165	81.9018	326
TraesCS1B03G0893400	1	3	22.8571	70	33.8462	65	7.07965	113
TraesCS1B03G0893500	2	8	97.7528382022472	178	96.4706111764706	170	95.8333375	144
TraesCS1B03G0893900	1	14	95.1923	312	89.8058	206	88.9831	236
TraesCS1B03G0894300	2	38	4.64715590361446	581	4.89208847482014	695	5.96026549668874	755
TraesCS1B03G0894500	2	33	67.0731521341464	328	69.8996190635452	299	94.9367215189873	237
TraesCS1B03G0894600	1	2	95.6522	23	91.6667	24	86.3636	22
TraesCS1B03G0895100	1	3	83.3333	60	77.3585	53	86.4865	37
TraesCS1B03G0896200	2	3	43.5897584615385	39	52.500007	40	55.3191595744681	47
TraesCS1B03G0896600	2	3	81.9672196721312	61	55.5555746031746	63	36.2068775862069	58
TraesCS1B03G0896700	1	8	52.549	255	50.4386	228	24.581	179
TraesCS1B03G0896900	1	6	84.6154	65	91.5493	71	92.3077	65
TraesCS1B03G0897000	1	4	94.6237	93	92.4242	66	90	20
TraesCS1B03G0897400	1	5	78.8889	90	83.3333	78	78.8571	175
TraesCS1B03G0897500	1	4	90.5405	74	89.6104	77	89.1892	74
TraesCS1B03G0897700	1	8	85.4305	151	91.7526	97	90.8228	316
TraesCS1B03G0897800	2	104	91.5041575208914	718	92.6193507959479	691	93.1788517374517	777
TraesCS1B03G0898000	1	22	93.7729	546	93.6224	392	92.5127	788
TraesCS1B03G0898100	1	2	96.4286	28	93.75	48	59.0164	61
TraesCS1B03G0898400	1	284	96.2413	3432	96.2347	2948	96.4159	3655
TraesCS1B03G0898900	2	26	94.4444253333334	450	96.907176975945	291	94.4117617647059	340
TraesCS1B03G0900500	1	60	93.2409	577	91.5058	518	92.8309	544
TraesCS1B03G0900700	1	2	87.5	40	97.4359	39	92.1053	38
TraesCS1B03G0901700	5	12	84.0303992395437	263	73.3624441048035	229	76.6186996402878	278
TraesCS1B03G0902800	12	583	93.6390506537117	7153	93.9760837345576	7188	93.5116972642537	8261
TraesCS1B03G0903100	1	53	95.5556	720	95.2522	1011	95.8148	1123
TraesCS1B03G0903900	2	36	96.6942575757576	726	97.6744267441861	516	97.2583111111111	693
TraesCS1B03G0904100	1	8	96.4912	57	100	24	100	48
TraesCS1B03G0904300	6	23	47.6270833898305	590	36.0377394339623	530	38.7692321230769	650
TraesCS1B03G0904500	2	4	46.1538153846154	78	38.8059880597015	67	38.0952685714286	105
TraesCS1B03G0905000	1	7	78.1095	201	66.6667	150	64.6341	246
TraesCS1B03G0905900	1	43	94.1261	698	95.873	630	93.9914	932
TraesCS1B03G0906300	2	39	95.1351135135135	555	93.8596942982456	456	93.3467659274194	496
TraesCS1B03G0906900	2	8	94.5736496124031	129	89.8648824324324	148	80.2281562737643	263
TraesCS1B03G0907000	3	6	93.7008118110236	127	95.5882301470588	136	92.9133622047244	127
TraesCS1B03G0907100	2	23	91.4405321503131	479	87.5486324902724	514	91.99997	350
TraesCS1B03G0907800	1	5	80.5085	118	80.3419	117	91.0891	202
TraesCS1B03G0908000	1	2	91.4286	35	93.1818	44	90.1639	61
TraesCS1B03G0908500	2	4	92.5926	54	49.999966	50	50	104
TraesCS1B03G0909500	2	6	65.5172275862069	145	57.1428614285714	140	72.1088448979592	147
TraesCS1B03G0909600	1	4	84.507	71	83.3333	78	71.223	139
TraesCS1B03G0909700	1	2	89.7959	49	93.1818	44	84.6154	52
TraesCS1B03G0909800	3	17	93.827166255144	243	93.4156761316873	243	95.183521559633	436
TraesCS1B03G0909900	2	49	91.4985749279539	694	91.4676036405006	879	89.4209808463252	898
TraesCS1B03G0910000	2	30	95.6639986449864	369	94.5330113895216	439	90.1279994515539	547
TraesCS1B03G0910400	1	83	88.6364	1628	89.4	1500	88.8834	2024
TraesCS1B03G0911400	1	3	92.9412	85	92.5	80	94.7368	57
TraesCS1B03G0911500	5	19	84.5952785900783	383	82.9411632352941	340	85.2512001620746	617
TraesCS1B03G0911600	1	5	65.625	128	65.0407	123	75.3165	158
TraesCS1B03G0912100	1	10	94.898	196	94.6309	149	96.9231	195
TraesCS1B03G0912500	1	6	73.0496	141	70.2703	74	77.5148	169
TraesCS1B03G0912700	3	12	81.3471569948186	193	70.999975	200	38.7351984189723	253
TraesCS1B03G0913200	1	65	95.2681	951	95.3368	965	95.4785	1327
TraesCS1B03G0913300	3	38	90.3614803212852	498	93.760236453202	609	93.993652687039	949
TraesCS1B03G0914100	2	11	76.0233456140351	171	82.2510532467532	231	85.7142755102041	147
TraesCS1B03G0915200	1	53	94.3262	423	96.0251	478	96.4937	713
TraesCS1B03G0915500	2	6	80.6930559405941	202	79.0795213389121	239	65.3465227722772	303
TraesCS1B03G0915800	4	14	76.7123397260274	219	77.8985677536232	276	79.1208593406594	273
TraesCS1B03G0916200	1	2	96.1538	26	63.3333	30	91.6667	36
TraesCS1B03G0916500	2	9	81.3829707446808	188	81.9671983606558	122	79.6177955414013	157
TraesCS1B03G0916800	1	5	84.5238	84	73.494	83	73.1092	119
TraesCS1B03G0917100	1	13	96.7442	215	97.4843	159	98.6928	153
TraesCS1B03G0917600	3	13	85.9503814049587	242	89.3491195266272	169	93.2885825503356	149
TraesCS1B03G0918000	3	9	83.5897507692308	195	88.9655275862069	145	84.656108994709	189
TraesCS1B03G0918200	3	51	96.4586834738617	593	96.1538202341137	598	96.006655906822	601
TraesCS1B03G0918600	1	2	53.8462	39	62.5	56	64.2857	42
TraesCS1B03G0918800	1	5	45	60	73.9583	96	69.0647	139
TraesCS1B03G0920200	3	13	88.4615520979021	286	84.8039333333333	408	76.1363809659091	352
TraesCS1B03G0920900	3	23	98.2269056737589	282	95.3052023474178	213	96.1340139175258	388
TraesCS1B03G0921500	1	6	92.6667	150	88.3929	112	92.437	119
TraesCS1B03G0923700	2	24	94.0559741258741	286	96.2162291891892	370	94.145162295082	427
TraesCS1B03G0924400	1	2	88.8889	18	73.0769	26	81.3953	43
TraesCS1B03G0924500	1	1	38.4615	13	66.6667	12	73.6842	19
TraesCS1B03G0925000	1	41	96.2298	557	97.153	562	97.1299	662
TraesCS1B03G0925400	4	12	91.1504420353982	226	93.457946728972	214	94.3298824742268	194
TraesCS1B03G0925500	3	11	89.2156897058823	204	84.615375739645	169	90.6249979166667	192
TraesCS1B03G0925900	2	30	83.050875480226	354	87.2463446956522	345	83.1395326744186	344
TraesCS1B03G0926300	7	327	94.966175777027	2960	95.1086969927536	2760	95.2573689547582	3205
TraesCS1B03G0926800	2	6	54.4827689655173	145	68.4210684210526	133	54.6762143884892	139
TraesCS1B03G0927200	1	2	94.1176	51	94.2857	35	94.3396	53
TraesCS1B03G0928700	1	127	94.268	1291	94.2901	1296	94.9483	1643
TraesCS1B03G0928800	1	121	93.3103	867	96.242	1091	95.6664	1223
TraesCS1B03G0929000	2	166	94.2585947542338	2421	93.9153285714286	2268	93.0320805450155	2899
TraesCS1B03G0929200	1	3	90	30	84.2105	38	87.3016	63
TraesCS1B03G0929400	3	186	93.5535787671233	2482	94.8081749321968	2581	95.0600633511348	2996
TraesCS1B03G0929600	3	139	85.8943511404562	1666	84.2391238043478	1840	85.4261319213313	1983
TraesCS1B03G0930600	3	94	86.0346671253823	1962	88.2450400662252	1812	85.210850779896	1731
TraesCS1B03G0931100	1	7	98.8571	175	95.9184	147	97.6077	209
TraesCS1B03G0931200	2	44	93.5091103448276	493	92.8440102752294	545	93.702019047619	651
TraesCS1B03G0931500	1	2	43.9024	41	40.7407	27	42.1053	38
TraesCS1B03G0931900	1	12	93.913	115	84.1085	258	74.4856	243
TraesCS1B03G0932700	1	6	95.1087	184	92.9032	155	98.3146	178
TraesCS1B03G0934300	1	22	93.9873	316	91.369	336	95.4286	350
TraesCS1B03G0934400	1	2	81.1594	69	81.25	48	91.4286	70
TraesCS1B03G0934600	2	6	90.00001	120	90.3448413793104	145	89.9225007751938	129
TraesCS1B03G0934700	2	3	90.3846307692308	52	94.4444055555556	72	95.918381632653	49
TraesCS1B03G0934800	1	25	89.1386	534	89.9314	437	87.4277	692
TraesCS1B03G0934900	2	13	76.5486911504425	226	82.9268024390244	164	73.9130893280632	253
