gene_id	n_TEs	n_sites	pct_CS	cov_CS	pct_CSxP	cov_CSxP	pct_P	cov_P
TraesCS5A03G0726200	3	360	1.61236144071213	2977	2.01751046516939	2627	2.49097473971119	2770
TraesCS5A03G0727300	2	197	4.23003802851711	2104	3.76532398117338	2284	5.85625554747116	2254
TraesCS5A03G0727600	3	54	3.60576920913462	416	3.01810865794769	497	6.15079364880952	504
TraesCS5A03G0727800	2	40	10.1522842538071	394	6.08519263488844	493	8.51419038063439	599
TraesCS5A03G0728100	1	42	19.3732193019943	351	19.7183097887324	284	15.4639174948454	291
TraesCS5A03G0728400	2	230	19.3236714778217	2277	14.2207053521047	1758	17.4020618552577	2425
TraesCS5A03G0728500	1	130	4.85744457022175	947	3.14318973108265	859	4.08745246102662	1052
TraesCS5A03G0728600	4	182	2.08507088740617	1199	2.08062420416125	1538	2.65251990397878	1885
TraesCS5A03G0728800	1	85	1.53846154461538	650	3.1249999828125	640	2.00845667019028	946
TraesCS5A03G0730500	5	293	14.5551455633456	2439	17.8233438543638	1902	19.0043289926407	2310
TraesCS5A03G0731500	1	49	19.8312236054852	474	14.229249027668	253	14.8837210186047	215
TraesCS5A03G0731600	2	127	3.62941737822349	1047	2.62751158887172	647	3.3121019044586	785
TraesCS5A03G0732700	1	28	0.409918973446145	49522	2.67956388037746	42283	0.503816400609769	46247
TraesCS5A03G0733100	4	190	18.953846112	1625	12.9557796369279	1289	25.1259898948884	1389
TraesCS5A03G0733900	3	82	10.8552631513158	608	11.8686869116162	792	11.8530884774624	599
TraesCS5A03G0734100	1	16	3.19148939893617	188	2.91262137864078	103	2.4489796	245
TraesCS5A03G0734300	5	522	2.63054573341186	5094	3.45100104373024	3796	3.08852140393969	4112
TraesCS5A03G0734500	3	89	11.2268518275463	864	12.039312029484	814	19.9134199437229	693
TraesCS5A03G0734900	3	73	14.0939597288591	745	13.5818908415446	751	22.8187919261745	596
TraesCS5A03G0735200	1	42	11.1782477069486	331	15.8102766719368	253	15.1612902806452	310
TraesCS5A03G0735300	1	36	24.5762711334746	472	25.9067358134715	193	44.6428570982143	224
TraesCS5A03G0735400	1	5	25.8064516451613	31	11.7647057647059	34	13.7931036551724	29
TraesCS5A03G0735600	1	29	5.17241379310345	174	1.98675496357616	302	2.71739131521739	184
TraesCS5A03G0736800	3	92	2.6655897003231	1238	2.79850744962687	1072	4.43234844945568	1286
TraesCS5A03G0736900	5	246	11.057869504976	2713	10.199004938806	2010	10.9205775852888	2216
TraesCS5A03G0737300	1	24	9.73154363758389	298	3.80434779347826	184	5.93749995625	320
TraesCS5A03G0737400	2	157	8.67850096646943	1521	7.74315389423985	1059	8.0351114199865	1481
TraesCS5A03G0737500	1	368	5.57806168962294	3209	5.45330606373551	2934	4.52898550253623	2760
TraesCS5A03G0738100	7	582	11.3496932482106	3912	10.113748760633	4044	9.41348361010228	4791
TraesCS5A03G0738200	2	74	7.61494248706896	696	2.80046674212369	857	5.17241378017241	928
TraesCS5A03G0738300	2	470	8.58863577009688	3819	9.70188283185146	3824	8.13160984982374	4255
TraesCS5A03G0738700	2	176	2.59128387161366	1698	3.03383898716453	1714	2.70676693383459	1330
TraesCS5A03G0739100	2	415	3.99512046081123	3279	4.61683414949749	3184	4.27742869308845	4138
TraesCS5A03G0739300	2	113	1.65441174540441	1088	2.18340611499272	687	3.70370371717172	594
TraesCS5A03G0739500	1	82	13.7404579770992	786	20.3438395873925	698	16.8646079869359	842
TraesCS5A03G0739600	1	11	10.937500046875	64	1.88679245283019	53	3.33333332222222	90
TraesCS5A03G0739700	1	75	1.61579890664273	557	2.10970464556962	474	1.88284517573222	478
TraesCS5A03G0740300	2	105	18.6677631455592	1216	15.6470588047059	850	23.7354085486381	771
TraesCS5A03G0740500	4	222	14.2748670990888	2634	13.1996974141452	2644	12.1341898872234	2802
TraesCS5A03G0740600	1	71	3.87096776129032	465	2.62172282958802	534	1.90735695367847	367
TraesCS5A03G0741000	3	1527	3.50994482851412	11966	3.21993291154768	10435	3.89674125490773	10188
TraesCS5A03G0741400	2	665	2.2134627004245	6596	2.65981224698257	4474	2.60303687310195	3688
TraesCS5A03G0741700	1	66	2.5083612006689	598	1.86335403416149	322	2.05278591202346	341
TraesCS5A03G0741900	1	62	3.47003155205047	317	2.14285713928571	280	9.98080614587332	521
TraesCS5A03G0742000	2	753	5.63597761127195	5181	5.14527843744956	4956	5.54341346175243	5033
TraesCS5A03G0742200	3	53	41.5647922396088	409	46.8036530684932	438	37.8283713064799	571
TraesCS5A03G0742500	2	268	4.27631576151316	1824	4.16407706339341	1609	4.53964193797954	1564
TraesCS5A03G0742600	4	470	4.46937649163141	5437	5.30594777920411	4674	5.08045562303381	5531
TraesCS5A03G0743400	1	74	52.7058823105882	425	39.0291261825243	515	52.3690773042394	401
TraesCS5A03G0743500	1	25	8.71794867692308	195	4.45205485273973	292	5.2631579256966	323
TraesCS5A03G0743700	2	47	2.8169014056338	355	4.76190476785714	336	3.86554619831933	595
TraesCS5A03G0743900	2	64	18.9054726069652	402	18.7499999140625	512	14.4480519496753	616
TraesCS5A03G0744000	1	45	3.62595420038168	524	2.96846014285714	539	2.42085660893855	537
TraesCS5A03G0744700	1	8	34.9206349603175	126	31.3432836119403	67	34.999999875	40
TraesCS5A03G0744800	2	28	17.7710843433735	332	17.0568561973244	299	23.2786884885246	305
TraesCS5A03G0744900	3	304	9.65697238068605	2682	8.04651162	2150	12.6001780632235	2246
TraesCS5A03G0745700	2	382	6.0660124730895	3363	5.60401796563574	3783	6.18462937608004	4398
TraesCS5A03G0746000	1	28	3.58422939784946	279	4.44444440740741	270	2.72727273636364	330
TraesCS5A03G0746100	1	13	12.8787878484848	132	21.8309859295775	142	28.74999995	80
