"gene","sample","pval","adjpval","MAF","delta","rref","ralt"
"TraesCS1B03G0484000","CSxP3",0.361741,0.66200271886121,0.6,-0.58496249671367,12,18
"TraesCS1B03G0485500","CSxP3",0.824757,0.991009506573181,0.55,0.28950661428045,11,9
"TraesCS1B03G0485900","CSxP3",0.064131,0.202200692219241,0.708333333333333,1.28010790706925,17,7
"TraesCS1B03G0486400","CSxP3",0.651671,0.899360820332159,0.545454545454545,-0.263034404631548,20,24
"TraesCS1B03G0488700","CSxP3",0.05272,0.174179193095143,0.727272727272727,1.41503748425077,16,6
"TraesCS1B03G0107500","CSxP3",0.028802,0.109031409111827,0.611515231734028,0.597901556164067,280,185
"TraesCS1B03G0493300","CSxP3",0.78881,0.981486789568888,0.546859174101891,0.27130202096457,35,29
"TraesCS1B03G0494100","CSxP3",0.921496,1,0.520356494567752,-0.0914230276808036,107,114
"TraesCS1B03G0494600","CSxP3",0.317444,0.613556001879699,0.576681498112072,-0.444302093157151,61,83
"TraesCS1B03G0494800","CSxP3",0.26833,0.553013044088176,0.560033408190798,-0.154033628466652,71,79
"TraesCS1B03G0496900","CSxP3",0.002016,0.0110226215139442,0.592982456140351,0.542898440764575,169,116
"TraesCS1B03G0497000","CSxP3",0.131537,0.344374080840229,0.636907113508923,0.643856186528661,25,16
"TraesCS1B03G0497300","CSxP3",0.976702,1,0.551281499803238,-0.148098638608727,37,41
"TraesCS1B03G0497800","CSxP3",0.667019,0.911142194287612,0.565801502978288,-0.381870634326946,33,43
"TraesCS1B03G0498800","CSxP3",0.827108,0.992674410271374,0.547178428690845,0.273018493369997,29,24
"TraesCS1B03G0499000","CSxP3",0.151769,0.380625546951219,0.714361765470283,1.32192808046041,15,6
"TraesCS1B03G0499300","CSxP3",0.013486,0.0579299404699739,0.61571654923093,-0.680931558390297,63,101
"TraesCS1B03G0500700","CSxP3",2e-06,1.79020674646355e-05,0.622433930798016,0.690737008528475,389,241
"TraesCS1B03G0501600","CSxP3",0,0,0.999999423729339,-34.7057379046938,0,2802
"TraesCS1B03G0501900","CSxP3",0,0,0.716323635623676,0.874469117369666,220,120
"TraesCS1B03G0502600","CSxP3",0.416377,0.717900754242615,0.581132371302906,-0.298081352491514,61,75
"TraesCS1B03G0502700","CSxP3",0.716791,0.948389801222258,0.548063205047581,0.278301161948584,57,47
"TraesCS1B03G0503200","CSxP3",0.211123,0.477684905940594,0.609756097560976,0.643856186528661,25,16
"TraesCS1B03G0504700","CSxP3",1,1,0.516129032258064,-0.0931094037903587,15,16
"TraesCS1B03G0506100","CSxP3",0.927179,1,0.531853893352463,-0.061400544577024,69,72
"TraesCS1B03G0506400","CSxP3",0.580534,0.852064222025182,0.615384615384615,-0.678071894292425,5,8
"TraesCS1B03G0506800","CSxP3",0,0,0.722769882760127,1.34823937146576,415,163
"TraesCS1B03G0507000","CSxP3",0.000562,0.00348118373493976,0.796053252452265,1.50250033274995,34,12
"TraesCS1B03G0509100","CSxP3",0,0,0.59434126440327,0.490728152026931,1963,1397
"TraesCS1B03G0510900","CSxP3",1,1,0.538461538461539,0.22239241790146,7,6
"TraesCS1B03G0512300","CSxP3",0,0,0.902271425125373,-2.6780718929399,10,64
"TraesCS1B03G0512400","CSxP3",0.606597,0.86919162992536,0.6,0.584962492706184,9,6
"TraesCS1B03G0513400","CSxP3",0.908093,1,0.523587696747226,-0.136204383469626,101,111
"TraesCS1B03G0513500","CSxP3",0.116769,0.315656192573119,0.643650507107569,0.847996903990159,45,25
"TraesCS1B03G0515400","CSxP3",0.859946,1,0.53125,-0.180572244510296,15,17
"TraesCS1B03G0516100","CSxP3",0,0,0.778456887216339,1.81557542473122,88,25
"TraesCS1B03G0517600","CSxP3",0.754845,0.968690374181478,0.536585365853658,-0.211504104158285,19,22
"TraesCS1B03G0517700","CSxP3",0.032471,0.119886196588869,0.550084690448802,0.200819009327229,354,308
"TraesCS1B03G0517800","CSxP3",0.038651,0.137103547218629,0.581651357520393,0.21287535798563,277,239
"TraesCS1B03G0518100","CSxP3",0.001013,0.00595635310936383,0.569017997116821,0.400283732487203,454,344
"TraesCS1B03G0518300","CSxP3",0.003554,0.0183574576271186,0.653067208444612,0.532013620170922,107,74
"TraesCS1B03G0519600","CSxP3",0.03367,0.123536761819804,0.584532296404185,-0.0479800288790242,207,214
"TraesCS1B03G0521200","CSxP3",0.001924,0.0105865043478261,0.610837438423645,0.65041556154704,124,79
"TraesCS1B03G0522500","CSxP3",0.036697,0.131763213443911,0.556341784318307,-0.326128083331548,343,430
"TraesCS1B03G0528300","CSxP3",0.707832,0.941867685538661,0.577427259352632,-0.452512204016072,57,78
"TraesCS1B03G0528400","CSxP3",0.002632,0.0140316474400518,0.573373616673526,0.371853320161334,735,568
"TraesCS1B03G0533000","CSxP3",0.162685,0.40046245421903,0.636363636363637,-0.807354916905122,12,21
"TraesCS1B03G0533700","CSxP3",0.199176,0.461527015488595,0.658670065447868,-0.947532575144215,14,27
"TraesCS1B03G0534400","CSxP3",0.109863,0.302068607679466,0.582180783602766,-0.47865359790703,61,85
"TraesCS1B03G0535400","CSxP3",0,0,0.722239643272254,1.37851162147811,130,50
"TraesCS1B03G0536900","CSxP3",1,1,0.507246376811597,-0.0418201755733921,34,35
"TraesCS1B03G0537300","CSxP3",0.859678,1,0.528317312907039,0.163498731664582,28,25
"TraesCS1B03G0538800","CSxP3",4.5e-05,0.000337746350364964,0.647879919783248,-0.293731202842388,124,152
"TraesCS1B03G0539000","CSxP3",0.015119,0.0640416549948507,0.593642323854552,0.0166787411369893,174,172
"TraesCS1B03G0539400","CSxP3",0,0,0.759605153793613,1.55489273665455,1187,404
"TraesCS1B03G0540000","CSxP3",0,0,0.658246973138716,0.813586875455052,348,198
"TraesCS1B03G0541100","CSxP3",0.292337,0.58368062184466,0.514942528735632,0.0862557333371918,672,633
"TraesCS1B03G0541300","CSxP3",0.472748,0.769170805846336,0.544053663833972,0.255257055116295,222,186
"TraesCS1B03G0544000","CSxP3",0.36028,0.661236787148594,0.58139534883721,0.47393118608822,25,18
"TraesCS1B03G0011000","CSxP3",0.207934,0.476585423237671,0.59188408932447,0.485426826795516,154,110
"TraesCS1B03G0549000","CSxP3",0.011634,0.0513826956521739,0.719912199520306,-1.29956027526968,13,32
"TraesCS1B03G0549100","CSxP3",0.714824,0.946143534352373,0.508134003121264,0.00828343925814951,1048,1042
"TraesCS1B03G0549200","CSxP3",0.015314,0.0647010600924499,0.685189135334126,1.07400057745738,40,19
"TraesCS1B03G0549500","CSxP3",0.129561,0.340610030680729,0.544284258199696,0.254695104853779,414,347
"TraesCS1B03G0550700","CSxP3",0.486008,0.779926220834959,0.580140332384284,0.466567799194127,76,55
"TraesCS1B03G0551400","CSxP3",0.000144,0.000998772344013491,0.791718923294153,1.82597059080876,39,11
"TraesCS1B03G0552200","CSxP3",0.774392,0.974013658625954,0.548796274213572,0.211504104675998,44,38
"TraesCS1B03G0552300","CSxP3",0.650779,0.898809277031565,0.545454545454545,0.263034404631548,24,20
"TraesCS1B03G0552400","CSxP3",0.963721,1,0.527445777473247,-0.105610187896145,158,170
"TraesCS1B03G0560900","CSxP3",0.585643,0.852503860909574,0.570172957641583,0.202816882642695,61,53
"TraesCS1B03G0561700","CSxP3",1e-06,9.17056856187291e-06,0.844827586206897,2.44478482958723,49,9
"TraesCS1B03G0562200","CSxP3",0.867614,1,0.527777777777777,-0.160464671299936,17,19
"TraesCS1B03G0563100","CSxP3",0.129988,0.34129629364826,0.535392732478927,-0.00851149985300669,338,340
"TraesCS1B03G0563500","CSxP3",0.662722,0.908640733045213,0.522727272727272,0.131244533079123,69,63
"TraesCS1B03G0564700","CSxP3",0.145182,0.369358591836735,0.537929996021919,-0.0517435750797212,356,369
"TraesCS1B03G0565000","CSxP3",0.127104,0.33522202757294,0.56717876416341,-0.328622747233555,129,162
"TraesCS1B03G0565300","CSxP3",0.031894,0.11839352166065,0.698329006868279,1.22239241446647,28,12
"TraesCS1B03G0121200","CSxP3",0.015453,0.0650877511520737,0.68,1.08746283647672,34,16
"TraesCS1B03G0131000","CSxP3",0.521543,0.807387682099344,0.540311328987248,0.11185387090731,1193,1104
"TraesCS1B03G0132600","CSxP3",1,1,0.5,0,17,17
"TraesCS1B03G0134800","CSxP3",0.925745,1,0.525214613328624,0.029146345600631,50,49
"TraesCS1B03G0136000","CSxP3",0.459663,0.755784097141715,0.591091505101798,0.530514715054683,39,27
"TraesCS1B03G0138400","CSxP3",0.847256,1,0.546404865397003,0.0384741477120258,38,37
"TraesCS1B03G0138600","CSxP3",0.738424,0.962522813183331,0.552249073258549,-0.0430687218490252,99,102
"TraesCS1B03G0139900","CSxP3",0.007011,0.0330690860091743,0.5491002680484,-0.120669886625185,768,835
"TraesCS1B03G0142800","CSxP3",1,1,0.5,0,6,6
"TraesCS1B03G0142900","CSxP3",0,0,0.922100952536599,3.01853594707653,235,29
"TraesCS1B03G0143700","CSxP3",0.839044,0.996764112041582,0.541666666666667,-0.24100809748604,11,13
"TraesCS1B03G0143900","CSxP3",0,0,0.738177497806761,1.46158008370955,168,61
"TraesCS1B03G0145400","CSxP3",0.888991,1,0.57146445492067,-0.415037495271358,9,12
"TraesCS1B03G0016200","CSxP3",0.378993,0.682383518056467,0.572521618316024,-0.422691071042707,47,63
"TraesCS1B03G0021200","CSxP3",0,0,0.890909090909091,-3.02974733284373,12,98
"TraesCS1B03G0022400","CSxP3",0.73741,0.962188892307692,0.525,-0.144389908973597,38,42
"TraesCS1B03G0184900","CSxP3",0.74206,0.965699345040342,0.540540540540541,0.234465252364057,20,17
"TraesCS1B03G0194400","CSxP3",0.258114,0.542613279836443,0.553030303030303,-0.307181509049225,59,73
"TraesCS1B03G0202500","CSxP3",0.004484,0.0224227258358663,0.587885162469559,0.511778153839226,221,155
"TraesCS1B03G0202700","CSxP3",0.692525,0.930075208163265,0.523821371593007,-0.13750352364064,120,132
"TraesCS1B03G0205900","CSxP3",0.323737,0.622210411682243,0.594594594594595,-0.552541019968517,15,22
"TraesCS1B03G0206600","CSxP3",0.109749,0.302068607679466,0.61365178070682,0.65400414437751,107,68
"TraesCS1B03G0212900","CSxP3",0.359241,0.660558087092452,0.631578947368421,-0.777607570076082,7,12
"TraesCS1B03G0213200","CSxP3",1,1,0.517241379310345,0.0995356728639167,15,14
"TraesCS1B03G0213800","CSxP3",0.265546,0.551179353178608,0.620689655172414,-0.710493377704578,11,18
"TraesCS1B03G0216300","CSxP3",0.028196,0.106983531365314,0.653164097121549,-0.903784682574247,31,58
"TraesCS1B03G0216400","CSxP3",0,0,0.790109522751767,-1.90980218942425,66,248
"TraesCS1B03G0222300","CSxP3",0.55216,0.829753043478261,0.547824718376556,0.276840204874403,63,52
"TraesCS1B03G0034900","CSxP3",0.706623,0.941324825587045,0.551789086859687,-0.299560281442746,65,80
"TraesCS1B03G0035700","CSxP3",2.7e-05,0.000209135593220339,0.667913452370344,0.999999999256343,194,97
"TraesCS1B03G0229300","CSxP3",0.478969,0.774654952865245,0.56,0.347923302015084,28,22
"TraesCS1B03G0232000","CSxP3",1,1,0.52,0.115477216495132,13,12
"TraesCS1B03G0038800","CSxP3",0.765695,0.974013658625954,0.533333333333333,0.192645077083649,24,21
"TraesCS1B03G0038900","CSxP3",0.46875,0.765370682810639,0.575757575757576,0.440572590030065,38,28
"TraesCS1B03G0039000","CSxP3",0.39586,0.696097554510475,0.523943661971831,-0.138279374747824,169,186
"TraesCS1B03G0242500","CSxP3",0.021697,0.0861387654440154,0.9,3.16992487320276,9,1
"TraesCS1B03G0711800","CSxP3",0.486899,0.780290507305669,0.575757575757576,0.440572588674149,19,14
"TraesCS1B03G0711900","CSxP3",0.003226,0.0168918370464672,0.759039713146317,-1.63742990973783,9,28
"TraesCS1B03G0712900","CSxP3",0.093673,0.268579330080167,0.695652173913044,1.19264506634931,16,7
"TraesCS1B03G0578200","CSxP3",0.571926,0.846231996043165,0.571428571428572,0.415037496273229,16,12
"TraesCS1B03G0714000","CSxP3",0.532796,0.81722541413388,0.588261012480786,0.169925000440441,18,16
"TraesCS1B03G0716000","CSxP3",0.171282,0.414940659010601,0.553105303030015,0.307667401535083,151,122
"TraesCS1B03G0717300","CSxP3",0.361222,0.66200271886121,0.53757225433526,0.217230715968585,93,80
"TraesCS1B03G0718300","CSxP3",0.617185,0.876866896444598,0.555555555555555,0.321928093083994,20,16
"TraesCS1B03G0718600","CSxP3",0.234988,0.510298650475185,0.629953001895733,0.758991895956256,22,13
"TraesCS1B03G0719800","CSxP3",1,1,0.5,0,11,11
"TraesCS1B03G0720100","CSxP3",0.494857,0.789405689354276,0.554490980749046,0.31520223136981,107,86
"TraesCS1B03G0723100","CSxP3",0.004509,0.0225066953883495,0.842105263157895,2.41503746020585,16,3
"TraesCS1B03G0724900","CSxP3",0.143077,0.366081306998445,0.657102080810256,-0.93288579789603,11,21
"TraesCS1B03G0725800","CSxP3",0,0,0.68894322167195,0.913960168220657,179,95
"TraesCS1B03G0726800","CSxP3",0.784435,0.98140871634981,0.542353644007099,0,59,59
"TraesCS1B03G0728600","CSxP3",1,1,0.538461538461539,-0.22239241790146,6,7
"TraesCS1B03G0729200","CSxP3",0.044362,0.152431834586466,0.6550957791826,0.192645077427148,40,35
"TraesCS1B03G0729500","CSxP3",0.618418,0.877409733011383,0.517394037889477,-0.10048139301601,305,327
"TraesCS1B03G0729700","CSxP3",0.248155,0.528006242048099,0.62962962962963,0.765534740422468,17,10
"TraesCS1B03G0730400","CSxP3",0.018358,0.0753933639540689,0.618005354307206,0.620411336349145,206,134
"TraesCS1B03G0731100","CSxP3",0.504357,0.79403649416268,0.6,0.584962494709927,12,8
"TraesCS1B03G0731200","CSxP3",0.414822,0.716955841663167,0.597016455847257,-0.567040590987316,27,40
"TraesCS1B03G0731800","CSxP3",0.092835,0.267114902097902,0.558140206324999,0.337034987051585,168,133
"TraesCS1B03G0732700","CSxP3",0,0,0.740630929587113,-1.51096191693616,40,114
"TraesCS1B03G0733000","CSxP3",0.276625,0.564924838629593,0.539139903155548,-0.0585521823211603,169,176
"TraesCS1B03G0733100","CSxP3",0.024135,0.0938487079395085,0.600078550298463,-0.584962500230444,98,147
"TraesCS1B03G0733900","CSxP3",0.813759,0.98893505840708,0.555555555555555,0.321928091280625,10,8
"TraesCS1B03G0734100","CSxP3",0.005179,0.0254039677996422,0.657040953559212,0.940293752008521,71,37
"TraesCS1B03G0734200","CSxP3",1,1,0.526315789473684,-0.152003091842056,9,10
"TraesCS1B03G0734300","CSxP3",0.331348,0.630269187658301,0.513274143884582,0.0766212815967455,1276,1210
"TraesCS1B03G0734800","CSxP3",0.339833,0.637777691605839,0.550149430440439,0.216811388801113,86,74
"TraesCS1B03G0735900","CSxP3",0.327397,0.625111138218924,0.615384615384615,-0.678071899702532,10,16
"TraesCS1B03G0737500","CSxP3",0.052303,0.173345881547139,0.727272727272727,-1.41503748425077,6,16
"TraesCS1B03G0738800","CSxP3",0.75414,0.968690374181478,0.6,-0.584962488698698,4,6
"TraesCS1B03G0739200","CSxP3",0.043422,0.150142653215637,0.72,-1.36257006678975,7,18
"TraesCS1B03G0741000","CSxP3",0.137071,0.354351365807668,0.545774647887324,0.264897149663386,155,129
"TraesCS1B03G0741500","CSxP3",0.003417,0.0177451022727273,0.923076923076923,3.58496236847412,12,1
"TraesCS1B03G0741600","CSxP3",0.0054,0.0263466192170819,0.593886462882096,0.548304029651828,136,93
"TraesCS1B03G0741900","CSxP3",0.010003,0.0451865337726524,0.566343309322695,-0.384822886056824,193,252
"TraesCS1B03G0745200","CSxP3",0.407722,0.708346140202703,0.599842686969594,-0.192645077083649,21,24
"TraesCS1B03G0745900","CSxP3",0.550402,0.829037477306003,0.535725983155094,-0.0103050083880582,279,281
"TraesCS1B03G0746000","CSxP3",0.075523,0.229498410786849,0.548473265840869,-0.281263647007461,367,446
"TraesCS1B03G0748200","CSxP3",0.479329,0.774654952865245,0.578256226578235,-0.321928093444667,20,25
"TraesCS1B03G0749800","CSxP3",0.005335,0.0260449317507418,0.635697672630326,-0.800691190785495,62,108
"TraesCS1B03G0750000","CSxP3",0.486272,0.780045528861154,0.581170547994823,0.469485281759879,36,26
"TraesCS1B03G0750100","CSxP3",0.749537,0.968690374181478,0.538461538461539,-0.222392420191452,18,21
"TraesCS1B03G0750300","CSxP3",0.542146,0.825072967849224,0.55055965805365,-0.27096132140126,121,146
"TraesCS1B03G0753800","CSxP3",0.047398,0.160781834226804,0.631118151750677,0.415037498076598,40,30
"TraesCS1B03G0754200","CSxP3",1,1,0.5,0,9,9
"TraesCS1B03G0754300","CSxP3",0.591683,0.858826038461538,0.566310465952774,-0.385290155194727,49,64
"TraesCS1B03G0756000","CSxP3",0.864241,1,0.529428066106211,-0.169925000941377,32,36
"TraesCS1B03G0756200","CSxP3",1,1,0.510204081632652,0.0588936888131194,25,24
"TraesCS1B03G0756500","CSxP3",0.040122,0.141175470487596,0.642742887422071,-0.556393347166555,34,50
"TraesCS1B03G0758600","CSxP3",0.731812,0.958710172929936,0.524623169770133,0.1425116443936,202,183
"TraesCS1B03G0758900","CSxP3",0.84338,0.999170700086182,0.516729933881801,-0.0321804057252218,133,136
"TraesCS1B03G0761100","CSxP3",0.571517,0.846231996043165,0.538812375179826,-0.20053298720848,114,131
"TraesCS1B03G0761600","CSxP3",1,1,0.515151515151514,-0.0874628407199368,16,17
"TraesCS1B03G0764800","CSxP3",0.327148,0.625111138218924,0.531375645926879,-0.181329764638492,224,254
"TraesCS1B03G0765200","CSxP3",0.511638,0.799379712820513,0.586739842569599,-0.506959986470066,19,27
"TraesCS1B03G0766200","CSxP3",0.243068,0.522056754046997,0.595744680851064,0.559427406173369,28,19
"TraesCS1B03G0766500","CSxP3",0.052745,0.174179193095143,0.727272727272727,-1.41503748425077,6,16
"TraesCS1B03G0766700","CSxP3",0.019026,0.0775943857213684,0.597239451319966,0.557217509577934,103,70
"TraesCS1B03G0767200","CSxP3",0.00436,0.0218958241758242,0.818181818181818,-2.16992497338991,4,18
"TraesCS1B03G0768600","CSxP3",0.199709,0.46222946835443,0.615384615384615,0.6780719015059,24,15
"TraesCS1B03G0769100","CSxP3",0.04197,0.145981065539112,0.660610626667599,0.75899189822623,44,26
"TraesCS1B03G0769500","CSxP3",1e-06,9.17056856187291e-06,0.611263845099125,0.166403163450119,358,319
"TraesCS1B03G0770100","CSxP3",0.850695,1,0.535714285714286,0.206450875987739,15,13
"TraesCS1B03G0771000","CSxP3",0.790315,0.981486789568888,0.546399617877224,-0.268488835369116,44,53
"TraesCS1B03G0772800","CSxP3",0.021682,0.0861207783679382,0.9,3.16992487320276,9,1
"TraesCS1B03G0789600","CSxP3",0.000265,0.00174670673076923,0.614727468742956,0.672195338339115,196,123
"TraesCS1B03G0790600","CSxP3",0.435848,0.736349486136784,0.629690052185738,-0.765534740422468,10,17
"TraesCS1B03G0791600","CSxP3",0.937874,1,0.506097560975612,-0.0351894284193818,81,83
"TraesCS1B03G0794000","CSxP3",0.538831,0.824176981405727,0.566305136824575,0.383328638087902,30,23
"TraesCS1B03G0794700","CSxP3",0.796801,0.984896322464313,0.591245565441679,-0.530514711766489,9,13
"TraesCS1B03G0795600","CSxP3",0.864482,1,0.529411764705883,-0.169925000440441,16,18
"TraesCS1B03G0796700","CSxP3",0.458687,0.755014472989196,0.58510590578621,0.311944005347416,36,29
"TraesCS1B03G0803000","CSxP3",0.020048,0.0809823704066634,0.778111272933545,1.67807188527558,16,5
"TraesCS1B03G0587600","CSxP3",0.337391,0.635243388876173,0.556818181818181,-0.329307624498017,39,49
"TraesCS1B03G0806900","CSxP3",0.211034,0.477684905940594,0.559254089525051,-0.345135485633882,74,94
"TraesCS1B03G0808500","CSxP3",0.050292,0.168239931679545,0.665961128210454,0.959358011609667,35,18
"TraesCS1B03G0809200","CSxP3",0.952079,1,0.534377872930333,-0.01803392281899,159,161
"TraesCS1B03G0809400","CSxP3",0.000132,0.000920977099236641,0.762607528478526,1.68449816717309,45,14
"TraesCS1B03G0812200","CSxP3",0.069814,0.215898482706767,0.577061643509193,0.448758116601668,101,74
"TraesCS1B03G0812400","CSxP3",0.27402,0.560997640617222,0.563916805514505,0.152003093216051,70,63
"TraesCS1B03G0812500","CSxP3",0.775086,0.974013658625954,0.53061224489796,-0.176877761360319,23,26
"TraesCS1B03G0812700","CSxP3",0.000686,0.00417693264248705,0.647009298840534,0.862496475266409,120,66
"TraesCS1B03G0813000","CSxP3",0.661289,0.908595843327209,0.594720466341926,0.275634441292883,23,19
"TraesCS1B03G0814000","CSxP3",0.015773,0.0661983153061224,0.634731310859354,0.754887501428763,135,80
"TraesCS1B03G0814100","CSxP3",0.775064,0.974013658625954,0.572353844774697,0.422691071042707,63,47
"TraesCS1B03G0828400","CSxP3",0.689514,0.928260253106606,0.56,0.347923300609862,14,11
"TraesCS1B03G0831300","CSxP3",0.004382,0.0219794707317073,0.842105263157895,-2.41503746020585,3,16
"TraesCS1B03G0832300","CSxP3",0.824456,0.990792557487217,0.55,-0.289506614280449,9,11
"TraesCS1B03G0834600","CSxP3",0.30775,0.600999323689827,0.625,-0.736965587754228,9,15
"TraesCS1B03G0835000","CSxP3",0.675605,0.918144181397654,0.527472527472528,0.158697745669568,48,43
"TraesCS1B03G0840600","CSxP3",1,1,0.507246376811597,0.0418201755733923,35,34
"TraesCS1B03G0844500","CSxP3",0.646764,0.896320220467148,0.578947368421053,0.459431613719019,11,8
"TraesCS1B03G0851200","CSxP3",0.339283,0.637346873258735,0.641406187235539,0.836501263182936,25,14
"TraesCS1B03G0591000","CSxP3",0.109746,0.302068607679466,0.55790752620699,0.334419038811004,145,115
"TraesCS1B03G0861700","CSxP3",1,1,0.518518518518519,0.106915203123822,14,13
"TraesCS1B03G0868000","CSxP3",0.061381,0.195857294802172,0.689655172413793,-1.15200308462858,9,20
"TraesCS1B03G0868300","CSxP3",0.470759,0.767432329369798,0.5625,-0.362570077858047,21,27
"TraesCS1B03G0871200","CSxP3",1,1,0.5,0,21,21
"TraesCS1B03G0873100","CSxP3",0.343586,0.641469377041742,0.7,1.22239239385654,7,3
"TraesCS1B03G0873500","CSxP3",0.40782,0.708346140202703,0.599828376505553,-0.064130337134598,22,23
"TraesCS1B03G0591700","CSxP3",0.134937,0.350708297630332,0.622222222222222,0.719892077473306,28,17
"TraesCS1B03G0876200","CSxP3",0.719693,0.950586105905006,0.548387096774194,-0.280107917374212,14,17
"TraesCS1B03G0591800","CSxP3",0.85857,1,0.559986826077488,0.347923302015084,28,22
"TraesCS1B03G0592200","CSxP3",0.739177,0.962827512349588,0.57574370041433,0.440572588674149,19,14
"TraesCS1B03G0881400","CSxP3",1,1,0.526315789473684,-0.152003091842056,9,10
"TraesCS1B03G0882200","CSxP3",0.48189,0.774980868035191,0.611111111111111,0.652076689085173,11,7
"TraesCS1B03G0882300","CSxP3",0.523634,0.807387682099344,0.590909090909091,0.530514711766489,13,9
"TraesCS1B03G0882600","CSxP3",0.000259,0.00171127228915663,1,-26.9539363934503,0,13
"TraesCS1B03G0592400","CSxP3",0.568768,0.844456342475641,0.551020408163265,-0.295455882311781,22,27
"TraesCS1B03G0885100","CSxP3",0.001587,0.00890495361527967,0.620891054113357,0.59767355203767,171,113
"TraesCS1B03G0886600","CSxP3",1,1,0.526315789473684,-0.152003091842056,9,10
"TraesCS1B03G0886900","CSxP3",1,1,0.5,0,8,8
"TraesCS1B03G0889300","CSxP3",0.621331,0.880004959710744,0.529411764705882,0.169925001108355,54,48
"TraesCS1B03G0892400","CSxP3",0.077304,0.232420578947368,0.524408284023669,0.140966889890682,709,643
"TraesCS1B03G0896200","CSxP3",0.964172,1,0.521076906369147,-0.121990524034565,34,37
"TraesCS1B03G0897500","CSxP3",1,1,0.545454545454545,-0.26303440102481,5,6
"TraesCS1B03G0897700","CSxP3",0.839708,0.996888152402944,0.55221538653658,-0.304854579911956,17,21
"TraesCS1B03G0904500","CSxP3",0.154235,0.384698941782899,0.540540540540541,0.234465253495582,180,153
"TraesCS1B03G0916100","CSxP3",0.321994,0.620309752693208,0.58,0.465663570453646,29,21
"TraesCS1B03G0919000","CSxP3",0.804722,0.985286014585504,0.5625,-0.362570074804724,7,9
"TraesCS1B03G0922300","CSxP3",0.330857,0.6300202,0.572614544840689,0.37656335117348,148,114
"TraesCS1B03G0929600","CSxP3",0.213273,0.481708868204283,0.52035383243978,0.0783201812731948,757,717
"TraesCS1B03G0930600","CSxP3",0.000294,0.00192092454328832,0.525259411468165,-0.145797943915035,4194,4640
"TraesCS1B03G0931000","CSxP3",0.093614,0.268503753138075,0.636012254928152,-0.784271305583445,18,31
"TraesCS1B03G0931100","CSxP3",0.261681,0.547732291603053,0.564004598722613,0.283339597134674,415,341
"TraesCS1B03G0931500","CSxP3",0.487384,0.780648360981308,0.524446412049692,-0.141245925397308,350,386
"TraesCS1B03G0934600","CSxP3",0.051187,0.170886469967532,0.55461504810481,0.315957725487138,422,339
"TraesCS1B03G0934900","CSxP3",0.032007,0.118759396481732,0.60309963823074,0.603341029087793,79,52
"TraesCS1B03G0935500","CSxP3",0.217315,0.487758032742156,0.562319539269618,0.359895944555521,77,60
"TraesCS1B03G0938300","CSxP3",0.041279,0.144266008496177,0.59493670886076,0.554588850958208,94,64
"TraesCS1B03G0938800","CSxP3",0.062549,0.198813011591963,0.576500844906503,0.205399350318526,211,183
"TraesCS1B03G0940900","CSxP3",0.354814,0.655004480251346,0.587925851629599,0.222392421091092,98,84
"TraesCS1B03G0944600","CSxP3",0.550642,0.829037477306003,0.570291674703781,-0.0310268955872597,92,94
"TraesCS1B03G0945100","CSxP3",0.760971,0.972401874184529,0.545521698253903,-0.263034404871997,25,30
"TraesCS1B03G0945200","CSxP3",0.941494,1,0.534717601690487,0.201633860228763,23,20
"TraesCS1B03G0945300","CSxP3",0.632207,0.886404428498381,0.555672663200739,-0.214124804556878,25,29
"TraesCS1B03G0947300","CSxP3",1e-06,9.17056856187291e-06,0.685284395396488,-1.12338241411158,56,122
"TraesCS1B03G0947900","CSxP3",0.306593,0.599957948620362,0.589987018843091,0.397335496698274,54,41
"TraesCS1B03G0948200","CSxP3",0.747328,0.968690374181478,0.526803831034856,-0.155278225143334,44,49
"TraesCS1B03G0948900","CSxP3",0.205384,0.471701293329612,0.594132439669821,-0.241008098999356,44,52
"TraesCS1B03G0949700","CSxP3",0.676165,0.918573616817807,0.565217391304348,-0.378511619924434,10,13
"TraesCS1B03G0594300","CSxP3",0.855227,1,0.533333333333334,-0.192645076654276,14,16
"TraesCS1B03G0950500","CSxP3",0.031887,0.11839352166065,0.659480001784673,0.94753257762504,54,28
"TraesCS1B03G0959000","CSxP3",0.256075,0.540071377082799,0.540178571428571,0.232362709883011,121,103
"TraesCS1B03G0960200","CSxP3",0.320974,0.619117883704572,0.569230769230769,0.402098442318039,37,28
"TraesCS1B03G0960800","CSxP3",1,1,0.521739130434783,0.125530880990908,12,11
"TraesCS1B03G0961400","CSxP3",0.302037,0.594078186157518,0.666666666666667,0.99999998557305,10,5
"TraesCS1B03G0962300","CSxP3",0.090402,0.262587165254237,0.562463218136116,0.139724763591375,195,177
"TraesCS1B03G0962400","CSxP3",0.892401,1,0.536565419703905,-0.0703893275478992,20,21
"TraesCS1B03G0963300","CSxP3",0.291894,0.583364497084548,0.566522002503294,-0.385290155194727,49,64
"TraesCS1B03G0966900","CSxP3",0.092463,0.266601374211633,0.769230769230769,1.73696556050332,10,3
"TraesCS1B03G0967200","CSxP3",0.871704,1,0.538611954457488,-0.222392419618954,12,14
"TraesCS1B03G0967800","CSxP3",0,0,0.826212510132061,1.63321766733324,152,49
"TraesCS1B03G0971600","CSxP3",0.326815,0.625059332713322,0.615384615384615,0.678071899702531,16,10
