"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TraesCS2B03G1047700",0.0277309382723408,10.8024516020789,0.272101636960544,0.787027887351922,0.897954626048921,-7.82744524959706
"TraesCS5B03G0765400",-0.038977960688602,6.08949640731952,-0.0900440948730336,0.928728648365862,0.966140815749975,-6.42079590560255
"TraesCS5B03G0592300",1.17934990195872,3.51139612235801,1.44522522973317,0.156652380017334,0.408889263096091,-4.88831179967026
"TraesCS1B03G0615800",0.402604286895027,9.69787655294552,2.75830990975591,0.00890987321512328,0.0576521208037388,-3.95238782975722
"TraesCS2B03G1169000",0.686132207919931,5.28493267869861,1.20641186952083,0.23517144652093,0.497478059948121,-5.50605072619494
"TraesCS6B03G1111900",-0.245186495188348,7.28594339672227,-0.833986232215457,0.409539613923901,0.676344881305488,-6.41905704335448
"TraesCS2B03G1257700",-0.402387663912521,11.2817742565812,-4.68674763994583,3.56429736107037e-05,0.000596632384353084,0.884094283500009
"TraesCS3B03G0248100",0.250812217880696,8.42614573341347,1.14509652923693,0.259383441008969,0.532158287906591,-6.48861447517251
"TraesCS6B03G1091900",-0.0784709570458585,9.07601442220195,-0.467215317296553,0.643033825761735,0.83148870605586,-7.22417669259181
"TraesCS5B03G0090900",0.998096001624965,6.96562571975719,2.82807063102291,0.00745640550147522,0.0512627878226421,-2.95729949052113
"TraesCS1B03G0494100",0.352822154431211,9.84023482851738,2.55585816253338,0.0147480192841753,0.0866868309069849,-4.46454633106013
"TraesCS5B03G0278400",0.366248439571707,4.96799557826623,0.60965102149266,0.545748417435454,0.768238174452102,-5.92997423166719
"TraesCS5B03G0904200",-0.191487888428481,9.52200097726942,-1.28846874727016,0.20543072166449,0.473597771501969,-6.65199383515695
"TraesCS3B03G0236200",-0.491160501641068,10.5560417357981,-4.36176381610567,9.62989756234242e-05,0.00137315205981549,0.127203638782016
"TraesCS5B03G0918500",-0.864876583794267,7.56343892292322,-3.35296200725373,0.00182980341366778,0.0156549847613799,-1.89526614342791
"TraesCS5B03G0745100",0.197439125499662,9.75909748265271,1.58495218515717,0.121326879659469,0.349893997519816,-6.44332709693052
"TraesCS7B03G1200500",0.679653610913242,5.88722485971331,1.20200549521937,0.236853982864988,0.499664566591892,-5.57196871214526
"TraesCS3B03G0959100",0.873004871168721,6.74993650432853,2.4144726889809,0.0207190402123686,0.110789312246693,-3.91174774680724
"TraesCS1B03G0663400",-0.159730755147389,6.29526458536883,-0.407590242008297,0.685878812926301,0.847715386762844,-6.42299814984123
"TraesCS1B03G0794700",-0.30619010464327,7.20311528422536,-1.00166885086414,0.322886728327455,0.599457358355979,-6.22458388850695
"TraesCS2B03G1351700",0.506018137259603,9.4753102839393,3.39847606854279,0.00161207781668354,0.0142678151591531,-2.29286450633564
"TraesCS3B03G1350700",-0.312091382499771,6.40997997946495,-0.701759661493453,0.487136982256436,0.728786093344605,-6.29187487716348
"TraesCS7B03G1185200",0.147355327144869,10.0545686154854,1.11324997373189,0.272645722392105,0.551016289348875,-7.0012521896701
"TraesCS6B03G0739300",-0.319062183784181,6.92472086178128,-1.00873808290902,0.319528053301832,0.597176216122356,-6.16961725933214
"TraesCS2B03G0906400",0.544757717274264,7.62828024659796,2.05214453155174,0.0471438414445986,0.200556673548845,-4.85144969356949
"TraesCS2B03G0579800",0.688594313696053,8.93864688108153,3.83645113260988,0.000460902241604773,0.00492909341716216,-0.944541960897389
"TraesCS6B03G1024300",-0.121306729868732,9.05823490803011,-0.728938761717745,0.470541421286705,0.722407458375591,-7.06179665831445
"TraesCS6B03G0583900",-0.66085590496684,9.90289100581147,-5.27177953271104,5.77594854677468e-06,0.000111187009525413,3.04748992117469
"TraesCS1B03G0341500",-0.126643640647137,8.52183431379705,-0.671730096233339,0.505849343935371,0.739096764383749,-6.96548310518298
"TraesCS3B03G1501900",0.0298381624141531,5.72277850846633,0.0601506996288023,0.952353199406141,0.979054690978275,-6.27111325482574
"TraesCS3B03G0992900",-0.652141566813536,3.40359587115789,-0.799322126261395,0.429108860687904,0.69124230696587,-5.50412521080522
"TraesCS7B03G0392300",0.069637596227515,10.7177539290288,0.66450790958899,0.510407754817465,0.741535794734808,-7.58461893978588
"TraesCS6B03G1166500",0.395157350487872,5.42753545149585,0.811091157794484,0.422402173492031,0.684736154923925,-5.96638582929109
"TraesCS4B03G0628700",-0.0939895899963231,8.13131621327741,-0.427581816208092,0.671386999421641,0.842867448105534,-6.97988890952296
"TraesCS5B03G0619800",-0.131510314930399,6.35382323453554,-0.355600126604067,0.724121175223345,0.86834707316877,-6.48462989958998
"TraesCS3B03G0286900",0.515731110810104,10.046555821665,3.79068284955651,0.000526679316113833,0.0054803118028061,-1.37670172438042
"TraesCS1B03G0667900",-0.587505673289672,6.82858560764983,-1.67226327218357,0.102749210623432,0.325583918436388,-5.26943003843039
"TraesCS1B03G0144000",0.245938421239877,5.42599178464458,0.449452340027382,0.655677621562087,0.842857710522216,-6.06536350337423
"TraesCS1B03G0044800",0.0944062453168799,8.26415368212644,0.434174968576434,0.666635045494566,0.842867448105534,-7.00009399654257
"TraesCS7B03G0149400",1.73064318579736,6.91587528309294,4.30065173231043,0.000115871255631613,0.00156527836554986,0.913850710338562
"TraesCS3B03G0623800",-0.303084886866078,8.31852490301724,-1.38504785835321,0.174175781168042,0.42848355111627,-6.1634024587484
"TraesCS7B03G0320100",1.23096318373705,6.47388937710784,3.07157443027552,0.00393888592268809,0.0303294216046983,-2.288447074936
"TraesCS4B03G0029700",2.05277355475995,5.47868826967183,3.75448962340299,0.000585049286939133,0.0060065060125751,-0.325082511281922
"TraesCS3B03G0327700",-0.225934900353116,8.0484927748858,-0.960863408559096,0.342740511441903,0.610530709016105,-6.55506798528838
"TraesCS3B03G0927900",-0.392132696100157,8.20967779331101,-1.70045793035219,0.0972775917580185,0.312098940223643,-5.66545363668337
"TraesCS2B03G1235600",-0.0244599160853395,8.33876317812982,-0.114367562144963,0.909553077883669,0.956770314167248,-7.11762791857713
"TraesCS2B03G1137600",0.0844408687035516,11.4355820165995,1.01986221826677,0.314291144724611,0.59329532466952,-7.50749973132929
"TraesCS1B03G0233100",-0.419500805543483,3.68433136336365,-0.561025604801142,0.5780981468484,0.793468044693882,-5.73036730533624
"TraesCS6B03G0380000",0.0609450364555744,5.61959627407008,0.164259127463667,0.870404261073844,0.942631900178425,-6.5728657923237
"TraesCS6B03G0461000",0.516458541688034,6.43125985332148,1.22227747230616,0.229186208262908,0.492493251446238,-5.72880039350529
"TraesCS5B03G0160200",0.0648713833242664,10.3364130970809,0.573605738831712,0.569639353799247,0.786061473880681,-7.53381998082343
"TraesCS2B03G1103500",0.140970230843739,8.06738341271594,0.625267562238669,0.535560462804474,0.759452519058532,-6.84812569228787
"TraesCS6B03G0370800",2.22864765014446,5.27388494717159,4.0934437876227,0.000215846568699746,0.0025182099681637,0.583998030849346
"TraesCS3B03G0303600",0.271914827314969,7.8067814011702,1.0131285501319,0.317454099938411,0.594743690882181,-6.4225873220177
"TraesCS5B03G0338200",-1.07340546322802,5.07630567675638,-1.85150135291838,0.0719385395947325,0.259014832125987,-4.53374605505205
"TraesCS5B03G0918300",0.123839267117497,8.25167806213213,0.587067530108743,0.56065630804303,0.778403450158354,-6.91580616791068
"TraesCS7B03G0373900",0.496054537371228,3.78318179947986,0.674471846663617,0.504124692902812,0.73797721204404,-5.6631389652367
"TraesCS1B03G0515500",0.448125226710426,4.75475054866387,0.760699589371772,0.451566099236991,0.706719301651388,-5.83478309630394
"TraesCS3B03G0871900",0.0240364908400602,6.30963574910585,0.0620214571436288,0.950873247773617,0.978969983465015,-6.51088670663806
"TraesCS1B03G1021800",-0.856555035567579,6.98345406612595,-2.68402417643813,0.010743944599949,0.0678101421472194,-3.35008474868056
"TraesCS3B03G1335500",-0.740836872211021,3.75802792278027,-0.873179456229268,0.388090656759172,0.65104532833238,-5.52014950911371
"TraesCS5B03G0955900",-1.73749266705624,4.103971084644,-2.40414283688907,0.0212314969546471,0.111974333253961,-3.35145859958897
"TraesCS1B03G0321200",-0.135862157461583,9.62993481485517,-0.942204553578255,0.352084007083972,0.61474985363868,-7.04708860744346
"TraesCS1B03G1014600",-1.05902298437824,6.03294013884723,-2.28580604064472,0.0279754771557173,0.138949841137102,-3.95080128614727
"TraesCS1B03G0934900",-0.116125318883563,8.84747487745392,-0.631043902527981,0.531817482254865,0.758332335807863,-7.0663018293367
"TraesCS5B03G0592600",0.103936768509101,8.47038877887125,0.535632348851554,0.595357256264254,0.809938316825928,-7.03084155560371
"TraesCS6B03G1038400",-0.279988694774986,6.34164798901254,-0.712120083606376,0.48077239379545,0.727751802571266,-6.22669922328544
"TraesCS6B03G0770900",0.0655528380391549,6.94096357497764,0.207914300431547,0.836414490531338,0.923946561112221,-6.77480882829242
"TraesCS2B03G0434600",-1.28017318049257,6.83173050159845,-3.4560277981926,0.00137209566184281,0.0124295724661054,-1.3759041792452
"TraesCS3B03G1130000",0.489891509482425,6.87344674726184,1.30304074068757,0.200459970671732,0.468339817043354,-5.8203278372505
"TraesCS6B03G0462600",0.0667905193120273,9.53271398028275,0.415544472665817,0.680098034703352,0.844637881809002,-7.35862347687796
"TraesCS3B03G0912100",0.0809077510828663,10.9007984823061,0.832802260449696,0.4101987786619,0.676344881305488,-7.55484124042557
"TraesCS5B03G0461300",-0.460143047925913,10.0587683784907,-3.38434202661463,0.00167688881543835,0.0146727771350855,-2.50579354507311
"TraesCS4B03G0818100",0.0343955868184098,9.92931534048458,0.266036949279881,0.791659659647411,0.90041054346899,-7.54060288264958
"TraesCS2B03G0397100",-0.114335936205226,10.0524203064607,-0.884349347764192,0.3821104526542,0.648072794149194,-7.20652625098518
"TraesCS1B03G0646900",-1.26613163129549,9.2326333650967,-6.45018035359295,1.42193833246998e-07,3.91033041429245e-06,6.95454215226923
"TraesCS3B03G0716500",0.155055672481207,5.89954496635458,0.330521151768581,0.742835256672082,0.878622346601388,-6.28815294010748
"TraesCS2B03G0222400",-1.10497634551816,3.75802792278027,-1.41989925171739,0.163850177852396,0.412603068370951,-4.94566534086043
"TraesCS4B03G0899400",-0.0583991764933624,4.94417222522121,-0.0917130718318763,0.927411388805165,0.966140815749975,-6.1041647114348
"TraesCS3B03G0397400",-0.477771975604067,5.84846232245332,-1.01969491088867,0.314369470733979,0.59329532466952,-5.82298687797155
"TraesCS3B03G0705400",0.444572370461437,6.10474034540004,1.06470357605162,0.293778844702286,0.571578787969752,-5.85832749208217
"TraesCS3B03G0106500",-0.366952794198831,6.45412822303644,-0.87763649932522,0.385697338777748,0.649522279079315,-6.09260682956565
"TraesCS3B03G0949200",0.247866037131706,5.5278960294337,0.47030810911547,0.640843170554843,0.830722628497019,-6.09232713754582
"TraesCS3B03G1232700",0.00456402004724597,9.39727968147188,0.0285566204821336,0.97736877620967,0.994153180556731,-7.42187706152877
"TraesCS1B03G1140000",0.102252627693607,6.92773979871965,0.318828626703123,0.751615437472539,0.884929490602225,-6.6378028985047
"TraesCS5B03G0477600",0.817933026153642,6.15984931538443,1.93191198076011,0.0609083623455224,0.241749685598208,-4.69620402896424
"TraesCS6B03G1139500",-0.0161348026021049,9.37511731563039,-0.0942894516879827,0.925378358472571,0.966140815749975,-7.41293767913509
"TraesCS5B03G0078200",-0.24840612961819,8.0304029599445,-1.09966387142655,0.278448057215952,0.557444301486217,-6.41770034932732
"TraesCS6B03G0832100",-0.221960286657849,6.93829110260654,-0.676496140494616,0.502853419152646,0.73797721204404,-6.43723714733624
"TraesCS3B03G0401100",-0.64642125679538,7.15691009795736,-2.05330969650436,0.047024975487554,0.200556673548845,-4.73586845317116
"TraesCS6B03G1226600",-0.703289273942544,6.70715528049185,-2.07150235433518,0.0452027541937754,0.19881325847476,-4.56475595106326
"TraesCS2B03G0528900",0.373372438245263,5.9259946507458,0.993707762421711,0.326697706487437,0.603254757782558,-6.06782018450265
"TraesCS6B03G0979900",0.888073136410207,6.53822340945053,2.29022989724685,0.0276922443980692,0.138461221990346,-4.17628599112562
"TraesCS3B03G1498800",-0.216927193972749,9.97026001127906,-1.65293396689825,0.106645597891972,0.332457936748253,-6.25391079627416
"TraesCS5B03G0721300",0.172248536130252,7.31212215315872,0.584788794817735,0.562171878373144,0.778547385516764,-6.63010895508715
"TraesCS6B03G0692100",0.171744190140324,8.94157123261432,0.948419459880932,0.348953399028963,0.612059492602054,-6.8385633287307
"TraesCS5B03G0710400",-0.123342061716186,9.13677652762681,-0.739182068127627,0.464372060229941,0.719449670778782,-7.09826727489832
"TraesCS3B03G1209200",1.31410565189311,9.58181555863848,9.10634475281908,4.61768016000708e-11,2.37040914880363e-09,14.8651444951488
"TraesCS6B03G0051700",0.325070005334056,10.9401947377886,3.42921174555411,0.00147931470557703,0.0132450270150502,-2.70306357631774
"TraesCS6B03G1038900",0.0470968466889182,12.1083498444122,0.691865980383106,0.493258777006107,0.731291492068236,-8.02799762403669
"TraesCS6B03G0847300",-3.75635072183457,4.45460635124648,-5.31596934418782,5.02885730302574e-06,9.92876954699954e-05,3.91067639311711
"TraesCS1B03G1205300",-0.682671069940237,11.3650711005331,-8.27714861721371,5.24100104891805e-10,2.24198378203717e-08,11.9867265560112
"TraesCS2B03G1308200",0.0408595085386058,9.93611852819325,0.307357114610314,0.760262288296711,0.886767724848867,-7.54921496119341
"TraesCS2B03G0535000",0.564604997728161,9.47565982796514,3.91487416281829,0.000366264279338447,0.00397216190268457,-0.947052308869864
"TraesCS2B03G1455800",0.00298624175148768,4.75246775571844,0.00541418501922563,0.995708661906059,0.998470779567651,-6.14609317658845
"TraesCS3B03G0935000",0.290107957612289,8.77824053312003,1.61661523043106,0.114295919095481,0.343780694154376,-5.94764828168482
"TraesCS4B03G0264500",0.0620498867855662,8.42239776001064,0.311232059096836,0.75733793181109,0.886767724848867,-7.09414494087614
"TraesCS3B03G0239800",-0.248857662328754,6.8768588056055,-0.700171366275204,0.488116868389642,0.728786093344605,-6.39766498595459
"TraesCS7B03G0325100",-0.309396333152419,9.53912444516756,-2.0839666290862,0.0439903143820636,0.196933384152262,-5.3566810692463
"TraesCS5B03G0947000",-0.835316981843868,5.10039070251298,-1.73241212271764,0.0913714980091715,0.301399179770837,-4.86236456835014
"TraesCS5B03G0157600",-0.0674027016045102,7.24359537934765,-0.229539457117889,0.819689898222547,0.917385496557211,-6.74091840432519
"TraesCS2B03G1388300",0.112786247697772,6.21484378157737,0.27191800741073,0.787168016341587,0.897954626048921,-6.38203518727823
"TraesCS6B03G0403900",-0.151471244688732,7.14818149170794,-0.472654998153499,0.63918301325628,0.830722628497019,-6.59572075144767
"TraesCS2B03G1473200",0.0717428780841179,8.57485299165111,0.364412109406197,0.717585441511919,0.864696071931421,-7.12887087751086
"TraesCS2B03G1269500",0.340903137612487,8.94136257817841,1.65074752745044,0.107093909991295,0.332509317311682,-5.94098501958151
"TraesCS6B03G1224500",0.127973293358241,6.35734609238109,0.302054643116211,0.764269750285701,0.886767724848867,-6.38256594736633
"TraesCS3B03G0041000",0.240268192284168,8.5361593890806,1.1930419913767,0.24030389823753,0.502538042824402,-6.46813303611295
"TraesCS3B03G1193600",-0.0843862702233285,4.25397844495746,-0.125160512565263,0.90106120929565,0.95557089575089,-5.96708874903415
"TraesCS6B03G1143900",0.0193674570672992,5.41635890533059,0.0363778740183119,0.971172909287264,0.991781352985667,-6.24829534411522
"TraesCS1B03G0948300",1.04265468782522,4.63766433659423,1.55959722789186,0.127207410639425,0.357466785928753,-4.88878595362058
"TraesCS7B03G1186000",0.0288899875790326,11.4207752419852,0.354979864168193,0.724582011680405,0.86834707316877,-7.97812096608525
"TraesCS1B03G1197900",-0.598373243282886,4.21374133621319,-0.887369042985665,0.380503895051871,0.646772625143357,-5.61929732254854
"TraesCS4B03G0038400",0.0536062281666049,8.71885493076985,0.295724530973795,0.769062479952056,0.890493397839223,-7.18518906186522
"TraesCS3B03G0971600",0.454667164757273,6.35300271631402,1.0990270693606,0.278722150743108,0.557444301486217,-5.84793995749658
"TraesCS6B03G0505800",-0.103531730716021,6.52616344746207,-0.278402578498456,0.7822239707127,0.897954626048921,-6.55541964571058
"TraesCS1B03G0947900",0.0945341048967535,8.94596798139689,0.55601969438254,0.581481100672807,0.796691187754558,-7.14098021111241
