"gene","sample","pval","adjpval","MAF","delta","rref","ralt"
"TraesPARA_EIv1.0_1752930","CSxP1",0.407997,0.76584730209716,0.579767101968884,0.106041637323682,127,118
"TraesPARA_EIv1.0_1752940","CSxP1",0.774513,0.998160117925387,0.583333333333333,-0.48542681892627,5,7
"TraesPARA_EIv1.0_1753360","CSxP1",0.202908,0.52943264501845,0.6,-0.584962498316664,20,30
"TraesPARA_EIv1.0_1755100","CSxP1",0.342974,0.70118918134715,0.7,1.22239239385654,7,3
"TraesPARA_EIv1.0_1755150","CSxP1",0.056475,0.227670880843786,0.592478488096939,-0.538419914249169,84,122
"TraesPARA_EIv1.0_1755160","CSxP1",0.5485,0.881376900680272,0.580803636559547,0.09310940409092,32,30
"TraesPARA_EIv1.0_1755200","CSxP1",0.934257,1,0.549389289483719,0.289506615737717,22,18
"TraesPARA_EIv1.0_1755240","CSxP1",0.881806,1,0.569333188092153,0.400537928184752,33,25
"TraesPARA_EIv1.0_1755410","CSxP1",0.000873,0.00717788720930233,0.599974482934825,-0.580915667256608,119,178
"TraesPARA_EIv1.0_1755850","CSxP1",0.016187,0.087842115886416,0.691027573488008,-1.15200308903682,18,40
"TraesPARA_EIv1.0_1755910","CSxP1",0.001251,0.00971972070098576,0.705192240789302,1.23878685626158,59,25
"TraesPARA_EIv1.0_1756050","CSxP1",0.467015,0.819013656994048,0.560717533455699,0.352301743598345,120,94
"TraesPARA_EIv1.0_1756060","CSxP1",0.025109,0.123425558026407,0.670831514190165,0.263034405299462,54,45
"TraesPARA_EIv1.0_1756090","CSxP1",0.358741,0.720507819574468,0.631578947368421,-0.777607570076082,7,12
"TraesPARA_EIv1.0_1756260","CSxP1",0.351568,0.710877131255362,0.617064014986872,0.688055990645098,29,18
"TraesPARA_EIv1.0_1756490","CSxP1",0.012188,0.069918598540146,0.636103148106138,0.512951255320743,127,89
"TraesPARA_EIv1.0_1756510","CSxP1",0.389196,0.746066212794795,0.619471522852344,-0.137503523094165,20,22
"TraesPARA_EIv1.0_1756520","CSxP1",0.006398,0.0405378655913978,0.916666666666667,3.45943148748321,11,1
"TraesPARA_EIv1.0_1756600","CSxP1",1,1,0.545454545454545,-0.26303440102481,5,6
"TraesPARA_EIv1.0_1756700","CSxP1",0.009455,0.0567540789473684,0.818181818181818,2.16992497338991,18,4
"TraesPARA_EIv1.0_1756710","CSxP1",0,0,0.684469703733327,1.09575898205281,218,102
"TraesPARA_EIv1.0_1756780","CSxP1",0.004048,0.0276628986486487,0.780943790724655,-1.8073549091764,8,28
"TraesPARA_EIv1.0_1756790","CSxP1",0.267025,0.611866683802134,0.692307692307692,-1.16992498140488,4,9
"TraesPARA_EIv1.0_1757300","CSxP1",0.007252,0.0452593927625772,0.588338918834208,-0.1282257101226,312,341
"TraesPARA_EIv1.0_1681980","CSxP1",0.480959,0.829694431425091,0.611111111111111,-0.652076689085173,7,11
"TraesPARA_EIv1.0_1757520","CSxP1",0.445453,0.801679349198269,0.582035606706208,-0.236067357749602,45,53
"TraesPARA_EIv1.0_1757540","CSxP1",0.003288,0.0230192554455446,0.630115225322548,-0.763932640647404,53,90
"TraesPARA_EIv1.0_1757700","CSxP1",0.233188,0.565750322016461,0.6,0.584962498049499,27,18
"TraesPARA_EIv1.0_1758030","CSxP1",0.66715,0.953280793333333,0.551113829396772,0.296493047380989,253,206
"TraesPARA_EIv1.0_1758050","CSxP1",0.741333,0.993648557230597,0.541632000484494,0.24100809883121,39,33
"TraesPARA_EIv1.0_1759010","CSxP1",0.004727,0.0315029377945335,0.68384831838579,-0.347923302483492,33,42
"TraesPARA_EIv1.0_1759110","CSxP1",0.00734,0.0456474406332454,0.719393986691312,1.15200308903682,40,18
"TraesPARA_EIv1.0_1759130","CSxP1",0.753794,0.993648557230597,0.6,-0.584962488698698,4,6
"TraesPARA_EIv1.0_1759360","CSxP1",0.14822,0.432726515276631,0.617881907907909,0.506185386718315,98,69
"TraesPARA_EIv1.0_1760020","CSxP1",0.688191,0.966318274614472,0.545779340806084,-0.26710406972956,59,71
"TraesPARA_EIv1.0_1760110","CSxP1",0.180681,0.490628014976959,0.581537404811837,-0.474680445180929,77,107
"TraesPARA_EIv1.0_1761060","CSxP1",0.678452,0.958680446375075,0.565217391304348,-0.378511619924434,10,13
"TraesPARA_EIv1.0_1682730","CSxP1",0.546964,0.881376900680272,0.599390059779695,-0.485426825521447,25,35
"TraesPARA_EIv1.0_1682750","CSxP1",1,1,0.538461538461539,-0.22239241790146,6,7
"TraesPARA_EIv1.0_1682850","CSxP1",0.082146,0.295299626842908,0.604992381895958,0.615336148698854,72,47
"TraesPARA_EIv1.0_1682860","CSxP1",0.959902,1,0.526321280813742,-0.0911478878661773,46,49
"TraesPARA_EIv1.0_1682870","CSxP1",0.082485,0.296367599085366,0.583333333333334,0.485426826345844,70,50
"TraesPARA_EIv1.0_1682910","CSxP1",0.221071,0.555308362699822,0.548371159425459,-0.0310268955983813,138,141
"TraesPARA_EIv1.0_1683030","CSxP1",1,1,0.545454545454545,-0.26303440102481,5,6
"TraesPARA_EIv1.0_1683050","CSxP1",0.998647,1,0.500799885011989,0.00153887485602549,938,937
"TraesPARA_EIv1.0_1683130","CSxP1",0.889875,1,0.530577915078865,0.117836490053108,51,47
"TraesPARA_EIv1.0_1683180","CSxP1",0.078567,0.287003708677686,0.714285714285714,1.32192808046041,15,6
"TraesPARA_EIv1.0_1683290","CSxP1",0.753287,0.993648557230597,0.6,-0.584962488698698,4,6
"TraesPARA_EIv1.0_1683370","CSxP1",0.878289,1,0.523809523809523,0.137503523094164,22,20
"TraesPARA_EIv1.0_1683410","CSxP1",0.481085,0.829694431425091,0.611111111111111,0.652076689085173,11,7
"TraesPARA_EIv1.0_1685210","CSxP1",0.849008,1,0.528560190752444,-0.165059245797869,33,37
"TraesPARA_EIv1.0_1685450","CSxP1",0.321258,0.681757298319328,0.569736627530062,0.217591434602912,50,43
"TraesPARA_EIv1.0_1685700","CSxP1",0.494172,0.843013320144753,0.532846715328467,0.189824558602101,73,64
"TraesPARA_EIv1.0_1685710","CSxP1",0.100775,0.339000963368221,0.693732448992434,1.1844245637928,25,11
"TraesPARA_EIv1.0_1685720","CSxP1",0.149888,0.436335137093454,0.645037442396853,0.857980991085538,29,16
"TraesPARA_EIv1.0_1685820","CSxP1",0.759494,0.996730154788419,0.514619883040936,0.084392187191612,88,83
"TraesPARA_EIv1.0_1685870","CSxP1",1.7e-05,0.00018960094637224,0.599139272304659,0.499062427193575,489,346
"TraesPARA_EIv1.0_1686170","CSxP1",0.548595,0.881376900680272,0.636363636363636,-0.807354906600157,4,7
"TraesPARA_EIv1.0_1686250","CSxP1",0.751979,0.993648557230597,0.542065656919545,-0.0489096003980329,58,60
"TraesPARA_EIv1.0_1686290","CSxP1",0.942095,1,0.534810322329448,-0.201633860228762,20,23
"TraesPARA_EIv1.0_1686880","CSxP1",0.286874,0.63529159223301,0.636363636363636,-0.807354914328881,8,14
"TraesPARA_EIv1.0_1686890","CSxP1",0.121069,0.379745624833703,0.514837325706113,0.0856480909046927,1440,1357
"TraesPARA_EIv1.0_1686960","CSxP1",0.030256,0.143295496316142,0.623826109206538,-0.729352408549757,38,63
"TraesPARA_EIv1.0_1686980","CSxP1",0.352927,0.713013376285714,0.619833193279615,0.700439714673075,26,16
"TraesPARA_EIv1.0_1687030","CSxP1",0.035248,0.161633338521401,0.529094516721205,-0.168067055201312,777,873
"TraesPARA_EIv1.0_1687580","CSxP1",0.636096,0.930650696461825,0.560440137782139,0.270089162643292,41,34
"TraesPARA_EIv1.0_1687680","CSxP1",0.234154,0.567604708261913,0.577470313223111,-0.148863385607003,46,51
"TraesPARA_EIv1.0_1687710","CSxP1",0.00147,0.0112493181818182,0.833333333333333,-2.32192806603346,4,20
"TraesPARA_EIv1.0_1687890","CSxP1",0.753839,0.993648557230597,0.6,0.584962488698698,6,4
"TraesPARA_EIv1.0_1687920","CSxP1",0.14582,0.42939534674409,0.75,-1.58496246866127,3,9
"TraesPARA_EIv1.0_1687970","CSxP1",1,1,0.5,0,22,22
"TraesPARA_EIv1.0_1688090","CSxP1",0.677422,0.958680446375075,0.565217391304348,-0.378511619924434,10,13
"TraesPARA_EIv1.0_1688100","CSxP1",1,1,0.517264255679068,-0.0995356728639169,14,15
"TraesPARA_EIv1.0_1688270","CSxP1",0.628455,0.924727871416701,0.588235294117647,0.51457316664678,10,7
"TraesPARA_EIv1.0_1688410","CSxP1",0.510229,0.856483896273439,0.590315267107002,-0.332575337986777,27,34
"TraesPARA_EIv1.0_1688720","CSxP1",0.178887,0.488460753181643,0.714285714285714,-1.32192807324694,4,10
"TraesPARA_EIv1.0_1688730","CSxP1",0.378141,0.740655927740864,0.652318856872691,-0.906890587192798,8,15
"TraesPARA_EIv1.0_1689320","CSxP1",0.541664,0.881376900680272,0.583333333333333,-0.485426823048256,10,14
"TraesPARA_EIv1.0_1689510","CSxP1",0.075147,0.280107768581972,0.578571428571429,0.457206952858643,81,59
"TraesPARA_EIv1.0_1689530","CSxP1",0.627149,0.924727871416701,0.552631578947368,-0.304854579911956,17,21
"TraesPARA_EIv1.0_1689870","CSxP1",0.687725,0.966318274614472,0.54076590143368,-0.16349873217983,150,168
"TraesPARA_EIv1.0_1689990","CSxP1",0.335598,0.696715636523782,0.53993453854567,-0.230707689425211,173,203
"TraesPARA_EIv1.0_1690100","CSxP1",0.308205,0.661055929936306,0.625,-0.736965587754228,9,15
"TraesPARA_EIv1.0_1690670","CSxP1",0,0,0.726701954889392,1.33618207794967,356,141
"TraesPARA_EIv1.0_1690770","CSxP1",0.403119,0.76174624505612,0.573807718278161,0.427421222459084,39,29
"TraesPARA_EIv1.0_1690800","CSxP1",0.000556,0.00476245102781137,0.710684112880741,1.29545587964012,54,22
"TraesPARA_EIv1.0_1691300","CSxP1",0.581284,0.899326387188456,0.615384615384615,-0.678071894292425,5,8
"TraesPARA_EIv1.0_1691370","CSxP1",1,1,0.538461538461539,-0.22239241790146,6,7
"TraesPARA_EIv1.0_1691460","CSxP1",0.663141,0.951085992714025,0.571428571428572,0.415037495271358,12,9
"TraesPARA_EIv1.0_1691660","CSxP1",0.803262,1,0.5625,0.362570074804724,9,7
"TraesPARA_EIv1.0_1692010","CSxP1",0.4114,0.769594474213171,0.59544736447283,0.552541019968517,22,15
"TraesPARA_EIv1.0_1692040","CSxP1",0.941512,1,0.526880696539345,0.156119201494514,39,35
"TraesPARA_EIv1.0_1692560","CSxP1",0.226617,0.561053235335196,0.727272727272727,-1.4150374692227,3,8
"TraesPARA_EIv1.0_1692690","CSxP1",0.297908,0.650960280593325,0.576271186440678,0.443606649948055,34,25
"TraesPARA_EIv1.0_1692790","CSxP1",0,0,0.656861313224613,0.936688144978986,3143,1642
"TraesPARA_EIv1.0_1693100","CSxP1",0.669939,0.956225003835285,0.573737041765006,-0.0324214776195141,44,45
"TraesPARA_EIv1.0_1693110","CSxP1",0.676655,0.958680446375075,0.531478637507945,-0.181838322900815,201,228
"TraesPARA_EIv1.0_1693220","CSxP1",0.423967,0.779227133264195,0.6,0.584962495912173,15,10
"TraesPARA_EIv1.0_1784940","CSxP1",0.92145,1,0.509803921568626,-0.0565835282553909,50,52
"TraesPARA_EIv1.0_1785300","CSxP1",0.210314,0.538425160753077,0.6875,-1.13750350801144,5,11
"TraesPARA_EIv1.0_1765120","CSxP1",0.832104,1,0.545454545454545,-0.263034403429302,10,12
"TraesPARA_EIv1.0_1765160","CSxP1",1,1,0.523809523809524,0.137503522438394,11,10
"TraesPARA_EIv1.0_1765740","CSxP1",0.677221,0.958680446375075,0.565217391304348,-0.378511619924434,10,13
"TraesPARA_EIv1.0_1790240","CSxP1",1,1,0.505751166528699,-0.0331668638589469,43,44
"TraesPARA_EIv1.0_1790570","CSxP1",0.873551,1,0.503036437246967,-0.0175228272440458,491,497
"TraesPARA_EIv1.0_1790620","CSxP1",1,1,0.5,0,8,8
"TraesPARA_EIv1.0_1794220","CSxP1",0.43406,0.789616223308464,0.55,0.289506616466351,44,36
"TraesPARA_EIv1.0_1796270","CSxP1",1,1,0.510204081632652,0.0588936888131194,25,24
"TraesPARA_EIv1.0_1797390","CSxP1",0.142783,0.426719608199493,0.705882352941176,1.26303438900235,12,5
"TraesPARA_EIv1.0_1766970","CSxP1",0.002222,0.0162311590909091,0.569425501728991,0.0643209809477355,344,329
"TraesPARA_EIv1.0_1801100","CSxP1",0.748974,0.993648557230597,0.538461538461539,0.222392420191452,21,18
"TraesPARA_EIv1.0_1802070","CSxP1",0.62044,0.922053644388399,0.529411764705882,0.169925001108355,54,48
"TraesPARA_EIv1.0_1804350","CSxP1",0.850443,1,0.535714285714286,0.206450875987739,15,13
"TraesPARA_EIv1.0_1805160","CSxP1",1,1,0.529411764705882,-0.169924999438569,8,9
"TraesPARA_EIv1.0_1805180","CSxP1",1,1,0.505882352941172,-0.0339473318434543,42,43
"TraesPARA_EIv1.0_1806950","CSxP1",0.871751,1,0.526315789473685,-0.152003092643553,18,20
"TraesPARA_EIv1.0_1768040","CSxP1",0.541553,0.881376900680272,0.583333333333333,0.485426823048256,14,10
"TraesPARA_EIv1.0_1769080","CSxP1",0.309774,0.663761198181818,0.556701030927835,0.328622746777923,54,43
"TraesPARA_EIv1.0_1770680","CSxP1",0.743162,0.993648557230597,0.540540540540541,-0.234465252364057,17,20
"TraesPARA_EIv1.0_1772700","CSxP1",0.578376,0.899326387188456,0.52991452991453,-0.172836596566061,55,62
"TraesPARA_EIv1.0_1778430","CSxP1",0.672766,0.957395761617381,0.528089887640449,0.162271428533453,47,42
"TraesPARA_EIv1.0_1763690","CSxP1",0.062824,0.246656581898945,0.631578947368421,-0.777607575801062,21,36
"TraesPARA_EIv1.0_1779930","CSxP1",1,1,0.545454545454545,-0.26303440102481,5,6
"TraesPARA_EIv1.0_1828540","CSxP1",0.671791,0.957395761617381,0.540000000000001,0.231325545177183,27,23
"TraesPARA_EIv1.0_1830470","CSxP1",0.803705,1,0.5625,-0.362570074804724,7,9
"TraesPARA_EIv1.0_1831130","CSxP1",1,1,0.505494505494505,-0.0317088596576427,45,46
"TraesPARA_EIv1.0_1831980","CSxP1",0.623325,0.924727871416701,0.528846153846154,-0.166649869088258,49,55
"TraesPARA_EIv1.0_1809180","CSxP1",0.343335,0.70118918134715,0.643050571619679,0.847996900142972,18,10
"TraesPARA_EIv1.0_1835160","CSxP1",1,1,0.545454545454545,-0.26303440102481,5,6
"TraesPARA_EIv1.0_1836120","CSxP1",0.618076,0.919936653692405,0.555555555555555,-0.321928093083994,16,20
"TraesPARA_EIv1.0_1836260","CSxP1",0.547931,0.881376900680272,0.636363636363636,-0.807354906600157,4,7
"TraesPARA_EIv1.0_1838150","CSxP1",0.067788,0.25853772815534,0.545034642032333,0.260591229784444,236,197
"TraesPARA_EIv1.0_1839390","CSxP1",1,1,0.533333333333333,0.192645075366155,8,7
"TraesPARA_EIv1.0_1841350","CSxP1",0.850539,1,0.513274336283185,-0.0766212814672358,55,58
"TraesPARA_EIv1.0_1842990","CSxP1",0.45501,0.808061026864173,0.625,-0.736965584548239,6,10
"TraesPARA_EIv1.0_1847350","CSxP1",0.11034,0.358719144827586,0.597402597402597,0.569365644152576,46,31
"TraesPARA_EIv1.0_1850570","CSxP1",1,1,0.545454545454545,-0.26303440102481,5,6
"TraesPARA_EIv1.0_1852410","CSxP1",0.038523,0.172000183763373,0.833333333333333,2.32192803717956,10,2
"TraesPARA_EIv1.0_1853260","CSxP1",0.801459,1,0.523809523809523,-0.137503523312755,30,33
"TraesPARA_EIv1.0_1853790","CSxP1",1,1,0.538461538461539,-0.22239241790146,6,7
"TraesPARA_EIv1.0_1856870","CSxP1",0.331707,0.692153153823529,0.576923076923077,-0.4474589752225,22,30
"TraesPARA_EIv1.0_1857470","CSxP1",0.119069,0.375800164065983,0.563299838698063,-0.367371065324203,100,129
"TraesPARA_EIv1.0_1858290","CSxP1",0.932768,1,0.507142857142859,0.0412226626676154,71,69
"TraesPARA_EIv1.0_1861350","CSxP1",0.065998,0.253075844902386,0.651162790697674,-0.900464321983601,15,28
"TraesPARA_EIv1.0_1862700","CSxP1",0.771407,0.998160117925387,0.513227513227514,-0.0763508860492826,92,97
"TraesPARA_EIv1.0_1865190","CSxP1",0.211988,0.54055793292463,0.645803519681952,0.415037496273229,16,12
"TraesPARA_EIv1.0_1865400","CSxP1",0.006913,0.0434119209591474,0.649748173423899,0.893084794181033,65,35
"TraesPARA_EIv1.0_1865640","CSxP1",0.344371,0.70118918134715,0.7,-1.22239239385654,3,7
"TraesPARA_EIv1.0_1865700","CSxP1",0.208109,0.537843106359649,0.598362478301355,0.166009951056454,46,41
"TraesPARA_EIv1.0_1866020","CSxP1",0.439991,0.795935203376823,0.581449983837609,-0.0671141957024012,42,44
"TraesPARA_EIv1.0_1866030","CSxP1",0.816083,1,0.546339281022596,0.258402957011154,311,260
"TraesPARA_EIv1.0_1866200","CSxP1",0.021479,0.110594539130435,0.9,3.16992487320276,9,1
"TraesPARA_EIv1.0_1866210","CSxP1",0.053891,0.219127809660725,0.582976373811829,0.483679164535712,165,118
"TraesPARA_EIv1.0_1867030","CSxP1",0.084662,0.302345960606061,0.645804480472854,-0.10496955941052,53,57
"TraesPARA_EIv1.0_1867360","CSxP1",0.338677,0.700844327480246,0.608695652173913,-0.637429917752802,18,28
"TraesPARA_EIv1.0_1867390","CSxP1",0.263351,0.611248666666667,0.65,0.893084786571213,13,7
"TraesPARA_EIv1.0_1867500","CSxP1",0.436771,0.792509043110085,0.531836465891675,-0.106915203884804,325,350
"TraesPARA_EIv1.0_1867800","CSxP1",0.216117,0.54596759807074,0.534682080924856,-0.200464582285447,161,185
"TraesPARA_EIv1.0_1867930","CSxP1",0.165381,0.46515873150358,0.579545454545455,0.462971975272184,51,37
"TraesPARA_EIv1.0_1870550","CSxP1",1,1,0.52,0.115477216495132,13,12
"TraesPARA_EIv1.0_1870890","CSxP1",0.043124,0.186501409174312,0.72,-1.36257006678975,7,18
"TraesPARA_EIv1.0_1874200","CSxP1",0.211794,0.540258071428571,0.596153846153846,-0.561878885391994,21,31
"TraesPARA_EIv1.0_1874210","CSxP1",0.291604,0.642947266604303,0.590909090909091,-0.530514714232634,18,26
"TraesPARA_EIv1.0_1874960","CSxP1",0.629299,0.924727871416701,0.588235294117647,-0.514573166646779,7,10
"TraesPARA_EIv1.0_1875690","CSxP1",0.634399,0.92951415851637,0.535211267605634,-0.203533393509895,33,38
"TraesPARA_EIv1.0_1877430","CSxP1",0.518146,0.865510412264151,0.55,-0.289506616223473,27,33
"TraesPARA_EIv1.0_1877840","CSxP1",0.077828,0.285436612033195,0.581395348837209,-0.473931187584348,54,75
"TraesPARA_EIv1.0_1878330","CSxP1",0.672867,0.957395761617381,0.561392588460103,0.356143808962917,32,25
"TraesPARA_EIv1.0_1878460","CSxP1",0.731287,0.993645345311299,0.523981185553054,-0.0230836130945736,124,126
"TraesPARA_EIv1.0_1878490","CSxP1",0.423664,0.779227133264195,0.642857142857143,-0.847996893730994,5,9
"TraesPARA_EIv1.0_1878500","CSxP1",0.016083,0.0873447718894009,0.733333333333333,1.45943160716131,22,8
"TraesPARA_EIv1.0_1878680","CSxP1",1e-06,1.32415730337079e-05,0.709636788679541,1.27301849323181,174,72
"TraesPARA_EIv1.0_1879080","CSxP1",0.404582,0.762172139169771,0.608695652173913,-0.637429914890312,9,14
"TraesPARA_EIv1.0_1879530","CSxP1",0,0,0.837538144967087,-2.30823151920051,127,629
"TraesPARA_EIv1.0_1880370","CSxP1",0.056332,0.227458571917808,0.562753036437247,0.36405357026212,139,108
"TraesPARA_EIv1.0_1881660","CSxP1",0.609631,0.914378529162248,0.537879394981953,-0.163498732128305,100,112
"TraesPARA_EIv1.0_1881680","CSxP1",0.23095,0.563702951328961,0.641192365923339,-0.73696559296396,48,80
"TraesPARA_EIv1.0_1882040","CSxP1",0.725202,0.991090711635099,0.576433667858078,-0.146841388079957,56,62
"TraesPARA_EIv1.0_1882070","CSxP1",0.001253,0.00971972070098576,0.724021045680314,1.38466384528992,47,18
"TraesPARA_EIv1.0_1882090","CSxP1",0.117004,0.374356841248304,0.642368604534028,0.8432744944344,61,34
"TraesPARA_EIv1.0_1882110","CSxP1",1,1,0.5,0,6,6
"TraesPARA_EIv1.0_1882170","CSxP1",0.094904,0.325128965116279,0.638935924672303,0.800691189794396,54,31
"TraesPARA_EIv1.0_1882180","CSxP1",0.972462,1,0.547886564681305,0.0395283641324821,74,72
"TraesPARA_EIv1.0_1882240","CSxP1",0.014013,0.0778365459544383,0.684320216196892,-1.10691520094393,26,56
"TraesPARA_EIv1.0_1882440","CSxP1",2.5e-05,0.000270712098009188,0.598222087125495,-0.396558078545102,275,362
"TraesPARA_EIv1.0_1882500","CSxP1",0.298172,0.650988263970361,0.593664920199819,0.443606650711835,68,50
"TraesPARA_EIv1.0_1882530","CSxP1",0,0,0.680057915131144,1.08387255671834,301,142
"TraesPARA_EIv1.0_1882610","CSxP1",0.357199,0.718768961013091,0.546451673935512,-0.268648012153977,171,206
"TraesPARA_EIv1.0_1883060","CSxP1",0.011769,0.0678228190709046,0.8,-1.99999997294947,4,16
"TraesPARA_EIv1.0_1883100","CSxP1",0.045738,0.194592898916968,0.615804830364693,0.678071903566893,56,35
"TraesPARA_EIv1.0_1883290","CSxP1",0.5019,0.851063525179856,0.535056232403131,0.202308175225458,321,279
"TraesPARA_EIv1.0_1883640","CSxP1",0,0,0.725813443934485,0.222392421121761,112,96
"TraesPARA_EIv1.0_1883820","CSxP1",0.896658,1,0.565120853226639,-0.378511619924434,10,13
"TraesPARA_EIv1.0_1883960","CSxP1",0.364262,0.72411173693086,0.609717730750329,-0.392317421705327,32,42
"TraesPARA_EIv1.0_1884010","CSxP1",0.146134,0.42939534674409,0.75,-1.58496246866127,3,9
"TraesPARA_EIv1.0_1884460","CSxP1",0.271072,0.615724417603598,0.668045860246639,0.415037495271358,12,9
"TraesPARA_EIv1.0_1884480","CSxP1",1,1,0.526315789473684,-0.152003091842056,9,10
"TraesPARA_EIv1.0_1885520","CSxP1",1,1,0.533333333333333,-0.192645075366155,7,8
"TraesPARA_EIv1.0_1886550","CSxP1",0.89254,1,0.560798716009213,-0.176156954938467,77,87
"TraesPARA_EIv1.0_1886570","CSxP1",0.005036,0.0331869114631873,0.692970057414658,0.945552213408722,52,27
"TraesPARA_EIv1.0_1886650","CSxP1",0.136359,0.413294342906129,0.649379158676631,-0.45066140771935,30,41
"TraesPARA_EIv1.0_1886670","CSxP1",0,0,0.821409620183993,2.19793937097508,78,17
"TraesPARA_EIv1.0_1886850","CSxP1",0.774136,0.998160117925387,0.584925859131265,0.415037498276972,48,36
"TraesPARA_EIv1.0_1887080","CSxP1",0.905513,1,0.560019968176621,0.347923300609862,14,11
"TraesPARA_EIv1.0_1887130","CSxP1",0.499561,0.848929543619322,0.571428571428572,0.415037496874352,20,15
"TraesPARA_EIv1.0_1887140","CSxP1",1,1,0.541639204784649,0,12,12
"TraesPARA_EIv1.0_1887160","CSxP1",0.596971,0.911899317563189,0.5625,0.362570077094716,18,14
"TraesPARA_EIv1.0_1887880","CSxP1",0.69505,0.970517091232227,0.542194010686811,0.00691941393647207,209,208
"TraesPARA_EIv1.0_1887890","CSxP1",0.008402,0.0509961733905579,0.677932437834267,-0.301655699228063,43,53
"TraesPARA_EIv1.0_1887910","CSxP1",0.423943,0.779227133264195,0.642857142857143,0.847996893730994,9,5
"TraesPARA_EIv1.0_1887920","CSxP1",1,1,0.545454545454545,-0.26303440102481,5,6
"TraesPARA_EIv1.0_1888170","CSxP1",0.527727,0.870841917619603,0.578566724043241,-0.141554144075018,97,107
"TraesPARA_EIv1.0_1888190","CSxP1",0.54956,0.881376900680272,0.636363636363636,0.807354906600158,7,4
"TraesPARA_EIv1.0_1888200","CSxP1",0.008726,0.0527363641025641,0.701089039835786,0.485426826139745,56,40
"TraesPARA_EIv1.0_1888210","CSxP1",0.872731,1,0.540166798206189,-0.206450877282465,104,120
"TraesPARA_EIv1.0_1888350","CSxP1",0.008201,0.049990750862069,0.604929645587302,-0.476066932509535,243,338
"TraesPARA_EIv1.0_1888360","CSxP1",2e-06,2.56195652173913e-05,0.600090454160835,-0.584962500530324,252,378
"TraesPARA_EIv1.0_1888390","CSxP1",0.205088,0.533349484369253,0.631944656697226,-0.782408562511698,25,43
"TraesPARA_EIv1.0_1816980","CSxP1",1,1,0.538461538461539,-0.22239241790146,6,7
"TraesPARA_EIv1.0_1817350","CSxP1",0.83124,1,0.545454545454545,0.263034403429302,12,10
"TraesPARA_EIv1.0_1819540","CSxP1",0.01273,0.0724165969428801,0.679245283018868,1.08246215571302,36,17
"TraesPARA_EIv1.0_1821050","CSxP1",0.092505,0.320052694227006,0.769230769230769,1.73696556050332,10,3
"TraesPARA_EIv1.0_1822270","CSxP1",0.841828,1,0.555555555555555,-0.321928093083994,16,20
"TraesPARA_EIv1.0_1808320","CSxP1",1,1,0.513513513513515,-0.0780025115794324,18,19
"TraesPARA_EIv1.0_1823630","CSxP1",0.771346,0.998160117925387,0.531914893617021,0.184424570350503,25,22
"TraesPARA_EIv1.0_1808450","CSxP1",0.050204,0.208900037037037,0.618421052631579,-0.696607854644819,29,47
"TraesPARA_EIv1.0_1808590","CSxP1",0.766197,0.998160117925387,0.519607843137255,0.113210610225781,53,49
"TraesPARA_EIv1.0_1917160","CSxP1",0.226673,0.561053235335196,0.727272727272727,-1.4150374692227,3,8
"TraesPARA_EIv1.0_1893030","CSxP1",0.607589,0.913562691082803,0.6,0.584962492706184,9,6
"TraesPARA_EIv1.0_1918760","CSxP1",0.354485,0.715139353780314,0.532751091703057,0.189270350995963,122,107
"TraesPARA_EIv1.0_1893160","CSxP1",1,1,0.512203933001359,-0.0703893275478992,20,21
"TraesPARA_EIv1.0_1919320","CSxP1",1,1,0.545454545454545,-0.26303440102481,5,6
"TraesPARA_EIv1.0_1920250","CSxP1",0.790497,1,0.571428571428572,0.415037493267614,8,6
"TraesPARA_EIv1.0_1893270","CSxP1",0,0,0.891735658437249,-2.81816167049769,19,134
"TraesPARA_EIv1.0_1893300","CSxP1",0,0,0.772043890950088,-1.75488749793334,24,81
"TraesPARA_EIv1.0_1893630","CSxP1",2.3e-05,0.000250976851851852,0.59289107060428,-0.541031897729711,389,566
"TraesPARA_EIv1.0_1893680","CSxP1",0.008275,0.050355012908778,0.578047220003686,-0.416714076917888,215,287
"TraesPARA_EIv1.0_1888410","CSxP1",0.9071,1,0.526374306969132,-0.152003092643553,18,20
"TraesPARA_EIv1.0_1893740","CSxP1",0.145404,0.42939534674409,0.628471898865237,-0.177396250717444,107,121
"TraesPARA_EIv1.0_1893970","CSxP1",0,0,0.60567216097921,-0.617725191772026,2975,4565
"TraesPARA_EIv1.0_1894090","CSxP1",0.783192,1,0.593152177917537,0.544320514334567,35,24
"TraesPARA_EIv1.0_1894130","CSxP1",0,0,0.791907514450867,-1.92810707856379,36,137
"TraesPARA_EIv1.0_1894210","CSxP1",0.930712,1,0.571141870783798,0.135655099266388,156,142
"TraesPARA_EIv1.0_1894770","CSxP1",0.002463,0.0177531834862385,0.641390424030834,0.40846484470857,73,55
"TraesPARA_EIv1.0_1895010","CSxP1",0.001049,0.00829558659217877,0.670442238190007,0.121990524263929,111,102
"TraesPARA_EIv1.0_1895240","CSxP1",0.021584,0.110594539130435,0.9,3.16992487320276,9,1
"TraesPARA_EIv1.0_1926390","CSxP1",0.661424,0.951085992714025,0.530120481927712,0.174029399354683,44,39
"TraesPARA_EIv1.0_1896360","CSxP1",0.141707,0.425121,0.628814051292921,0.682809822687809,61,38
"TraesPARA_EIv1.0_1928200","CSxP1",1,1,0.5,0,5,5
