gene_id	meth_CS	cov_CS	meth_CSxP	cov_CSxP	meth_P	cov_P	pct_CS	pct_CSxP	pct_P	subgenome	category.x	category.y
TraesCS1B03G0659600	57	3277	70	3171	75	3877	1.73939578883125	2.2075055187638	1.93448542687645	B	conserved_mC	Trans only
TraesCS1B03G0659900	283	1332	332	1282	364	1276	21.2462462462462	25.8970358814353	28.5266457680251	B	conserved_mC	Conserved
TraesCS1B03G0661500	536	1078	633	1045	625	1250	49.721706864564	60.5741626794258	50	B	overdominant	Conserved
TraesCS1B03G0662800	66	1288	49	1089	38	1217	5.12422360248447	4.49954086317723	3.12243221035333	B	conserved_mC	Conserved
TraesCS1B03G0664400	1154	1807	983	1744	1030	2326	63.8627559490869	56.3646788990826	44.2820292347378	B	additive	Conserved
TraesCS1B03G0667100	440	1480	420	1648	452	1311	29.7297297297297	25.4854368932039	34.4774980930587	B	conserved_mC	Conserved
TraesCS1B03G0669400	350	880	344	872	423	1014	39.7727272727273	39.4495412844037	41.715976331361	B	conserved_mC	Conserved
TraesCS1B03G0670800	373	505	341	406	571	607	73.8613861386139	83.9901477832512	94.0691927512356	B	additive	Conserved
TraesCS1B03G0671400	1877	2287	1876	2343	2366	2867	82.0725841714036	80.0682885189928	82.5252877572375	B	conserved_mC	Conserved
TraesCS1B03G0693000	318	330	372	398	334	360	96.3636363636364	93.4673366834171	92.7777777777778	B	conserved_mC	Conserved
TraesCS1B03G0693300	178	816	138	447	165	320	21.8137254901961	30.8724832214765	51.5625	B	additive	Conserved
TraesCS1B03G0698000	964	1208	973	1237	986	1388	79.8013245033113	78.6580436540016	71.0374639769453	B	conserved_mC	Conserved
TraesCS1B03G0710600	877	2560	1006	3066	1068	3336	34.2578125	32.8114807566862	32.0143884892086	B	conserved_mC	Conserved
TraesCS1B03G0714000	297	657	361	710	359	848	45.2054794520548	50.8450704225352	42.3349056603774	B	overdominant	Conserved
TraesCS1B03G0716000	628	817	624	919	669	845	76.8665850673195	67.8998911860718	79.1715976331361	B	underdominant	Conserved
TraesCS1B03G0717300	309	758	463	953	482	1103	40.7651715039578	48.5834207764953	43.6990027198549	B	conserved_mC	Conserved
TraesCS1B03G0718300	113	313	73	253	68	428	36.1022364217252	28.8537549407115	15.8878504672897	B	additive	Conserved
TraesCS1B03G0719800	494	1132	481	1239	508	1225	43.6395759717315	38.8216303470541	41.469387755102	B	conserved_mC	Conserved
TraesCS1B03G0723100	1133	2151	1114	1800	1439	2456	52.6731752673175	61.8888888888889	58.5912052117264	B	conserved_mC	Conserved
TraesCS1B03G0724900	332	1404	391	1443	486	1714	23.6467236467237	27.0963270963271	28.3547257876313	B	conserved_mC	Conserved
TraesCS1B03G0728600	457	1334	454	1085	529	1216	34.2578710644678	41.8433179723502	43.5032894736842	B	conserved_mC	Conserved
