"gene","category"
"TraesPARA_EIv1.0_1293990","Cis only"
"TraesPARA_EIv1.0_1294100","Conserved"
"TraesPARA_EIv1.0_1294130","Ambiguous"
"TraesPARA_EIv1.0_1294240","Conserved"
"TraesPARA_EIv1.0_1294250","Conserved"
"TraesPARA_EIv1.0_1294360","Conserved"
"TraesPARA_EIv1.0_1294380","Conserved"
"TraesPARA_EIv1.0_1294420","Trans only"
"TraesPARA_EIv1.0_1294430","Conserved"
"TraesPARA_EIv1.0_1294500","Ambiguous"
"TraesPARA_EIv1.0_1294520","Ambiguous"
"TraesPARA_EIv1.0_1294560","Conserved"
"TraesPARA_EIv1.0_1294600","Conserved"
"TraesPARA_EIv1.0_1294770","Conserved"
"TraesPARA_EIv1.0_1295190","Conserved"
"TraesPARA_EIv1.0_1295220","Conserved"
"TraesPARA_EIv1.0_1295270","Conserved"
"TraesPARA_EIv1.0_1295490","Conserved"
"TraesPARA_EIv1.0_1295710","Ambiguous"
"TraesPARA_EIv1.0_1295750","Ambiguous"
"TraesPARA_EIv1.0_1295920","Ambiguous"
"TraesPARA_EIv1.0_1295960","Conserved"
"TraesPARA_EIv1.0_1296010","Ambiguous"
"TraesPARA_EIv1.0_1296160","Conserved"
"TraesPARA_EIv1.0_1296170","Conserved"
"TraesPARA_EIv1.0_1296230","Trans only"
"TraesPARA_EIv1.0_1296350","Conserved"
"TraesPARA_EIv1.0_1296380","Conserved"
"TraesPARA_EIv1.0_1296410","Conserved"
"TraesPARA_EIv1.0_1296450","Trans only"
"TraesPARA_EIv1.0_1296460","Conserved"
"TraesPARA_EIv1.0_1296560","Conserved"
"TraesPARA_EIv1.0_1296680","Ambiguous"
"TraesPARA_EIv1.0_1296700","Ambiguous"
"TraesPARA_EIv1.0_1296760","Trans only"
"TraesPARA_EIv1.0_1296770","Ambiguous"
"TraesPARA_EIv1.0_1297360","Ambiguous"
"TraesPARA_EIv1.0_1298370","Ambiguous"
"TraesPARA_EIv1.0_1298900","Ambiguous"
"TraesPARA_EIv1.0_1298920","Ambiguous"
"TraesPARA_EIv1.0_1299230","Ambiguous"
"TraesPARA_EIv1.0_1299240","Conserved"
"TraesPARA_EIv1.0_1299480","Ambiguous"
"TraesPARA_EIv1.0_1299940","Ambiguous"
"TraesPARA_EIv1.0_1300310","Conserved"
"TraesPARA_EIv1.0_1300330","Conserved"
"TraesPARA_EIv1.0_1300340","Ambiguous"
"TraesPARA_EIv1.0_1300350","Ambiguous"
"TraesPARA_EIv1.0_1300360","Conserved"
"TraesPARA_EIv1.0_1300440","Conserved"
"TraesPARA_EIv1.0_1300680","Ambiguous"
"TraesPARA_EIv1.0_1301530","Cis + trans"
"TraesPARA_EIv1.0_1301920","Conserved"
"TraesPARA_EIv1.0_1302090","Conserved"
"TraesPARA_EIv1.0_1302500","Conserved"
"TraesPARA_EIv1.0_1302550","Conserved"
"TraesPARA_EIv1.0_1302840","Conserved"
"TraesPARA_EIv1.0_1303120","Ambiguous"
"TraesPARA_EIv1.0_1303130","Ambiguous"
"TraesPARA_EIv1.0_1303170","Conserved"
"TraesPARA_EIv1.0_1303190","Conserved"
"TraesPARA_EIv1.0_1303210","Ambiguous"
"TraesPARA_EIv1.0_1303270","Conserved"
"TraesPARA_EIv1.0_1304280","Conserved"
"TraesPARA_EIv1.0_1304430","Ambiguous"
"TraesPARA_EIv1.0_1304800","Ambiguous"
"TraesPARA_EIv1.0_1304940","Conserved"
"TraesPARA_EIv1.0_1305270","Conserved"
"TraesPARA_EIv1.0_1305510","Conserved"
"TraesPARA_EIv1.0_1306000","Conserved"
"TraesPARA_EIv1.0_1306310","Conserved"
"TraesPARA_EIv1.0_1306730","Ambiguous"
"TraesPARA_EIv1.0_1306790","Trans only"
"TraesPARA_EIv1.0_1306840","Cis + trans"
"TraesPARA_EIv1.0_1307670","Ambiguous"
"TraesPARA_EIv1.0_1307820","Trans only"
"TraesPARA_EIv1.0_1307970","Ambiguous"
"TraesPARA_EIv1.0_1308450","Trans only"
"TraesPARA_EIv1.0_1308750","Conserved"
"TraesPARA_EIv1.0_1309730","Conserved"
"TraesPARA_EIv1.0_1309810","Conserved"
"TraesPARA_EIv1.0_1309820","Conserved"
"TraesPARA_EIv1.0_1309830","Ambiguous"
"TraesPARA_EIv1.0_1310260","Ambiguous"
"TraesPARA_EIv1.0_1310540","Conserved"
"TraesPARA_EIv1.0_1310670","Conserved"
"TraesPARA_EIv1.0_1310680","Conserved"
"TraesPARA_EIv1.0_1310690","Conserved"
"TraesPARA_EIv1.0_1310700","Conserved"
"TraesPARA_EIv1.0_1310710","Conserved"
"TraesPARA_EIv1.0_1310720","Ambiguous"
"TraesPARA_EIv1.0_1310820","Conserved"
"TraesPARA_EIv1.0_1311040","Conserved"
"TraesPARA_EIv1.0_1311840","Conserved"
"TraesPARA_EIv1.0_1312230","Conserved"
"TraesPARA_EIv1.0_1313330","Conserved"
"TraesPARA_EIv1.0_1313340","Conserved"
"TraesPARA_EIv1.0_1313360","Ambiguous"
"TraesPARA_EIv1.0_1313380","Conserved"
"TraesPARA_EIv1.0_1313680","Ambiguous"
"TraesPARA_EIv1.0_1313910","Trans only"
"TraesPARA_EIv1.0_1313970","Ambiguous"
"TraesPARA_EIv1.0_1315920","Conserved"
"TraesPARA_EIv1.0_1316410","Conserved"
"TraesPARA_EIv1.0_1316630","Ambiguous"
"TraesPARA_EIv1.0_1317300","Conserved"
"TraesPARA_EIv1.0_1317360","Conserved"
"TraesPARA_EIv1.0_1317390","Ambiguous"
"TraesPARA_EIv1.0_1319050","Conserved"
"TraesPARA_EIv1.0_1319060","Trans only"
"TraesPARA_EIv1.0_1319570","Conserved"
"TraesPARA_EIv1.0_1325730","Conserved"
"TraesPARA_EIv1.0_1332520","Conserved"
"TraesPARA_EIv1.0_1333440","Ambiguous"
"TraesPARA_EIv1.0_1335080","Conserved"
"TraesPARA_EIv1.0_1337260","Ambiguous"
"TraesPARA_EIv1.0_1337350","Conserved"
"TraesPARA_EIv1.0_1338010","Conserved"
"TraesPARA_EIv1.0_1338930","Ambiguous"
"TraesPARA_EIv1.0_1339720","Ambiguous"
"TraesPARA_EIv1.0_1340360","Ambiguous"
"TraesPARA_EIv1.0_1347820","Conserved"
"TraesPARA_EIv1.0_1348290","Conserved"
"TraesPARA_EIv1.0_1348940","Ambiguous"
"TraesPARA_EIv1.0_1349610","Conserved"
"TraesPARA_EIv1.0_1353130","Conserved"
"TraesPARA_EIv1.0_1354480","Ambiguous"
"TraesPARA_EIv1.0_1357510","Ambiguous"
"TraesPARA_EIv1.0_1357800","Conserved"
"TraesPARA_EIv1.0_1362270","Conserved"
"TraesPARA_EIv1.0_1362320","Ambiguous"
"TraesPARA_EIv1.0_1363370","Conserved"
"TraesPARA_EIv1.0_1364410","Ambiguous"
"TraesPARA_EIv1.0_1364860","Conserved"
"TraesPARA_EIv1.0_1365630","Ambiguous"
"TraesPARA_EIv1.0_1368030","Ambiguous"
"TraesPARA_EIv1.0_1368890","Conserved"
"TraesPARA_EIv1.0_1369100","Conserved"
"TraesPARA_EIv1.0_1369560","Conserved"
"TraesPARA_EIv1.0_1370880","Conserved"
"TraesPARA_EIv1.0_1370920","Ambiguous"
"TraesPARA_EIv1.0_1371070","Ambiguous"
"TraesPARA_EIv1.0_1371080","Conserved"
"TraesPARA_EIv1.0_1371150","Conserved"
"TraesPARA_EIv1.0_1371260","Ambiguous"
"TraesPARA_EIv1.0_1371280","Conserved"
"TraesPARA_EIv1.0_1371340","Ambiguous"
"TraesPARA_EIv1.0_1371430","Conserved"
"TraesPARA_EIv1.0_1371870","Conserved"
"TraesPARA_EIv1.0_1372200","Conserved"
"TraesPARA_EIv1.0_1373560","Conserved"
"TraesPARA_EIv1.0_1374070","Conserved"
"TraesPARA_EIv1.0_1374130","Conserved"
"TraesPARA_EIv1.0_1374530","Ambiguous"
"TraesPARA_EIv1.0_1375130","Ambiguous"
"TraesPARA_EIv1.0_1375210","Conserved"
"TraesPARA_EIv1.0_1375260","Conserved"
"TraesPARA_EIv1.0_1375470","Conserved"
"TraesPARA_EIv1.0_1375500","Conserved"
"TraesPARA_EIv1.0_1375570","Conserved"
"TraesPARA_EIv1.0_1375590","Ambiguous"
"TraesPARA_EIv1.0_1375600","Ambiguous"
"TraesPARA_EIv1.0_1375630","Conserved"
"TraesPARA_EIv1.0_1376020","Conserved"
"TraesPARA_EIv1.0_1376230","Conserved"
"TraesPARA_EIv1.0_1376280","Ambiguous"
"TraesPARA_EIv1.0_1376370","Ambiguous"
"TraesPARA_EIv1.0_1376630","Trans only"
"TraesPARA_EIv1.0_1376650","Conserved"
"TraesPARA_EIv1.0_1376660","Ambiguous"
"TraesPARA_EIv1.0_1376940","Trans only"
"TraesPARA_EIv1.0_1376960","Conserved"
"TraesPARA_EIv1.0_1377000","Conserved"
"TraesPARA_EIv1.0_1377060","Trans only"
"TraesPARA_EIv1.0_1377130","Cis + trans"
"TraesPARA_EIv1.0_1377240","Conserved"
"TraesPARA_EIv1.0_1377350","Conserved"
"TraesPARA_EIv1.0_1377410","Conserved"
"TraesPARA_EIv1.0_1377440","Ambiguous"
"TraesPARA_EIv1.0_1377610","Conserved"
"TraesPARA_EIv1.0_1377640","Ambiguous"
"TraesPARA_EIv1.0_1377670","Ambiguous"
"TraesPARA_EIv1.0_1377690","Ambiguous"
"TraesPARA_EIv1.0_1377800","Trans only"
"TraesPARA_EIv1.0_1377830","Ambiguous"
"TraesPARA_EIv1.0_1377840","Ambiguous"
"TraesPARA_EIv1.0_1377850","Conserved"
"TraesPARA_EIv1.0_1378390","Ambiguous"
"TraesPARA_EIv1.0_1378950","Conserved"
"TraesPARA_EIv1.0_1379020","Conserved"
"TraesPARA_EIv1.0_1379100","Conserved"
"TraesPARA_EIv1.0_1379110","Conserved"
"TraesPARA_EIv1.0_1379550","Conserved"
"TraesPARA_EIv1.0_1379570","Conserved"
"TraesPARA_EIv1.0_1379700","Ambiguous"
"TraesPARA_EIv1.0_1382500","Conserved"
"TraesPARA_EIv1.0_1385080","Conserved"
"TraesPARA_EIv1.0_1385270","Conserved"
"TraesPARA_EIv1.0_1385780","Ambiguous"
"TraesPARA_EIv1.0_1386580","Conserved"
"TraesPARA_EIv1.0_1386870","Ambiguous"
"TraesPARA_EIv1.0_1388150","Ambiguous"
"TraesPARA_EIv1.0_1388260","Conserved"
"TraesPARA_EIv1.0_1388920","Ambiguous"
"TraesPARA_EIv1.0_1389660","Conserved"
"TraesPARA_EIv1.0_1389670","Conserved"
"TraesPARA_EIv1.0_1389690","Conserved"
"TraesPARA_EIv1.0_1389860","Trans only"
"TraesPARA_EIv1.0_1389870","Ambiguous"
"TraesPARA_EIv1.0_1390020","Ambiguous"
"TraesPARA_EIv1.0_1390040","Conserved"
"TraesPARA_EIv1.0_1390950","Conserved"
"TraesPARA_EIv1.0_1391120","Conserved"
"TraesPARA_EIv1.0_1391160","Trans only"
"TraesPARA_EIv1.0_1391520","Ambiguous"
"TraesPARA_EIv1.0_1391530","Trans only"
"TraesPARA_EIv1.0_1392120","Ambiguous"
"TraesPARA_EIv1.0_1392290","Ambiguous"
"TraesPARA_EIv1.0_1394610","Ambiguous"
"TraesPARA_EIv1.0_1394960","Ambiguous"
"TraesPARA_EIv1.0_1395500","Conserved"
"TraesPARA_EIv1.0_1395880","Conserved"
"TraesPARA_EIv1.0_1395890","Ambiguous"
"TraesPARA_EIv1.0_1396140","Ambiguous"
"TraesPARA_EIv1.0_1396550","Ambiguous"
"TraesPARA_EIv1.0_1397070","Trans only"
"TraesPARA_EIv1.0_1397820","Trans only"
"TraesPARA_EIv1.0_1398000","Cis only"
"TraesPARA_EIv1.0_1398120","Ambiguous"
"TraesPARA_EIv1.0_1398130","Conserved"
"TraesPARA_EIv1.0_1398250","Conserved"
"TraesPARA_EIv1.0_1398300","Ambiguous"
"TraesPARA_EIv1.0_1398310","Ambiguous"
"TraesPARA_EIv1.0_1398330","Conserved"
"TraesPARA_EIv1.0_1398520","Ambiguous"
"TraesPARA_EIv1.0_1398530","Ambiguous"
"TraesPARA_EIv1.0_1398710","Ambiguous"
"TraesPARA_EIv1.0_1399360","Conserved"
"TraesPARA_EIv1.0_1399370","Conserved"
"TraesPARA_EIv1.0_1399660","Conserved"
"TraesPARA_EIv1.0_1399680","Ambiguous"
"TraesPARA_EIv1.0_1399720","Conserved"
"TraesPARA_EIv1.0_1399730","Conserved"
"TraesPARA_EIv1.0_1399760","Conserved"
"TraesPARA_EIv1.0_1399880","Conserved"
"TraesPARA_EIv1.0_1399900","Conserved"
"TraesPARA_EIv1.0_1400220","Conserved"
"TraesPARA_EIv1.0_1400320","Trans only"
"TraesPARA_EIv1.0_1400340","Conserved"
"TraesPARA_EIv1.0_1400350","Ambiguous"
"TraesPARA_EIv1.0_1400390","Conserved"
"TraesPARA_EIv1.0_1400530","Ambiguous"
"TraesPARA_EIv1.0_1400710","Ambiguous"
"TraesPARA_EIv1.0_1401260","Ambiguous"
"TraesPARA_EIv1.0_1401270","Conserved"
"TraesPARA_EIv1.0_1401300","Ambiguous"
"TraesPARA_EIv1.0_1401650","Ambiguous"
"TraesPARA_EIv1.0_1402080","Ambiguous"
"TraesPARA_EIv1.0_1402090","Conserved"
"TraesPARA_EIv1.0_1402150","Conserved"
"TraesPARA_EIv1.0_1402170","Ambiguous"
"TraesPARA_EIv1.0_1402370","Ambiguous"
"TraesPARA_EIv1.0_1402390","Ambiguous"
"TraesPARA_EIv1.0_1402410","Ambiguous"
"TraesPARA_EIv1.0_1402550","Conserved"
"TraesPARA_EIv1.0_1402560","Trans only"
"TraesPARA_EIv1.0_1402570","Trans only"
"TraesPARA_EIv1.0_1402750","Trans only"
"TraesPARA_EIv1.0_1402830","Conserved"
"TraesPARA_EIv1.0_1402840","Conserved"
"TraesPARA_EIv1.0_1403110","Ambiguous"
"TraesPARA_EIv1.0_1403800","Conserved"
"TraesPARA_EIv1.0_1403900","Conserved"
"TraesPARA_EIv1.0_1404500","Cis only"
"TraesPARA_EIv1.0_1404520","Cis + trans"
"TraesPARA_EIv1.0_1405120","Conserved"
"TraesPARA_EIv1.0_1405710","Conserved"
"TraesPARA_EIv1.0_1406280","Conserved"
"TraesPARA_EIv1.0_1407690","Conserved"
"TraesPARA_EIv1.0_1407980","Ambiguous"
"TraesPARA_EIv1.0_1409570","Conserved"
"TraesPARA_EIv1.0_1410190","Conserved"
"TraesPARA_EIv1.0_1410200","Conserved"
"TraesPARA_EIv1.0_1411670","Conserved"
"TraesPARA_EIv1.0_1411990","Conserved"
"TraesPARA_EIv1.0_1413960","Ambiguous"
"TraesPARA_EIv1.0_1414570","Ambiguous"
"TraesPARA_EIv1.0_1414630","Conserved"
"TraesPARA_EIv1.0_1415070","Conserved"
"TraesPARA_EIv1.0_1416270","Conserved"
"TraesPARA_EIv1.0_1416910","Ambiguous"
"TraesPARA_EIv1.0_1417430","Ambiguous"
"TraesPARA_EIv1.0_1417890","Conserved"
"TraesPARA_EIv1.0_1418700","Conserved"
"TraesPARA_EIv1.0_1419780","Conserved"
"TraesPARA_EIv1.0_1420040","Ambiguous"
"TraesPARA_EIv1.0_1423580","Conserved"
"TraesPARA_EIv1.0_1423990","Ambiguous"
"TraesPARA_EIv1.0_1424330","Ambiguous"
"TraesPARA_EIv1.0_1424930","Conserved"
"TraesPARA_EIv1.0_1428560","Conserved"
"TraesPARA_EIv1.0_1431240","Conserved"
"TraesPARA_EIv1.0_1431330","Ambiguous"
"TraesPARA_EIv1.0_1432510","Conserved"
"TraesPARA_EIv1.0_1435550","Ambiguous"
"TraesPARA_EIv1.0_1438070","Conserved"
"TraesPARA_EIv1.0_1440500","Conserved"
"TraesPARA_EIv1.0_1443260","Conserved"
"TraesPARA_EIv1.0_1446520","Conserved"
"TraesPARA_EIv1.0_1448530","Conserved"
"TraesPARA_EIv1.0_1448850","Conserved"
"TraesPARA_EIv1.0_1450190","Ambiguous"
"TraesPARA_EIv1.0_1450790","Conserved"
"TraesPARA_EIv1.0_1452690","Conserved"
"TraesPARA_EIv1.0_1453190","Conserved"
"TraesPARA_EIv1.0_1453620","Conserved"
"TraesPARA_EIv1.0_1453770","Ambiguous"
"TraesPARA_EIv1.0_1454320","Ambiguous"
"TraesPARA_EIv1.0_1455500","Conserved"
"TraesPARA_EIv1.0_1456500","Ambiguous"
"TraesPARA_EIv1.0_1459710","Conserved"
"TraesPARA_EIv1.0_1459870","Ambiguous"
"TraesPARA_EIv1.0_1461510","Ambiguous"
"TraesPARA_EIv1.0_1462210","Ambiguous"
"TraesPARA_EIv1.0_1463340","Conserved"
"TraesPARA_EIv1.0_1466640","Conserved"
"TraesPARA_EIv1.0_1467600","Ambiguous"
"TraesPARA_EIv1.0_1469270","Ambiguous"
"TraesPARA_EIv1.0_1469570","Ambiguous"
"TraesPARA_EIv1.0_1469670","Conserved"
"TraesPARA_EIv1.0_1469760","Ambiguous"
"TraesPARA_EIv1.0_1470940","Conserved"
"TraesPARA_EIv1.0_1471610","Conserved"
"TraesPARA_EIv1.0_1473260","Ambiguous"
"TraesPARA_EIv1.0_1473390","Conserved"
"TraesPARA_EIv1.0_1476240","Ambiguous"
"TraesPARA_EIv1.0_1478050","Trans only"
"TraesPARA_EIv1.0_1479870","Conserved"
"TraesPARA_EIv1.0_1480060","Conserved"
"TraesPARA_EIv1.0_1480080","Ambiguous"
"TraesPARA_EIv1.0_1480100","Ambiguous"
"TraesPARA_EIv1.0_1480130","Conserved"
"TraesPARA_EIv1.0_1480160","Compensatory"
"TraesPARA_EIv1.0_1480280","Ambiguous"
"TraesPARA_EIv1.0_1480730","Conserved"
"TraesPARA_EIv1.0_1482270","Conserved"
"TraesPARA_EIv1.0_1482450","Conserved"
"TraesPARA_EIv1.0_1483520","Conserved"
"TraesPARA_EIv1.0_1484190","Conserved"
"TraesPARA_EIv1.0_1487100","Ambiguous"
"TraesPARA_EIv1.0_1494500","Ambiguous"
"TraesPARA_EIv1.0_1495080","Conserved"
"TraesPARA_EIv1.0_1495740","Ambiguous"
"TraesPARA_EIv1.0_1500700","Ambiguous"
"TraesPARA_EIv1.0_1501560","Ambiguous"
"TraesPARA_EIv1.0_1502500","Conserved"
"TraesPARA_EIv1.0_1503040","Conserved"
"TraesPARA_EIv1.0_1503090","Ambiguous"
"TraesPARA_EIv1.0_1503470","Conserved"
"TraesPARA_EIv1.0_1503560","Trans only"
"TraesPARA_EIv1.0_1503620","Trans only"
"TraesPARA_EIv1.0_1505030","Ambiguous"
"TraesPARA_EIv1.0_1505120","Cis + trans"
"TraesPARA_EIv1.0_1505530","Ambiguous"
"TraesPARA_EIv1.0_1505620","Conserved"
"TraesPARA_EIv1.0_1505760","Ambiguous"
"TraesPARA_EIv1.0_1505770","Ambiguous"
"TraesPARA_EIv1.0_1505780","Conserved"
"TraesPARA_EIv1.0_1505850","Ambiguous"
"TraesPARA_EIv1.0_1505860","Ambiguous"
"TraesPARA_EIv1.0_1505900","Ambiguous"
"TraesPARA_EIv1.0_1506260","Conserved"
"TraesPARA_EIv1.0_1506410","Ambiguous"
"TraesPARA_EIv1.0_1506490","Conserved"
"TraesPARA_EIv1.0_1506510","Ambiguous"
"TraesPARA_EIv1.0_1508500","Cis only"
"TraesPARA_EIv1.0_1508520","Ambiguous"
"TraesPARA_EIv1.0_1508570","Ambiguous"
"TraesPARA_EIv1.0_1508590","Conserved"
"TraesPARA_EIv1.0_1508600","Ambiguous"
"TraesPARA_EIv1.0_1508690","Cis × trans"
"TraesPARA_EIv1.0_1508700","Conserved"
"TraesPARA_EIv1.0_1508790","Conserved"
"TraesPARA_EIv1.0_1509050","Conserved"
"TraesPARA_EIv1.0_1509970","Ambiguous"
"TraesPARA_EIv1.0_1510430","Conserved"
"TraesPARA_EIv1.0_1510530","Conserved"
"TraesPARA_EIv1.0_1510550","Conserved"
"TraesPARA_EIv1.0_1510970","Conserved"
"TraesPARA_EIv1.0_1511830","Ambiguous"
"TraesPARA_EIv1.0_1511990","Trans only"
"TraesPARA_EIv1.0_1512010","Conserved"
"TraesPARA_EIv1.0_1512140","Ambiguous"
"TraesPARA_EIv1.0_1512150","Ambiguous"
"TraesPARA_EIv1.0_1512160","Conserved"
"TraesPARA_EIv1.0_1512210","Ambiguous"
"TraesPARA_EIv1.0_1512410","Ambiguous"
"TraesPARA_EIv1.0_1512470","Conserved"
"TraesPARA_EIv1.0_1512750","Ambiguous"
"TraesPARA_EIv1.0_1512760","Conserved"
"TraesPARA_EIv1.0_1513520","Ambiguous"
"TraesPARA_EIv1.0_1513530","Ambiguous"
"TraesPARA_EIv1.0_1513640","Conserved"
"TraesPARA_EIv1.0_1513910","Conserved"
"TraesPARA_EIv1.0_1513920","Ambiguous"
"TraesPARA_EIv1.0_1514030","Conserved"
"TraesPARA_EIv1.0_1514930","Ambiguous"
"TraesPARA_EIv1.0_1515070","Conserved"
"TraesPARA_EIv1.0_1515520","Conserved"
"TraesPARA_EIv1.0_1515760","Ambiguous"
"TraesPARA_EIv1.0_1515930","Conserved"
"TraesPARA_EIv1.0_1516020","Ambiguous"
"TraesPARA_EIv1.0_1516030","Conserved"
"TraesPARA_EIv1.0_1516050","Conserved"
"TraesPARA_EIv1.0_1516090","Ambiguous"
"TraesPARA_EIv1.0_1516190","Ambiguous"
"TraesPARA_EIv1.0_1516340","Conserved"
"TraesPARA_EIv1.0_1516510","Ambiguous"
"TraesPARA_EIv1.0_1516520","Conserved"
"TraesPARA_EIv1.0_1516710","Conserved"
"TraesPARA_EIv1.0_1516770","Conserved"
"TraesPARA_EIv1.0_1516780","Ambiguous"
"TraesPARA_EIv1.0_1516870","Ambiguous"
"TraesPARA_EIv1.0_1516890","Conserved"
"TraesPARA_EIv1.0_1516930","Conserved"
"TraesPARA_EIv1.0_1518210","Conserved"
"TraesPARA_EIv1.0_1520800","Conserved"
"TraesPARA_EIv1.0_1520960","Ambiguous"
"TraesPARA_EIv1.0_1522000","Ambiguous"
"TraesPARA_EIv1.0_1525270","Conserved"
"TraesPARA_EIv1.0_1526020","Ambiguous"
"TraesPARA_EIv1.0_1526030","Conserved"
"TraesPARA_EIv1.0_1527180","Ambiguous"
"TraesPARA_EIv1.0_1528040","Conserved"
"TraesPARA_EIv1.0_1528050","Conserved"
"TraesPARA_EIv1.0_1528660","Ambiguous"
"TraesPARA_EIv1.0_1529000","Conserved"
"TraesPARA_EIv1.0_1529020","Conserved"
"TraesPARA_EIv1.0_1529070","Ambiguous"
"TraesPARA_EIv1.0_1529310","Conserved"
"TraesPARA_EIv1.0_1529530","Ambiguous"
"TraesPARA_EIv1.0_1529560","Conserved"
"TraesPARA_EIv1.0_1529570","Ambiguous"
"TraesPARA_EIv1.0_1529680","Ambiguous"
"TraesPARA_EIv1.0_1530450","Conserved"
"TraesPARA_EIv1.0_1530470","Ambiguous"
"TraesPARA_EIv1.0_1530560","Conserved"
"TraesPARA_EIv1.0_1530690","Cis + trans"
"TraesPARA_EIv1.0_1530710","Ambiguous"
"TraesPARA_EIv1.0_1530760","Ambiguous"
"TraesPARA_EIv1.0_1530820","Ambiguous"
"TraesPARA_EIv1.0_1530830","Conserved"
"TraesPARA_EIv1.0_1530860","Ambiguous"
"TraesPARA_EIv1.0_1531120","Ambiguous"
"TraesPARA_EIv1.0_1531210","Conserved"
"TraesPARA_EIv1.0_1531250","Conserved"
"TraesPARA_EIv1.0_1531320","Conserved"
"TraesPARA_EIv1.0_1531360","Ambiguous"
"TraesPARA_EIv1.0_1531430","Conserved"
"TraesPARA_EIv1.0_1531440","Conserved"
"TraesPARA_EIv1.0_1531460","Ambiguous"
"TraesPARA_EIv1.0_1531770","Ambiguous"
"TraesPARA_EIv1.0_1532820","Conserved"
"TraesPARA_EIv1.0_1532850","Conserved"
"TraesPARA_EIv1.0_1532880","Conserved"
"TraesPARA_EIv1.0_1534530","Conserved"
"TraesPARA_EIv1.0_1535190","Conserved"
"TraesPARA_EIv1.0_1535230","Ambiguous"
"TraesPARA_EIv1.0_1535240","Conserved"
"TraesPARA_EIv1.0_1535250","Conserved"
"TraesPARA_EIv1.0_1535350","Ambiguous"
"TraesPARA_EIv1.0_1535360","Cis + trans"
"TraesPARA_EIv1.0_1535370","Conserved"
"TraesPARA_EIv1.0_1535470","Conserved"
"TraesPARA_EIv1.0_1535520","Conserved"
"TraesPARA_EIv1.0_1535530","Ambiguous"
"TraesPARA_EIv1.0_1535560","Conserved"
"TraesPARA_EIv1.0_1535570","Conserved"
"TraesPARA_EIv1.0_1535580","Ambiguous"
"TraesPARA_EIv1.0_1535630","Conserved"
"TraesPARA_EIv1.0_1535930","Ambiguous"
"TraesPARA_EIv1.0_1535970","Ambiguous"
"TraesPARA_EIv1.0_1535990","Conserved"
"TraesPARA_EIv1.0_1536000","Conserved"
"TraesPARA_EIv1.0_1536030","Ambiguous"
"TraesPARA_EIv1.0_1536040","Ambiguous"
"TraesPARA_EIv1.0_1536160","Ambiguous"
"TraesPARA_EIv1.0_1536270","Conserved"
"TraesPARA_EIv1.0_1536300","Ambiguous"
"TraesPARA_EIv1.0_1536310","Ambiguous"
"TraesPARA_EIv1.0_1536380","Conserved"
"TraesPARA_EIv1.0_1536550","Ambiguous"
"TraesPARA_EIv1.0_1537500","Ambiguous"
"TraesPARA_EIv1.0_1537630","Conserved"
"TraesPARA_EIv1.0_1537690","Conserved"
"TraesPARA_EIv1.0_1537710","Conserved"
"TraesPARA_EIv1.0_1537730","Ambiguous"
"TraesPARA_EIv1.0_1537740","Ambiguous"
"TraesPARA_EIv1.0_1537840","Conserved"
"TraesPARA_EIv1.0_1537870","Ambiguous"
"TraesPARA_EIv1.0_1537880","Ambiguous"
"TraesPARA_EIv1.0_1537910","Conserved"
"TraesPARA_EIv1.0_1537950","Ambiguous"
"TraesPARA_EIv1.0_1538090","Ambiguous"
"TraesPARA_EIv1.0_1538210","Ambiguous"
"TraesPARA_EIv1.0_1538230","Conserved"
"TraesPARA_EIv1.0_1538260","Ambiguous"
"TraesPARA_EIv1.0_1538300","Conserved"
"TraesPARA_EIv1.0_1538350","Ambiguous"
"TraesPARA_EIv1.0_1538360","Conserved"
"TraesPARA_EIv1.0_1538400","Ambiguous"
"TraesPARA_EIv1.0_1538430","Conserved"
"TraesPARA_EIv1.0_1538450","Conserved"
"TraesPARA_EIv1.0_1538460","Conserved"
"TraesPARA_EIv1.0_1538570","Ambiguous"
"TraesPARA_EIv1.0_1538610","Trans only"
"TraesPARA_EIv1.0_1538670","Conserved"
"TraesPARA_EIv1.0_1538730","Conserved"
"TraesPARA_EIv1.0_1538810","Conserved"
"TraesPARA_EIv1.0_1538940","Conserved"
"TraesPARA_EIv1.0_1539010","Conserved"
"TraesPARA_EIv1.0_1539030","Conserved"
"TraesPARA_EIv1.0_1539070","Conserved"
"TraesPARA_EIv1.0_1539080","Conserved"
"TraesPARA_EIv1.0_1539150","Conserved"
"TraesPARA_EIv1.0_1540110","Ambiguous"
"TraesPARA_EIv1.0_1540130","Conserved"
"TraesPARA_EIv1.0_1540170","Conserved"
"TraesPARA_EIv1.0_1540180","Ambiguous"
"TraesPARA_EIv1.0_1540620","Conserved"
"TraesPARA_EIv1.0_1540790","Conserved"
"TraesPARA_EIv1.0_1540850","Trans only"
"TraesPARA_EIv1.0_1541290","Ambiguous"
"TraesPARA_EIv1.0_1541300","Conserved"
"TraesPARA_EIv1.0_1541470","Ambiguous"
"TraesPARA_EIv1.0_1541630","Conserved"
"TraesPARA_EIv1.0_1541670","Conserved"
"TraesPARA_EIv1.0_1541710","Conserved"
"TraesPARA_EIv1.0_1541720","Ambiguous"
"TraesPARA_EIv1.0_1541760","Ambiguous"
"TraesPARA_EIv1.0_1541770","Conserved"
"TraesPARA_EIv1.0_1541780","Conserved"
